specimen_id,LF1_L23-IT,LF1_L4-L5-IT,LF2_L4-L5-IT,LF3_L4-L5-IT,LF4_L4-L5-IT,LF1_L6-IT,LF1_L5-ET,LF2_L5-ET,LF3_L5-ET,LF1_L6-CT,LF2_L6-CT,LF3_L6-CT,LF1_L6b,LF2_L6b
194083_6175-X4064-Y8142_reg.swc,2.9858820104892114,-0.5836653715162773,-0.35468736002590606,-0.11800773874227699,-2.1992416627162537,0.3574915537201347,-3.0982375063866705,4.6084622341248025,-3.1834545316179845,-4.791748340401594,1.0470844735644453,-0.2299894772815556,0.4148636865997911,-1.6038359440859429
194083_6472-X2866-Y11440_reg.swc,2.8529686774934335,0.994737071011657,0.39204422325232624,0.14662425558857123,-1.568302160640636,-1.7121227690754246,-5.4263307245336225,2.5321779270760074,1.2341559188984448,-3.504247581918369,4.808932574790278,-7.183665136951556,-1.8967745860248606,-1.2080443001978223
194083_6690-X3219-Y11189_reg.swc,4.260129106881839,-0.4981919296752998,-0.5796120343989368,0.7491280070051349,-2.788726171690648,-0.22225000324268157,-1.9737224633427228,5.610500908175105,-2.428045259385557,-5.230647601628948,-0.3754982472944961,-2.281868448693746,1.4246663238950361,-1.1829860916921593
196476_6791-X3395-Y20868_reg.swc,2.9778113748419046,-0.527312019360079,0.5964382067090055,1.7841330993672755,-1.602783043119185,0.5264215971607171,-1.2983148028260387,4.854153212727228,-4.060030846845359,-4.489296516040122,-0.16663723893288374,-1.9530066091791207,2.568073312384005,-1.4866956293641171
196476_7159-x4408-y23171_reg.swc,5.190728760121438,1.308755180019793,-0.982430031844352,0.7957687890227861,-1.9560470071680898,-0.6748511537411298,-0.9679178041122405,5.706604425638552,-2.3970028655857827,-3.7067004668794925,-0.3302713104027921,-0.3990667139390429,2.3382752921040977,-1.1583284410132275
196476_7565-x3166-y19635_reg.swc,1.057793520933297,-1.7774050036547502,0.07021316898750635,1.2655174057845961,-2.8908547943054836,0.1276505192151493,-2.7948799752050797,4.5630409968714005,-3.646475939799053,-5.938090613168821,0.09131002507009689,-3.4368049975821147,0.5287417685622118,-1.904328309097811
196476_7607-X3603-Y20075_reg.swc,6.564798650037,4.954222138080574,-1.7872253624945702,-0.6839066711643464,-4.727600265182672,1.869689098876866,-0.12155741533811537,6.361418587709555,3.417894060040959,1.7772069816874019,-2.3823277963969907,-3.104490716297651,3.1007826913624377,-2.992199113022474
196476_7824-x4173-y21243_reg.swc,10.734828766826109,6.995720087280292,-2.7208937227859273,-1.6890312991420544,-2.2682320802347524,1.2094591686206566,-0.7432113172440098,6.275872947485732,3.961947704445943,1.8421096923132474,-0.391319813165138,0.49124948523831247,3.1285688521130397,-1.401614358654202
196476_7922-X4174-Y21695_reg.swc,7.868154895953714,2.94809887294221,-2.404076788720073,-1.7741666000342735,-2.140527377034299,0.8053047521978483,-1.8462105475895783,5.990553835760586,0.8135382886819496,-2.197131510343744,0.63554817292045,1.6368130328210646,1.193005399439536,-1.5612465190666718
196476_8116-X4425-Y9934_reg.swc,6.030176183351568,1.5840123384516007,-1.2493083523289694,0.7268524083511668,-0.4153438912562933,0.5545705616672054,-2.0840559636189155,4.460712426010533,-2.148244278338576,-3.508346785257202,0.7657742224806255,-0.957013117261261,2.048788982266362,-0.6859064594918822
196476_8191-X6571-Y6695_reg.swc,4.5278570151430975,-0.6389864511805328,-1.338057036447231,0.8939993847449245,-0.6247623207632196,-0.7657114643364853,-2.9008748301765768,5.3182708123700575,-4.026027641421897,-5.803264482315159,0.3227929215926835,-1.440173412454576,1.397448234222362,-0.3647386435823641
196476_8380-x4209-y10481_reg.swc,6.035803230631329,0.845527450808349,-1.1640860404610522,-0.9360668127422906,-1.0879906918590607,-1.280872035120703,-3.384856247292873,4.528668201779476,-1.4791767359727965,-4.169058720928379,2.9538450274106856,-0.20617104475786213,0.2895047756279958,-1.1520434282746883
201603_6288-X7138-Y5937_reg.swc,-2.067293872980013,-2.6554177812276425,-3.7683044384731,-0.4761889815218927,-3.7439749676936853,0.7942977887683811,-4.166272395719172,8.5500636954685,-2.746022988159876,-5.906651532842548,-2.8012533003254285,0.47387205137499466,-0.6418301790249448,-0.12434095761811856
211541_5773-X16604-Y16219_reg.swc,5.459514909449531,5.052930497246429,2.132553175066771,2.4556330066660803,-0.9394067334993526,-1.3030416038495032,-1.631343869077325,-0.5280451928189904,0.026498974597123106,0.691061811685627,4.7496337759473555,-4.6798692215003275,2.542478341789838,-1.4027624162910213
211541_6633-X16017-Y16343_reg.swc,0.8630191475095136,-2.081971650219414,-3.0000676342160664,3.4079565924254522,-2.92920326812797,1.584106788504028,-2.5296662674129746,7.856313581131178,-5.39062841496509,-6.823909499455728,-4.536221507444015,-5.887768245044034,-0.09375082333597912,-0.17217458981493744
211541_6809-X4199-Y14576_reg.swc,4.2878116541621125,-1.7205706070575006,0.5534169759930737,-0.8947252314592047,1.398511588613987,-0.3478674242813967,-5.5644740560926795,1.823998731518287,-3.884251025038202,-6.3728153333691715,5.428004669606663,-4.091376287650082,-0.9798434435073271,2.6919007473450294
211541_6961-X18505-Y15909_reg.swc,4.2072896091088925,2.5934950388954388,-3.831803659615116,2.0016903106999444,0.10007185220481629,0.5653567710151101,-2.3711377318119022,6.891033460627803,-1.6712911837882545,-2.3248091301108316,-1.838313340916042,-0.9202082795949004,2.6752212010083443,0.9642125258997415
211541_7083-X17997-Y16517_reg.swc,5.6358707556083285,7.954279017458516,4.346215927400766,2.7171704933513823,-1.978594121968143,-2.2451262909619536,1.2574577727531218,-0.5583504593425006,1.741528623335681,5.035592038339418,7.933831556838964,-3.4131696059389878,5.113234257278111,-2.1458364863516404
211541_7198-X4422-Y13840_reg.swc,-3.8906374799261663,-6.254967798510794,-0.24006573938936215,4.002480943352463,-2.3967960754136657,2.9204247514954913,-3.861499031314215,5.125871768589121,-7.463532153593882,-10.201335957757466,-3.5430992682738314,-11.463062886926803,-0.47829030958511265,2.5331157776147495
211541_7381-X7249-Y16155_reg.swc,4.493158095454858,3.92681028893476,5.091867670542732,0.42747014373784653,-1.1360286897897145,-6.177563921299156,-0.8192943114497716,-0.24100008243281765,-0.13112433419104705,1.704986597343113,9.728062856126583,-5.661921541526443,3.1888016520881717,-2.0100676408833142
211541_7397-X6860-Y15587_reg.swc,4.030810108304675,0.4771361722004489,-3.355306264729036,0.5743745672760023,-2.950215117146706,0.29945793124718356,-5.2778077692404555,7.149286331854929,2.1850222078868957,-4.377706232300245,-0.16056646404650587,-2.9505771831979066,1.3553129545193459,0.38105433196300376
211541_7408-X19719-Y16313_reg.swc,2.3796302106763414,-3.604073972861924,-0.5314546274434195,-0.6922508913062037,-0.12590040601823949,0.5909201707602126,-6.501209087424444,1.401883704818606,-4.37690448813578,-8.006648711970632,4.614516601164468,-5.430074138068645,-2.79590010831483,0.6744757703083748
211541_7642-X7572-Y16296_reg.swc,3.7636451477550086,2.1043704400456087,4.925897929186157,-0.7510939396681487,0.988042542470839,-3.904406659634387,-0.8940701355943463,-0.2724647952673463,-2.041477083434644,-0.08362296144035997,8.447526476267626,-2.9188108692444,1.471278842094661,-0.03376786333460202
211541_7867-X20439-Y14832_reg.swc,-4.298383662659596,-7.222533074255974,-1.319216280707133,3.706565162439931,-2.6467039860289328,1.9427765946835982,-5.5934159231897045,6.614015870505876,-6.774553312076932,-10.88888336768048,-2.8241426424553713,-10.008931599143493,-1.231172847544035,1.861878646375875
211541_8004-X20499-Y15083_reg.swc,5.210688439187858,4.187907206999952,4.003537598569287,1.1907173657796315,-0.5575064810077871,-0.7714636987854265,-0.08133157656492238,0.3184306685246264,-1.2607064434020259,1.107356611119107,6.403360401154297,-3.860682833083237,2.1828761523025895,-0.598129130927572
211550_6674-X20158-Y16621_reg.swc,7.612573199395793,7.479262391888627,5.244050460738818,3.1945863295955794,-0.5605404627852288,-1.949897659578057,1.4524432898883215,0.5370131387211189,0.8522138005400586,4.264855543139466,6.885398227058213,-3.8718836920540243,6.262456754913922,0.33781872004768576
211550_6721-X20655-Y16337_reg.swc,6.5971561632846605,7.102436137686324,4.331515421300509,4.18689328794619,-1.1645538229722479,-1.0385456953825243,1.311834891191824,-0.20041904195224414,0.5457235359403958,3.2217344437323403,5.999901160638056,-5.766408735440913,4.621338604114016,0.3067328329642647
211550_6742-X19175-Y17279_reg.swc,6.29078219116084,4.441484651926191,2.931820271309936,1.9769777648649356,-0.24349586935090917,-1.1126437087629155,-1.4062789680849561,-0.06456012816377821,-0.4524161300874882,0.9145809288358614,6.834036879821806,-5.347333216964484,2.8173328943276004,0.7235477801601742
211550_7524-X21483-Y15565_reg.swc,4.687109360735917,2.9452647692024616,3.1235648774684037,1.1372323209371809,-0.7255710328767422,-2.1612667375512844,-2.679446875799999,0.5876401534087015,-0.4636862052662738,-1.1214185510716352,6.735095483580762,-4.337018276322734,2.024987965123123,-0.12004762449701278
211550_7555-X20812-Y16162_reg.swc,7.1924021294223595,4.0439614685574625,2.9945263319945026,2.824432488155415,1.0960643369692882,-3.8328889601206484,-0.9701489912138119,0.13789088085423512,-1.638835720372919,-1.7360588305149887,7.129565757505391,-2.8700728302586134,3.588776590428685,0.12032318050828228
211550_7718-X19461-Y16950_reg.swc,5.0630747649969345,1.5843359868610907,1.0878751804040274,-0.5481091188929782,-0.798707561058835,-1.0057432738848684,-4.042867651959751,1.0164400445158939,-0.8793246450851036,-3.277043497768653,5.302021826343564,-2.2707486792937437,-0.32528574967417634,-0.37854960516189606
211550_7772-X7691-Y18498_reg.swc,7.6787942966070935,4.2118999684529745,1.6357341811285744,1.030077208351649,2.432702500807565,-3.2160794896391707,-1.8143510299710945,1.2153669730897654,-0.8927518962470511,-0.5302001980242765,5.432635657224667,-1.5420386671995479,4.529643475689538,0.23547076419887092
211550_7942-X7116-Y18251_reg.swc,6.380980716959558,3.178260046693854,3.04885287594232,-1.0384282504721698,1.2918180798476797,-3.9245946184053975,-1.8127736316194638,-0.13054112930983086,-1.0523925773226446,-0.27878250256277726,9.143854277435524,-3.5465187073598057,1.3389033511334065,1.1658693784614014
211796_6490-X17276-Y17066_reg.swc,4.519518359854186,3.0264759481162757,0.3861332253762053,2.398084410229749,0.697099839940029,-0.8056467810540354,-4.217698076278171,0.9862458431113496,-0.9358568888463692,-1.3576922698181786,6.519972786669075,-5.289799468928548,1.9496182744817927,0.7839031154802188
211796_7238-X7037-Y16980_reg.swc,5.219261332474107,2.7318478201522445,3.4307350792086013,-0.14996438307815996,0.2611451344611985,-5.3403293642235194,-3.253424162279196,-0.1101071381176898,0.021561095591162246,-0.2351022795242924,8.579684075851308,-6.756973883766594,2.23103574580617,0.5981835036335722
211796_7334-X21168-Y15440_reg.swc,4.050898716563718,3.5933536352871474,4.643376852364116,2.3245597112529586,-0.08425774672154263,-3.9151860835402013,-1.7645633010351043,-0.7365023162177787,-0.3445412527526002,-0.021362085849247592,8.158571215338995,-4.713680302954979,2.4469374424825814,0.9071717092111737
211796_7385-X18532-Y16902_reg.swc,3.801925267148918,0.43773928170857784,3.3853474423633205,1.433736704637912,0.37176320672851226,-1.2128460821772247,-2.786292030395095,-0.529605784187052,-2.449323884679707,-4.129113179310682,5.685545411735204,-4.2155934871058625,-0.2970323875129557,1.557452401973066
211796_7534-X18739-Y16699_reg.swc,4.124068284154773,1.0080834540568855,3.8661401547155907,2.35680665912966,-1.9320515749640026,-4.757998298690499,-2.4790125010510695,0.004446970445279863,-0.9829283087895014,-3.755800432907475,6.655590306015323,-5.715766703158597,1.7201655888700844,-0.7069671535860061
220307_6913-X8802-Y21284_reg.swc,5.467245922599868,3.286203574458066,-1.6393829958510602,2.2500000690345043,2.9148796620902946,-1.6069769237305354,-5.496381538150358,1.1998111125722788,-1.8320823832377202,-2.281797641321067,6.101943075868406,-3.619922441739357,1.951305579118029,1.5185280896188542
220307_7080-X19635-Y21599_reg.swc,2.8246163632975803,0.1599021337554143,-0.8060158048326617,1.129696131055531,-3.6394954099095425,0.1624924521568913,-1.354597712045261,6.517225228189831,-2.1644028192274605,-4.17090495136727,-1.6217374221671192,-2.0781337868642535,1.7240326780038602,-2.053866070291142
220307_7098-X6694-Y19987_reg.swc,3.7534810296738783,0.6914069218592491,-0.8192052933805287,0.3872733237407042,-2.466535067358496,-0.15661869065210932,-1.7618747584282393,6.390519431613967,-2.7806401907438616,-3.5940793414835333,0.02898177853058656,0.7085955957341049,1.8276869047264541,-1.9682223558623935
220307_7116-X8416-Y21177_reg.swc,5.239015193623191,1.2135265400225435,1.0258586183789828,0.016790225346241604,0.49161086797677667,-1.9761014943982966,-3.6185365998487287,1.6825527946342298,-1.8857151712000726,-3.02570266390494,6.0747332547988915,-3.8904665757689507,1.106234955990244,0.6264922441053952
220307_7229-X18109-Y21959_reg.swc,3.981497865997437,-0.6113685930582484,-1.7677792703236554,0.5682076633546957,-0.7253423430152123,-0.4485628068906847,-2.5119132329596514,5.726152290970174,-4.307517686865123,-5.480330908764844,0.5085781798441721,-0.09700132365948769,0.979997939196376,-0.5929467044367559
220307_7390-X9129-Y21344_reg.swc,2.9267216521167296,0.301822961606392,1.2617229958659952,1.6801258551811051,2.3942654897897766,-0.5622710219893451,-6.065555393866468,0.6564759671318909,-2.8859179531641854,-4.804772391327491,6.566908791836406,-6.144974445633768,0.8843771382550498,3.58872459584845
220307_7919-X20996-Y20456_reg.swc,5.443209185233586,1.4010312460238452,-1.3333979132815155,0.6525677590893304,-1.351119958786498,-0.009050595379449931,-2.02312050161121,5.5964142834989445,-2.745239897904773,-3.9447891120572356,0.3300668586823089,-0.47395394886957154,1.4101817812032431,-1.3219977369421385
220307_8198-X20188-Y20372_reg.swc,7.0127255050746635,1.5742197835521343,-2.4697300342660427,-0.2931564766895567,-1.2220706738233893,-0.19158062567372694,-2.4407041006691683,5.7582701016989315,-1.4546621895821792,-3.857084121972944,0.17697531248374734,-0.13558710938671864,1.2459975112028183,-0.7025499073434474
220308_6054-X20031-Y16355_reg.swc,7.549009399802451,3.779700788515168,-2.6963748144,-1.2349731728039037,-0.9761851693899339,-0.07398396266930421,-3.0903752520503898,5.912444694400688,0.8991265286463219,-1.2092565855393942,1.0595398876620676,0.37273716144842406,1.9263438355229283,-1.225853033560126
220308_6492-X9152-Y16947_reg.swc,6.514899282376116,0.8688965578966688,-2.3525922780870623,-0.1767610007274487,-0.5322472611843951,-1.4589627101300735,-2.8520728571830123,5.97311981728435,-2.751365308412537,-4.544036098628756,0.23498442318323343,-0.1343994890549643,0.8766569547094731,-0.22491500532047465
220308_6541-X9681-Y17291_reg.swc,6.805953002312171,1.7905671841557853,-1.2096641052423616,-2.4455029213514994,-1.613633720674775,-0.9873328569643802,-4.078174885615113,4.728396659103348,0.8571651159513883,-2.956197580739304,3.857604808626198,-1.7511891619550295,0.24842582106063138,0.27985090381538447
220308_6638-X10400-Y17315_reg.swc,8.328127977876163,6.0624657401372914,-2.946067313119883,-0.835273633230039,2.3475770004715555,-0.07494189191607303,-4.264619884978146,3.3946225983194225,0.9685168146411037,0.11549280754944674,5.493202409299022,0.16507430583374738,1.7225084433104714,1.0123164103944668
220308_6660-X23024-Y15563_reg.swc,5.211242701679186,3.8792957275512006,3.0931843711028835,3.1861980014579325,1.069673011988701,-1.8540909598431186,-2.7144849053794977,0.07967614138877538,-0.4867872723680246,-0.78552302064959,6.136614625255388,-4.796752908555612,4.9018750057522436,2.583253890988367
220308_6702-X23195-Y15415_reg.swc,5.440577044748063,2.439850385624291,2.0779270663635567,0.8028222950068763,-1.0108575871180427,-0.9827530309961544,-1.8363206178522773,1.4951756363587358,-0.5276121417643703,-1.5587906428551808,4.406861773658415,-3.3750983813734603,2.63885727567839,-0.1655983197590215
220308_6723-X23664-Y14930_reg.swc,5.207402814805848,3.2870801125309823,0.7429419142586147,0.9402623638587113,-0.7047316961274603,0.1795121711370606,-2.3702573112323515,1.9629857808076245,1.010239381796834,-1.2989214804589135,4.399794136027936,-1.6076866316236864,2.4189832730566465,0.577873211810706
220308_6761-X10353-Y16971_reg.swc,-2.263770814666353,-3.9920174694088573,-1.7194240603098903,6.040764900331444,-2.4668713475990276,0.9474454699144004,-3.532744603690078,5.8540774562134095,-6.084983098109914,-8.174036249869543,-4.542136453045713,-11.14997995673459,0.3861259374059592,2.7084326398532177
220308_7065-X21542-Y16233_reg.swc,7.980316446993784,2.497656932279068,-1.8224991587671227,-1.0956777358003735,-1.8498100509937607,0.4145243514412673,-3.302166827439345,3.8304905141811743,1.0005461211068185,-2.132399918599269,2.196810318461454,-4.593014691490467,0.9124821301302282,-0.03684676099992007
220308_7099-X22371-Y15536_reg.swc,10.674346899851631,5.03632407457939,-3.367778211893914,-1.0596152094846796,-1.3270045271539832,0.6276646698496595,-1.5960447166600849,6.929546834532157,2.3097421230847623,-0.45320273968763536,-0.6845472569267568,0.507389535024033,3.2592802507102556,-0.8324431270937215
220308_7209-X6269-Y16507_reg.swc,2.011431759305191,-3.842764640309157,-0.5103177137518554,-1.8567026862321525,0.4642337905501702,-0.5099317436119595,-7.093188253714532,1.4196073923043206,-4.462075941214134,-7.467781949187467,5.743462056542981,-3.8865615916562977,-3.7422432040097813,0.21738461846961388
220308_7210-X22027-Y15603_reg.swc,10.458742471561191,5.01491692985804,-3.5655000507964996,-1.99529240003958,-3.3577799733376574,0.5005423284882665,-1.0280816478237673,7.541392134308586,3.0570659999754675,-0.45115793741958937,-0.792104863298311,0.17648416423474128,1.8564653450704671,-1.2928411424110062
220308_7775-X8240-Y16877_reg.swc,6.498452922326524,-0.6788291241700387,-3.0014837030478554,-1.8521890742854343,0.6316238419904939,-0.17677042947076177,-6.419709509266075,3.0039035105746628,-1.7483265126580965,-5.956518767580712,4.028796548726438,-2.1634003596252676,-2.0640644602631073,0.006760502598241569
220308_7820-X21073-Y15878_reg.swc,8.898995052388333,4.20809347436354,-2.706972505430624,-0.5775523436029277,-2.2451559177463536,0.8932318748673984,-1.7517344450858,6.249359808833334,1.293333956306198,-1.3550178256806318,0.4097006067100813,-1.2289437309016225,2.0347037245776125,-1.044297056174266
220308_7875-X22200-Y14877_reg.swc,5.368302981029461,2.1828544702206196,-1.3479058241573003,-0.14041381766033711,-3.690177716077463,0.6449225955949066,-1.6043427243953927,6.773449558425561,-0.003913332416980055,-2.3453998473578697,-1.3031618121357835,-0.5472711830269845,2.040001700822152,-1.8913337019572247
220308_8021-X22273-Y14515_reg.swc,3.420053045174586,1.4037077267333984,-1.1194894311767791,0.23208276518820603,-3.4464446527854697,0.002553829773373484,-2.3778680873746083,6.747223084863621,-1.2387804798825413,-3.577586006582368,0.06956950343125956,-0.370010007167584,1.1919896164556198,-1.7119000251958596
220309_5824-X3486-Y10261_reg.swc,3.5753988141273063,2.284570580127254,-0.5181727291981281,1.7720016068320659,-1.457758858981627,-1.262712971789968,-4.532919448155141,2.7879479630615522,0.9825397658370941,-2.2967487960267174,2.571598141567976,-5.248338831545757,2.8357648525514847,0.06934561200202538
220309_6744-X9496-Y18547_reg.swc,1.5270770045893411,-3.4159894516862033,1.80971997712223,-0.5845442659057557,2.2721938773514383,-1.795304561704953,-5.711098085065874,-0.989645520820674,-5.244640437601619,-6.707594801654759,6.373652816375042,-6.462311733868545,-2.7179617533388134,2.4487188472870764
220315_6442-X7542-Y17434_reg.swc,-0.6223361813807383,-4.835529680536854,0.19667285288238595,0.19011328625173018,-1.6593375695800756,-0.07830058856856655,-7.333541205387299,2.5972890052491877,-2.662734756470965,-8.315960623152566,2.4591199557742307,-8.235127822983872,-1.2417712951483657,1.0543772649172412
221686_5481-X4093-Y13144_reg.swc,-2.5715461252200114,-3.441578625517723,-1.3607905797427553,6.056245423725632,1.1247926196901519,1.7968793875139188,-4.923283227181794,4.570989000780821,-3.6574855110591495,-7.947276233539084,-1.5482274886338032,-8.172698871143874,3.13843721200547,4.702635493060828
