sample_id,x,y,subclass_label,subclass_color,resp_pc_1
SM-D9CYV_S11_E1-50,-3.6954265,-8.477324,L4,#00979D,15.861416281723756
SM-D9CYV_S12_E1-50,-3.0271008,-9.34454,L4,#00979D,25.00124712830937
SM-D9CYV_S13_E1-50,-2.2031882,-7.137596,L4,#00979D,5.218831423858068
SM-D9CYV_S14_E1-50,-2.8744557,-9.799932,L4,#00979D,15.110537694440572
SM-D9CYV_S15_E1-50,-6.2931523,-2.0196474,L5 IT,#008A61,5.965496673691571
SM-D9CYV_S16_E1-50,-4.177683,-8.788158,L4,#00979D,9.535065920688377
SM-D9CYV_S17_E1-50,-3.584023,-8.091931,L4,#00979D,-1.0483947376512963
SM-D9CYV_S18_E1-50,-1.3611256,-8.027049,L4,#00979D,6.34777780769898
SM-D9CYV_S20_E1-50,-3.3969145,-7.563581,L4,#00979D,4.066728958983168
SM-D9CYV_S21_E1-50,-4.905908,-5.859889,L5 IT,#008A61,9.292840550126217
SM-D9CYV_S22_E1-50,-2.6254227,-8.55461,L4,#00979D,-0.2631312997931599
SM-D9CYV_S23_E1-50,-4.0209255,-9.833419,L4,#00979D,8.115435956800782
SM-D9CYV_S25_E1-50,-1.3683469,-7.6188536,L4,#00979D,-8.076803325559581
SM-D9CYV_S26_E1-50,-1.6492972,-7.389155,L4,#00979D,-7.733154931360539
SM-D9CYV_S27_E1-50,-3.8663597,-6.2923107,L5 IT,#008A61,-8.858302099503751
SM-D9CYV_S28_E1-50,-2.5746274,-8.234472,L4,#00979D,6.232561415566135
SM-D9CYV_S29_E1-50,-3.616392,-9.295181,L4,#00979D,14.723279262640933
SM-D9CYV_S30_E1-50,-2.4707277,-7.4015384,L4,#00979D,6.691997857513359
SM-D9CYV_S31_E1-50,-2.5014894,-9.518221,L4,#00979D,4.487447823410268
SM-D9CYV_S32_E1-50,-2.1967127,-8.782147,L4,#00979D,0.1578164549414705
SM-D9CYV_S33_E1-50,-3.3544393,-8.658745,L4,#00979D,-0.2312280030152446
SM-D9CYV_S34_E1-50,-1.6455194,-7.5660954,L4,#00979D,-7.03893401124606
SM-D9CYV_S35_E1-50,-1.7848897,-11.707975,L4,#00979D,11.798133289942394
SM-D9CYV_S36_E1-50,-3.312991,-8.551698,L4,#00979D,10.467442915882692
SM-D9CYV_S37_E1-50,-1.7397674,-11.723687,L4,#00979D,14.965758869792191
SM-D9CYV_S38_E1-50,-2.3043814,-7.6904182,L4,#00979D,5.350531640301088
SM-D9CYV_S39_E1-50,-3.9129527,-8.695411,L4,#00979D,-0.7769900212875562
SM-D9CYV_S40_E1-50,-2.3837085,-7.998053,L4,#00979D,0.5572705566725238
SM-D9CYV_S41_E1-50,-2.604963,-8.127479,L4,#00979D,-6.228771906201538
SM-D9CYV_S42_E1-50,-1.8350285,-7.959998,L4,#00979D,4.433263652041847
SM-D9CYV_S43_E1-50,-3.707858,-8.580512,L4,#00979D,3.6194878020847536
SM-D9CYV_S44_E1-50,-1.7902318,-11.697797,L4,#00979D,6.1376123675058
SM-D9CYV_S45_E1-50,-2.767821,-8.5341,L4,#00979D,12.03982096753284
SM-D9CYV_S47_E1-50,-3.9707243,-8.644363,L4,#00979D,11.125145642835594
SM-D9CYV_S48_E1-50,-1.0506668,-7.9620543,L4,#00979D,2.7729691554473845
SM-D9CYV_S49_E1-50,-5.1608133,-4.869427,L5 IT,#008A61,6.346486492012776
SM-D9CYV_S50_E1-50,-2.8535385,-10.021653,L4,#00979D,-5.833241613720286
SM-D9CYV_S51_E1-50,-2.173368,-9.569166,L4,#00979D,6.344144532914489
SM-D9CYV_S52_E1-50,-1.8772728,-11.955015,L4,#00979D,5.751901346589031
SM-D9CYV_S53_E1-50,-2.9038463,-11.010911,L4,#00979D,22.361799064218253
SM-D9CYV_S54_E1-50,-3.1454377,-9.343175,L4,#00979D,5.339095792907212
SM-D9CYV_S55_E1-50,-1.3816171,-8.773008,L4,#00979D,-3.6517677113330738
SM-D9CYV_S56_E1-50,-2.0110216,-8.752283,L4,#00979D,11.289717145421754
SM-D9CYV_S57_E1-50,-3.2252562,-9.734551,L4,#00979D,7.207593561767199
SM-D9CYV_S58_E1-50,-3.412501,-9.188083,L4,#00979D,5.0911689482487885
SM-D9CYV_S59_E1-50,-2.0703552,-7.8147173,L4,#00979D,1.2978061121411957
SM-D9CYV_S60_E1-50,-2.6189754,-7.5639486,L4,#00979D,10.570077275117608
SM-D9CYV_S61_E1-50,-2.0194468,-7.55342,L4,#00979D,-2.5326595076118696
SM-D9CYV_S62_E1-50,-2.2862058,-8.159016,L4,#00979D,-1.0985391329485537
SM-D9CYV_S63_E1-50,-1.8221776,-12.114929,L4,#00979D,4.344779325478555
SM-D9CYV_S64_E1-50,-4.243831,-7.1952605,L5 IT,#008A61,6.416423169774231
SM-D9CYV_S65_E1-50,-3.1615622,-8.812877,L4,#00979D,4.945512420892237
SM-D9CYV_S66_E1-50,-2.5777442,-9.454125,L4,#00979D,5.811161163479419
SM-D9CYV_S67_E1-50,-3.6812055,-6.730493,L4,#00979D,-7.490693258318323
SM-D9CYV_S68_E1-50,-3.8031652,-10.585404,L4,#00979D,8.556235540225247
SM-D9CYV_S69_E1-50,-2.5729015,-8.707851,L4,#00979D,1.7318708230407227
SM-D9CYV_S70_E1-50,-2.9692342,-8.822413,L4,#00979D,2.108923464598964
SM-D9CYV_S71_E1-50,-3.5720026,-8.787453,L4,#00979D,9.323941655866506
SM-D9CYV_S72_E1-50,-2.145032,-8.279501,L4,#00979D,-0.2046673221053091
SM-D9CYV_S74_E1-50,-7.5491047,-1.6119809,L5 IT,#008A61,-12.236672291595196
SM-D9CYV_S75_E1-50,-7.2528253,-1.4717727,L5 IT,#008A61,-7.2755107438117825
SM-D9CYV_S76_E1-50,-6.1276875,-0.6919822,L5 IT,#008A61,-10.963892038133531
SM-D9CYV_S77_E1-50,-5.835391,-2.4622934,L5 IT,#008A61,3.59935745912108
SM-D9CYV_S78_E1-50,-5.9877634,-0.5851839,L5 IT,#008A61,-16.620680637081794
SM-D9CYV_S79_E1-50,-6.246385,-2.5002248,L5 IT,#008A61,2.6770078596054296
SM-D9CYV_S80_E1-50,-6.002498,-0.7109185,L5 IT,#008A61,2.9745035589932627
SM-D9CYV_S92_E1-50,0.80683416,3.923323,L6 IT,#A19922,-6.797847447711857
SM-D9CYV_S93_E1-50,-2.0392404,-11.498821,L4,#00979D,4.502912462505601
SM-D9CYV_S94_E1-50,0.019188454,7.928064,L6 IT,#A19922,-17.6156393293062
SM-D9CYV_S95_E1-50,10.097626,-5.8510504,L2/3 IT,#94D9A1,-8.16234727940245
SM-D9CYV_S96_E1-50,0.7604154,4.927958,L6 IT,#A19922,-7.415900623011693
SM-D9CZ2_S01_E1-50,-5.4730034,-4.702325,L5 IT,#008A61,3.908977320215112
SM-D9CZ2_S02_E1-50,-3.4324846,-10.467162,L4,#00979D,8.728388306862051
SM-D9CZ2_S03_E1-50,-3.6816635,-6.458436,L5 IT,#008A61,0.3673292218908228
SM-D9CZ2_S04_E1-50,-1.9219313,-7.320976,L4,#00979D,-1.764422453915506
SM-D9CZ2_S05_E1-50,-2.760238,-10.56985,L4,#00979D,6.77861403725395
SM-D9CZ2_S06_E1-50,-2.5749383,-11.129293,L4,#00979D,10.968622838969956
SM-D9CZ2_S07_E1-50,-2.6528196,-7.409715,L4,#00979D,8.804600201378188
SM-D9CZ2_S08_E1-50,-3.7606564,-9.299667,L4,#00979D,12.128887645542983
SM-D9CZ2_S10_E1-50,-3.8744888,-7.597735,L4,#00979D,10.681685792571445
SM-D9CZ2_S11_E1-50,-3.277186,-8.006142,L4,#00979D,8.006982534087992
SM-D9CZ2_S12_E1-50,-2.868794,-7.2439227,L4,#00979D,9.5293434747654
SM-D9CZ2_S13_E1-50,-2.904789,-7.482555,L4,#00979D,13.232937304248129
SM-D9CZ2_S14_E1-50,-2.577712,-11.058093,L4,#00979D,12.376955734297775
SM-D9CZ2_S15_E1-50,-2.7743466,-7.355713,L4,#00979D,15.912766301767183
SM-D9CZ2_S16_E1-50,-3.0626826,-7.7844124,L4,#00979D,6.873004147800058
SM-D9CZ2_S65_E1-50,-4.0361147,0.83011687,L5 IT,#008A61,-1.5256547411753356
SM-D9CZ2_S66_E1-50,-6.70691,-3.0952582,L5 IT,#008A61,-5.679639944067667
SM-D9CZ2_S67_E1-50,10.206057,-5.702853,L2/3 IT,#94D9A1,-12.714078587271816
SM-D9CZ2_S68_E1-50,9.291677,-6.2317233,L2/3 IT,#94D9A1,3.7512272892976335
SM-D9CZ2_S69_E1-50,-6.699656,-2.4430027,L5 IT,#008A61,-13.236375014940448
SM-D9CZ2_S71_E1-50,-5.495375,-1.8758086,L5 IT,#008A61,-3.7930827550706216
SM-D9CZ2_S72_E1-50,10.471363,-5.826429,L2/3 IT,#94D9A1,-7.600238794542625
SM-D9CZ2_S73_E1-50,10.672352,-5.915004,L2/3 IT,#94D9A1,-16.313123833073657
SM-D9CZ2_S74_E1-50,-0.5730817,7.357502,L6 IT,#A19922,-9.988705715762464
SM-D9CZ2_S75_E1-50,-5.2886724,-0.27891502,L5 IT,#008A61,-2.065128958531778
SM-D9CZ2_S76_E1-50,11.29088,-7.3124156,L2/3 IT,#94D9A1,-11.273397110495113
SM-D9CZ2_S77_E1-50,-3.8686473,0.98109525,L5 IT,#008A61,2.72947945354748
SM-D9CZ2_S78_E1-50,-6.3926935,-3.238721,L5 IT,#008A61,-7.518128426147259
SM-D9CZ2_S79_E1-50,-1.0400183,6.1552997,L6 IT,#A19922,-2.2894503316233523
SM-D9CZ2_S80_E1-50,10.429044,-5.5812144,L2/3 IT,#94D9A1,-0.709181882116435
SM-D9CZ2_S81_E1-50,-0.5592746,6.543296,L6 IT,#A19922,-15.099770911668909
SM-D9CZ2_S82_E1-50,0.077963755,3.5308206,L6 IT,#A19922,-3.342773197088772
SM-D9CZ2_S83_E1-50,-2.7060246,8.249619,L6 IT,#A19922,-10.008139456698444
SM-D9CZ2_S84_E1-50,-0.9818365,6.5066366,L6 IT,#A19922,-6.615660736627069
SM-D9CZ2_S86_E1-50,-1.5187881,6.192051,L6 IT,#A19922,1.3829990076160696
SM-D9CZ2_S87_E1-50,10.708698,-7.074364,L2/3 IT,#94D9A1,-5.691315491350622
SM-D9CZ2_S88_E1-50,-0.090799,3.9135032,L6 IT,#A19922,-2.426765928250865
SM-D9CZ2_S89_E1-50,-0.13195352,5.9023705,L6 IT,#A19922,-9.992156734427978
SM-D9CZ2_S90_E1-50,12.077242,3.193197,L5 PT,#0D5B78,-4.380552178374677
SM-D9CZ2_S92_E1-50,13.269261,4.049722,L5 PT,#0D5B78,-3.992054248276766
SM-D9CZ2_S94_E1-50,-0.21359007,6.105932,L6 IT,#A19922,-9.728961452197773
SM-D9CZ2_S95_E1-50,-10.608442,9.128006,L6 IT,#A19922,-4.035759478838904
SM-D9CZ2_S96_E1-50,11.490986,-7.788745,L2/3 IT,#94D9A1,-6.179862733274791
SM-D9CZ6_S01_E1-50,12.658501,4.1073904,L5 PT,#0D5B78,1.4167225241997272
SM-D9CZ6_S02_E1-50,12.445551,3.9461706,L5 PT,#0D5B78,-1.1768720236981427
SM-D9CZ6_S03_E1-50,0.66371727,17.909472,L6 CT,#2D8CB8,-15.37853706738956
SM-D9CZ6_S05_E1-50,1.7557528,15.174975,L6 CT,#2D8CB8,-16.035180070438336
SM-D9CZ6_S06_E1-50,2.4765446,22.690773,L6b,#25596D,-11.50786695169848
SM-D9CZ6_S07_E1-50,0.6094882,19.150087,L6 CT,#2D8CB8,-10.715853336990504
SM-D9CZ6_S08_E1-50,-4.769878,-9.059029,L4,#00979D,-4.1568559063263
SM-D9CZ6_S09_E1-50,10.546764,-7.3691025,L2/3 IT,#94D9A1,-8.145278871265294
SM-D9CZ6_S10_E1-50,0.52451724,18.718838,L6 CT,#2D8CB8,-13.861397969457094
SM-D9CZ6_S11_E1-50,-1.0409676,5.2645693,L6 IT,#A19922,0.2072404354859222
SM-D9CZ6_S13_E1-50,2.4533691,22.698004,L6b,#25596D,-14.090056589293557
SM-D9CZ6_S14_E1-50,9.2942505,-7.9889045,L2/3 IT,#94D9A1,9.203682550216245
SM-D9CZ6_S15_E1-50,0.78887635,17.80534,L6 CT,#2D8CB8,-10.331324396650706
SM-D9CZ6_S16_E1-50,0.5870912,18.12505,L6 CT,#2D8CB8,-10.927718395239426
SM-D9CZ6_S18_E1-50,-3.576508,-12.053295,L4,#00979D,4.704580417808791
SM-D9CZ6_S19_E1-50,-6.8900824,-2.601116,L5 IT,#008A61,-4.303600598795972
SM-D9CZ6_S20_E1-50,0.3463906,4.1909122,L6 IT,#A19922,-0.8346492309072102
SM-D9CZ6_S23_E1-50,-3.3651798,-7.3731136,L4,#00979D,8.444258491022063
SM-D9CZ6_S24_E1-50,-4.496736,-7.1932745,L5 IT,#008A61,5.983328486215882
SM-D9CZ6_S25_E1-50,-10.377848,9.205276,L6 IT,#A19922,-7.961015521023351
SM-D9CZ6_S26_E1-50,-3.3429832,-11.683533,L4,#00979D,6.521579275869478
SM-D9CZ6_S29_E1-50,-3.3045905,8.721064,L6 IT,#A19922,5.336936255318404
SM-D9CZ6_S31_E1-50,-1.8895028,-12.1144905,L4,#00979D,12.007347001492132
SM-D9CZ6_S32_E1-50,-6.692088,-2.7464075,L5 IT,#008A61,-1.6016703497705187
SM-D9CZ6_S33_E1-50,-3.4296613,2.1111708,L5 IT,#008A61,14.653157913146622
SM-D9CZ6_S34_E1-50,-0.9746392,3.8585067,L6 IT,#A19922,2.2518605771200453
SM-D9CZ6_S35_E1-50,-0.69407874,4.8288794,L6 IT,#A19922,-0.5911184362514651
SM-D9CZ6_S36_E1-50,-0.07021012,4.555769,L6 IT,#A19922,-2.229055965597469
SM-D9CZ6_S37_E1-50,-3.5234704,8.608394,L6 IT,#A19922,10.963681445524443
SM-D9CZ6_S38_E1-50,-2.4377644,-11.403273,L4,#00979D,15.795420625033154
SM-D9CZ6_S41_E1-50,-1.7329775,17.655968,L6 CT,#2D8CB8,-8.718599585648121
SM-D9CZ6_S42_E1-50,-5.0929327,-6.0401773,L5 IT,#008A61,8.9421296812187
SM-D9CZ6_S43_E1-50,-2.7048502,-8.678835,L4,#00979D,2.339072824635465
SM-D9CZ6_S44_E1-50,-3.3977604,-8.798367,L4,#00979D,-7.2052788795219485
SM-D9CZ6_S45_E1-50,-4.1164346,-8.490852,L4,#00979D,6.542132059125856
SM-D9CZ6_S46_E1-50,-3.9802132,-9.518495,L4,#00979D,5.6846108016740775
SM-D9CZ6_S47_E1-50,-1.7604481,-12.089996,L4,#00979D,8.066904475956271
SM-D9CZ6_S48_E1-50,-2.3182256,-7.5003524,L4,#00979D,-5.758753833777099
SM-D9CZ6_S49_E1-50,-2.558611,-11.666019,L4,#00979D,13.172106809127754
SM-D9CZ6_S50_E1-50,-4.4591007,-9.038381,L4,#00979D,5.806738133250916
SM-D9CZ6_S51_E1-50,-5.8670454,-3.3386025,L5 IT,#008A61,6.224682027233734
SM-D9CZ6_S52_E1-50,-2.559795,-12.235271,L4,#00979D,14.474851090223876
SM-D9CZ6_S55_E1-50,-4.414175,-9.805659,L4,#00979D,6.767588110855792
SM-D9CZ6_S56_E1-50,-4.216582,-9.867025,L4,#00979D,0.8064645856423729
SM-D9CZ6_S57_E1-50,-4.488157,-10.069925,L4,#00979D,7.303728007365449
SM-D9CZ6_S58_E1-50,-2.8489883,-10.137771,L4,#00979D,3.601895205426832
SM-D9CZ6_S59_E1-50,-4.892663,-8.499613,L4,#00979D,4.876426887339949
SM-D9CZ6_S61_E1-50,-3.1780329,-9.72115,L4,#00979D,6.701178032235667
SM-D9CZ6_S62_E1-50,-3.193126,-8.152165,L4,#00979D,9.892243302100988
SM-D9CZ6_S63_E1-50,-3.8628316,-11.748136,L4,#00979D,15.589915195329626
SM-D9CZ6_S65_E1-50,-4.0177345,-9.051828,L4,#00979D,5.107202772724053
SM-D9CZ6_S66_E1-50,-2.5214355,-12.203362,L4,#00979D,-1.686854823930447
SM-D9CZ6_S67_E1-50,-3.6754117,-11.603792,L4,#00979D,12.71157288170007
SM-D9CZ6_S68_E1-50,-3.6402714,-11.064867,L4,#00979D,16.549472401363303
SM-D9CZ6_S69_E1-50,-3.7534757,-11.951551,L4,#00979D,7.608264653509574
SM-D9CZ6_S70_E1-50,-3.0253243,-10.800497,L4,#00979D,15.428054225995474
SM-D9CZ6_S71_E1-50,-3.62082,-10.411124,L4,#00979D,6.132651796708533
SM-D9CZ6_S72_E1-50,-4.378782,-11.082162,L4,#00979D,8.526298180146098
SM-D9CZ6_S73_E1-50,-3.3983831,-11.913287,L4,#00979D,12.919033001314425
SM-D9CZ6_S74_E1-50,-4.0808024,-10.958114,L4,#00979D,8.541285007650787
SM-D9CZ6_S75_E1-50,-2.7334473,-12.153621,L4,#00979D,11.146971210616424
SM-D9CZ6_S76_E1-50,-2.414859,-11.922728,L4,#00979D,5.185799429712869
SM-D9CZ6_S77_E1-50,-2.688518,-11.045671,L4,#00979D,18.6473060836574
SM-D9CZ6_S78_E1-50,-2.3998258,-11.478781,L4,#00979D,5.14510182378991
SM-D9CZ6_S79_E1-50,-3.1179101,-11.788738,L4,#00979D,6.024951505588582
SM-D9CZ6_S80_E1-50,-3.1048021,-11.178005,L4,#00979D,15.681325999624692
SM-D9CZ6_S95_E1-50,-5.926038,-4.3090744,L5 IT,#008A61,-4.184250198547933
SM-D9CZE_S09_E1-50,-3.1690114,-11.146108,L4,#00979D,8.817279367469686
SM-D9CZE_S11_E1-50,-5.9762597,-2.7676594,L5 IT,#008A61,1.7081358585503663
SM-D9CZE_S12_E1-50,-1.8041645,-12.209502,L4,#00979D,9.90792039637854
SM-D9CZE_S13_E1-50,0.5065433,4.7575927,L6 IT,#A19922,-4.00739634111472
SM-D9CZE_S14_E1-50,9.3156395,-8.064924,L2/3 IT,#94D9A1,9.450217760608815
SM-D9CZE_S15_E1-50,-1.0722275,7.044667,L6 IT,#A19922,-6.421023221987041
SM-D9CZE_S16_E1-50,-3.3102462,-12.06802,L4,#00979D,11.018981286978564
SM-D9CZE_S19_E1-50,-2.8085604,-12.065182,L4,#00979D,0.1472895263118655
SM-D9CZE_S20_E1-50,-1.8441905,-11.697913,L4,#00979D,17.55889462145637
SM-D9CZE_S22_E1-50,-1.4770664,-11.988939,L4,#00979D,4.223452235517108
SM-D9CZE_S23_E1-50,-3.4152355,-11.460778,L4,#00979D,13.663132289660766
SM-D9CZE_S24_E1-50,-2.0292494,-12.353163,L4,#00979D,5.557534701456103
SM-D9CZE_S26_E1-50,-4.1295314,-5.8269506,L5 IT,#008A61,0.3409084122049468
SM-D9CZE_S27_E1-50,-3.9602551,-8.270706,L4,#00979D,7.322772643109435
SM-D9CZE_S28_E1-50,-3.8876078,-10.879971,L4,#00979D,9.213250208963872
SM-D9CZE_S29_E1-50,-3.7308333,-7.8717103,L4,#00979D,-4.167914434468761
SM-D9CZE_S30_E1-50,-3.8378878,-12.025858,L4,#00979D,7.157114044308999
SM-D9CZE_S31_E1-50,-3.3712265,-12.1822405,L4,#00979D,11.77532501552384
SM-D9CZE_S32_E1-50,-4.9621816,-5.8472013,L5 IT,#008A61,4.449893590591256
SM-D9CZE_S34_E1-50,-4.003303,-6.0644956,L5 IT,#008A61,-5.970034572333741
SM-D9CZE_S35_E1-50,-1.5920923,-11.881068,L4,#00979D,16.280743817036942
SM-D9CZE_S36_E1-50,-2.318223,-12.043797,L4,#00979D,12.150454970533294
SM-D9CZE_S37_E1-50,-3.0842035,-9.683478,L4,#00979D,7.389529591957367
SM-D9CZE_S38_E1-50,-2.9373343,-11.773501,L4,#00979D,14.06808980437496
SM-D9CZE_S39_E1-50,-3.732527,-11.278648,L4,#00979D,4.584562573797021
SM-D9CZE_S40_E1-50,-2.7160406,-11.681763,L4,#00979D,6.084371409998195
SM-D9CZE_S41_E1-50,-3.543406,-11.280499,L4,#00979D,7.923309669706598
SM-D9CZE_S42_E1-50,-2.502557,-11.005597,L4,#00979D,18.34003111588781
SM-D9CZE_S43_E1-50,-3.7078886,-11.797523,L4,#00979D,7.720780239869221
SM-D9CZE_S44_E1-50,-3.5588822,-8.596627,L4,#00979D,9.564656545317154
SM-D9CZE_S45_E1-50,-3.1529348,-8.908052,L4,#00979D,-1.1480435898035382
SM-D9CZE_S46_E1-50,-3.2384582,-11.458007,L4,#00979D,14.471224844544455
SM-D9CZE_S47_E1-50,-3.9222174,-11.264273,L4,#00979D,8.361056122888103
SM-D9CZE_S48_E1-50,-4.0276933,-11.393083,L4,#00979D,4.0548017775678
SM-D9CZE_S58_E1-50,-4.0615835,1.279001,L5 IT,#008A61,8.75295811579101
SM-D9CZE_S59_E1-50,-1.6719604,6.5602536,L6 IT,#A19922,2.7724463082016637
SM-D9CZE_S62_E1-50,-2.374569,6.8897614,L6 IT,#A19922,8.725931518767522
SM-D9CZE_S63_E1-50,10.550171,-7.739545,L2/3 IT,#94D9A1,7.821375279618937
SM-D9CZE_S64_E1-50,-3.3941252,8.333072,L6 IT,#A19922,9.672375160222051
SM-D9CZE_S67_E1-50,-1.507496,6.706506,L6 IT,#A19922,5.888482091445575
SM-D9CZE_S68_E1-50,-0.8050281,5.647265,L6 IT,#A19922,6.770473742015297
SM-D9CZE_S69_E1-50,16.874426,6.732287,L5 PT,#0D5B78,-5.26718135339144
SM-D9CZE_S71_E1-50,10.906213,-6.9748178,L2/3 IT,#94D9A1,-8.401271074246775
SM-D9CZE_S72_E1-50,-0.4785063,7.4244714,L6 IT,#A19922,-14.981070816928062
SM-D9CZE_S73_E1-50,-0.36767864,6.1232452,L6 IT,#A19922,-8.247701203751415
SM-D9CZE_S82_E1-50,0.62438935,4.6472454,L6 IT,#A19922,-12.786611834520636
SM-D9CZE_S84_E1-50,16.708967,6.875625,L5 PT,#0D5B78,-6.915132158031625
SM-D9CZE_S88_E1-50,10.359388,-5.658986,L2/3 IT,#94D9A1,-12.948836434123992
SM-D9CZF_S01_E1-50,-5.1805367,-2.938011,L5 IT,#008A61,7.505294921958815
SM-D9CZF_S02_E1-50,-10.0205555,9.691339,L6 IT,#A19922,-8.914029765392966
SM-D9CZF_S03_E1-50,0.22585098,5.585165,L6 IT,#A19922,-5.328060379255235
SM-D9CZF_S04_E1-50,-6.7731686,-3.2326229,L5 IT,#008A61,-9.6229176313535
SM-D9CZF_S05_E1-50,-2.05359,4.9991503,L6 IT,#A19922,17.18742049691356
SM-D9CZF_S07_E1-50,9.7375555,-8.348439,L2/3 IT,#94D9A1,10.26917547352999
SM-D9CZF_S08_E1-50,-5.4547567,-3.4661953,L5 IT,#008A61,-3.894025666497589
SM-D9CZF_S09_E1-50,-6.660066,-3.1853368,L5 IT,#008A61,-5.412591844173945
SM-D9CZF_S12_E1-50,-3.3272707,-12.124509,L4,#00979D,12.794412246971069
SM-D9CZF_S13_E1-50,0.0047263224,3.9491844,L6 IT,#A19922,-1.687517630547175
SM-D9CZF_S15_E1-50,-1.1966891,4.5889187,L6 IT,#A19922,11.023572589332945
SM-D9CZF_S16_E1-50,-3.143218,-12.234182,L4,#00979D,11.26342073622794
SM-D9CZF_S17_E1-50,-3.2112024,-12.099075,L4,#00979D,1.9109838339332457
SM-D9CZF_S20_E1-50,-2.4592433,-11.054524,L4,#00979D,4.094919320908607
SM-D9CZF_S21_E1-50,-3.0958943,-11.148554,L4,#00979D,9.271482728645877
SM-D9CZF_S22_E1-50,-1.5160583,-12.012467,L4,#00979D,15.990107435061478
SM-D9CZF_S23_E1-50,-4.311759,-11.180775,L4,#00979D,3.46445477310972
SM-D9CZF_S24_E1-50,-4.2333026,-9.797881,L4,#00979D,9.87420761823583
SM-D9CZF_S26_E1-50,-2.4846306,-11.949592,L4,#00979D,11.337543510434584
SM-D9CZF_S27_E1-50,-2.309085,-12.053252,L4,#00979D,9.341287571888715
SM-D9CZF_S28_E1-50,-5.141477,-5.676202,L5 IT,#008A61,-4.435638677481855
SM-D9CZF_S29_E1-50,-2.8756166,-12.137484,L4,#00979D,13.005487928032656
SM-D9CZF_S30_E1-50,-1.9956044,-12.291601,L4,#00979D,10.545038397240488
SM-D9CZF_S31_E1-50,-4.6478887,-8.672388,L4,#00979D,7.53885094939804
SM-D9CZF_S32_E1-50,-4.4659553,-6.237096,L5 IT,#008A61,1.1428479542107548
SM-D9CZF_S33_E1-50,-3.986401,-10.4942465,L4,#00979D,11.715707873560977
SM-D9CZF_S36_E1-50,-3.339782,-11.624232,L4,#00979D,6.304478290202425
SM-D9CZF_S37_E1-50,-2.100755,-11.059101,L4,#00979D,9.04306919987534
SM-D9CZF_S38_E1-50,-4.336455,-10.236284,L4,#00979D,11.009678510504065
SM-D9CZF_S40_E1-50,-2.8787925,-10.314099,L4,#00979D,6.904218991918952
SM-D9CZF_S41_E1-50,9.792253,-7.393361,L2/3 IT,#94D9A1,1.98518265284024
SM-D9CZF_S44_E1-50,-1.1057441,6.5870233,L6 IT,#A19922,-0.3518818198254743
SM-D9CZF_S45_E1-50,10.240768,-5.653297,L2/3 IT,#94D9A1,-0.1809028787893533
SM-D9CZF_S46_E1-50,-2.987447,8.984268,L6 IT,#A19922,-1.3419408798695875
SM-D9CZF_S48_E1-50,-1.7571131,5.37896,L6 IT,#A19922,10.203848713936146
SM-D9CZF_S49_E1-50,-2.9592383,8.283706,L6 IT,#A19922,11.558234051711322
SM-D9CZF_S50_E1-50,-0.39423457,7.541822,L6 IT,#A19922,-13.30222560944652
SM-D9CZF_S51_E1-50,-3.218154,8.824979,L6 IT,#A19922,1.8184068037740977
SM-D9CZF_S52_E1-50,14.912177,3.8914154,L5 PT,#0D5B78,1.7946977503849892
SM-D9CZF_S53_E1-50,-2.3107853,-7.25032,L4,#00979D,0.2232898280956668
SM-D9CZF_S54_E1-50,-10.501087,9.2815485,L6 IT,#A19922,11.055200835068684
SM-D9CZF_S55_E1-50,9.416561,-5.940549,L2/3 IT,#94D9A1,5.706775641484526
SM-D9CZF_S56_E1-50,-0.81261104,5.316258,L6 IT,#A19922,-1.8546602373179828
SM-D9CZF_S65_E1-50,-3.4939473,7.5462465,L6 IT,#A19922,12.867440812886514
SM-D9CZF_S66_E1-50,-1.3122984,3.7604864,L6 IT,#A19922,5.029324959853796
SM-D9CZF_S67_E1-50,-0.5948758,4.3861575,L6 IT,#A19922,2.9334875764316077
SM-D9CZF_S68_E1-50,-0.49995074,4.3574405,L6 IT,#A19922,-1.7332160652653898
SM-D9CZF_S69_E1-50,-0.15335009,8.031236,L6 IT,#A19922,-18.56170847144897
SM-D9CZF_S70_E1-50,10.58362,-7.6555557,L2/3 IT,#94D9A1,4.789644101427792
SM-D9CZF_S71_E1-50,-10.426695,9.3614,L6 IT,#A19922,13.875353861811243
SM-D9CZF_S72_E1-50,0.8909627,4.0603733,L6 IT,#A19922,-3.512877135822193
SM-D9CZF_S77_E1-50,11.204672,-8.599811,L2/3 IT,#94D9A1,-2.094331539684055
SM-D9CZF_S78_E1-50,-3.993994,1.3197231,L5 IT,#008A61,7.405846631576197
SM-D9CZF_S79_E1-50,9.477102,-7.0568676,L2/3 IT,#94D9A1,13.010622109010804
SM-D9CZF_S80_E1-50,-1.3631129,7.5338855,L6 IT,#A19922,-5.457483759017694
SM-D9CZF_S81_E1-50,-0.40623352,3.4809525,L6 IT,#A19922,-2.6086495157274125
SM-D9CZF_S82_E1-50,1.0114411,4.573013,L6 IT,#A19922,-8.005563187697453
SM-D9CZF_S83_E1-50,13.092409,4.0819993,L5 PT,#0D5B78,-0.1584113753083188
SM-D9CZK_S09_E1-50,-3.2562218,-10.815395,L4,#00979D,9.26424429961408
SM-D9CZK_S10_E1-50,-3.7062812,-12.072715,L4,#00979D,2.608698452582878
