,specimen_id,sweep_number,stim_amp,tau
1265,966819294,20.0,44,0.05378277319626767
1266,990354927,4.0,-30,0.006585167373050425
1267,990354927,6.0,-50,0.007576312798029073
1268,990354927,8.0,-70,0.0074278150685839345
1269,990354927,9.0,-90,0.006107426993783088
1270,990354927,12.0,-90,0.006558704876302793
1271,990354927,13.0,-110,0.007354670955931676
1272,990354927,21.0,170,0.02017151164312667
1273,921574909,4.0,-30,0.024470422029380653
1274,921574909,5.0,-50,0.02018682603941695
1275,921574909,6.0,-70,0.019512518211909663
1276,921574909,7.0,-90,0.016885822392808336
1277,921574909,8.0,-110,0.015448009947354811
1278,921574909,13.0,50,0.05345282729534224
1279,1054146046,6.0,-30,0.01791593135145132
1280,1054146046,8.0,-30,0.01714011506319671
1281,1054146046,9.0,-50,0.01431730420725992
1282,1054146046,10.0,-70,0.010503380386041459
1283,1054146046,11.0,-90,0.011079209559548265
1284,1054146046,12.0,-110,0.012243455022707562
1285,1000742412,4.0,-30,0.016837836604923932
1286,1000742412,5.0,-50,0.015640832608424807
1287,1000742412,6.0,-70,0.014878363190378493
1288,1000742412,7.0,-90,0.014864220220335076
1289,1000742412,8.0,-110,0.015837359001899563
1290,1000742412,29.0,-30,0.03643024279712149
1291,1000742412,30.0,-50,0.028555146009457473
1292,1000742412,33.0,-50,0.03034000630655394
1293,1000742412,34.0,-70,0.024889133382840198
1294,1000742412,35.0,-90,0.02458815010388036
1295,1000742412,36.0,-90,0.023536324250432682
1296,1000742412,37.0,-110,0.022247421631949767
1297,1000742412,41.0,-110,0.019612469127486418
1298,1000742412,44.0,-110,0.021999516347171788
1299,1000742412,45.0,-110,0.022427199501022177
1300,1000742412,55.0,50,0.07817027919972246
1301,1055268377,6.0,-30,0.018774685419573483
1302,1055268377,7.0,-50,0.017198553158449374
1303,1055268377,8.0,-70,0.01632589743133052
1304,1055268377,9.0,-70,0.01684499590330559
1305,1055268377,10.0,-90,0.015374968797039491
1306,1055268377,12.0,-110,0.0157492623373929
1307,1055268377,19.0,70,0.03309187487641442
1308,645934635,5.0,-90,0.01059692925771211
1309,645934635,6.0,-70,0.011447903806873145
1310,645934635,7.0,-50,0.012432962558821991
1311,645934635,8.0,-30,0.01788754000319877
1312,898670132,4.0,-30,0.011367150508189282
1313,898670132,5.0,-50,0.009630803451448058
1314,898670132,7.0,-70,0.008322128574615369
1315,898670132,8.0,-90,0.007637773093778547
1316,898670132,9.0,-110,0.007299788279153294
1317,898670132,16.0,100,0.026918854103648644
1318,742014521,4.0,-30,0.015501185003373816
1319,742014521,5.0,-50,0.014271371415215233
1320,742014521,6.0,-70,0.013037709550090475
1321,742014521,13.0,60,0.0282506600101459
1322,742014521,14.0,70,0.036090900553662854
1323,867765823,4.0,-30,0.01842518560720765
1324,867765823,5.0,-50,0.01683404605571773
1325,867765823,6.0,-70,0.015238196856216718
1326,867765823,7.0,-90,0.014295077424504329
1327,867765823,8.0,-110,0.01258588607102154
1328,867765823,13.0,70,0.058797539102347036
1329,867765823,15.0,70,0.03545702915997509
1330,867765823,16.0,80,0.03969129998079921
1331,965574215,6.0,-30,0.01886073434948867
1332,965574215,7.0,-50,0.016156884755324046
1333,965574215,8.0,-70,0.014441343610002867
1334,965574215,9.0,-90,0.013236824847428543
1335,965574215,10.0,-110,0.01256765072688909
1336,965574215,20.0,40,0.040843567191069005
1337,965574215,21.0,42,0.04188662901988719
1338,740318831,4.0,-30,1.0728166725058885e-05
1339,740318831,5.0,-50,0.011055734837945072
1340,740318831,6.0,-70,0.009989860712093311
1341,740318831,13.0,70,0.0328781092753774
1342,701075085,4.0,-110,0.008193906199852996
1343,701075085,5.0,-90,0.009114571717133441
1344,701075085,6.0,-70,0.010271977629981964
1345,701075085,7.0,-50,0.06745201909263876
1346,701075085,8.0,-110,0.010059199995730229
1347,701075085,9.0,-90,0.008055936836994322
1348,701075085,10.0,-70,0.010666979853897944
1349,701075085,11.0,-50,0.012732917842198195
1350,701075085,12.0,-30,0.018165507898307977
1351,884596365,4.0,-30,0.016431979607691542
1352,884596365,5.0,-50,0.014104336279939258
1353,884596365,6.0,-70,0.013143747240386089
1354,884596365,7.0,-90,0.013904098153450102
1355,884596365,8.0,-110,0.012259282490723505
1356,884596365,15.0,60,0.03989425692273913
1357,922562221,4.0,-30,0.024954166814144575
1358,922562221,6.0,-30,0.027958676840105185
1359,922562221,8.0,-50,0.0216886470699626
1360,922562221,10.0,-70,0.01813344383413823
1361,922562221,11.0,-90,0.01677661928562646
1362,922562221,12.0,-110,0.016110493982330797
1363,922562221,19.0,70,0.03396241626101534
1364,901086894,5.0,-30,0.019981641506647666
1365,901086894,6.0,-50,0.018279875948721307
1366,901086894,7.0,-70,0.01665569709289034
1367,901086894,8.0,-90,0.015204693489078148
1368,901086894,9.0,-110,0.014071499710167681
1369,901086894,18.0,30,0.05181274357048105
1370,645451457,5.0,-110,0.021253141268751673
1371,645451457,6.0,-90,0.02273783474207739
1372,645451457,7.0,-70,0.02166441581874699
1373,645451457,8.0,-50,0.02766420290298263
1374,645451457,9.0,-30,0.03528854766955669
1375,912572106,4.0,-30,0.011355769181784192
1376,912572106,5.0,-50,0.010503671655760142
1377,912572106,6.0,-70,0.010273805616404383
1378,912572106,7.0,-90,0.009136989265102381
1379,912572106,8.0,-110,0.008606936555917556
1380,912572106,16.0,110,0.03280257840403613
1381,992009934,4.0,-30,0.015713457237958743
1382,992009934,5.0,-50,0.015574359064533402
1383,992009934,6.0,-70,0.012119148162314321
1384,992009934,7.0,-90,0.011407871069497106
1385,992009934,8.0,-110,0.009888448835180308
1386,992009934,15.0,70,0.033094430880982184
1387,904040156,4.0,-30,0.014968994250630231
1388,904040156,5.0,-50,0.011346789617513458
1389,904040156,6.0,-70,0.01035439225790997
1390,904040156,7.0,-90,0.008802889551622117
1391,904040156,8.0,-110,0.007977773692650056
1392,904040156,9.0,-110,0.008038148834142049
1393,904040156,11.0,-110,0.007927474205875038
1394,904040156,18.0,70,0.02346883052710606
1395,975392497,4.0,-30,0.018340771135305457
1396,975392497,5.0,-50,0.023200922120800136
1397,975392497,6.0,-70,0.018635820988843334
1398,975392497,7.0,-90,0.018417607476924464
1399,975392497,8.0,-110,0.016869894495809352
1400,975392497,17.0,130,0.03413082582583451
1401,975392497,18.0,140,0.03750475635633332
1402,975392497,19.0,150,0.03957916020898224
1403,899424012,5.0,-30,0.019165164552638232
1404,899424012,7.0,-30,0.00797235047352336
1405,899424012,8.0,-50,0.010467194078660971
1406,899424012,9.0,-70,0.010121174396647984
1407,899424012,10.0,-90,0.009878761290739118
1408,899424012,11.0,-110,0.010198430273039424
1409,899424012,23.0,150,0.029692153505423764
1410,971607823,5.0,-30,0.015119950707695125
1411,971607823,6.0,-50,0.01395712634003091
1412,971607823,7.0,-70,0.011909485696395649
1413,971607823,8.0,-90,5.837278200899673e-06
1414,971607823,9.0,-110,0.010666008030274393
1415,971607823,14.0,50,0.028413776165959782
1416,971607823,15.0,52,0.030106761366630812
1417,971607823,16.0,54,0.03176408734771728
1418,971607823,17.0,56,0.0361959118815363
1419,921759520,5.0,-30,0.028740748368951838
1420,921759520,6.0,-50,0.02064571153691584
1421,921759520,16.0,-70,0.016201153563402758
1422,921759520,17.0,-90,0.014048297516476477
1423,921759520,18.0,-110,0.013298115155099427
1424,921759520,23.0,50,0.041043941140494075
1425,921759520,24.0,52,0.040567834488771895
1426,921759520,25.0,54,0.05224052311233771
1427,921759520,26.0,56,0.05187828596307576
1428,921759520,27.0,58,0.05649966869869806
1429,921759520,28.0,60,0.05435361110797451
1430,921759520,29.0,62,0.05259296238517399
1431,882302773,4.0,-30,0.016204293498606838
1432,882302773,5.0,-50,0.01523337870560596
1433,882302773,6.0,-70,0.013279080931222565
1434,882302773,7.0,-90,0.012919455811553524
1435,882302773,8.0,-110,0.011088526540907659
1436,882302773,15.0,70,0.036157312232295645
1437,815980342,4.0,-30,0.022334622836797453
1438,815980342,5.0,-50,0.018616177327647542
1439,815980342,6.0,-70,0.01687814544042283
1440,815980342,7.0,-90,0.01509019594015732
1441,815980342,8.0,-110,0.014344367366483188
1442,815980342,16.0,80,0.05356953104977945
1443,987168573,5.0,-30,0.0219106964199777
1444,987168573,6.0,-50,0.01920184511388411
1445,987168573,7.0,-70,0.01774876585420386
1446,987168573,8.0,-90,0.015704604938862762
1447,987168573,9.0,-110,0.014309610223014942
1448,987168573,10.0,-110,0.014971998215392152
1449,987168573,11.0,-110,0.014511529628957718
1450,987168573,13.0,-110,0.013977402430966498
1451,987168573,25.0,40,0.04132612861248794
1452,987168573,26.0,42,0.04268069805287503
1453,987168573,27.0,44,0.05017286666386847
1454,987168573,28.0,46,0.04586869094800147
1455,987168573,29.0,48,0.06013037206133635
1456,972447551,4.0,-30,0.021031667862414057
1457,972447551,5.0,-50,0.017105542752221665
1458,972447551,6.0,-70,0.017098285711373284
1459,972447551,7.0,-90,0.015561056964943483
1460,972447551,8.0,-110,0.014770094787504311
1461,972447551,13.0,50,0.03456699940130078
1462,972447551,14.0,52,0.033831524739380336
1463,972447551,15.0,54,0.04142915107967647
1464,972447551,16.0,56,0.04528321851203731
1465,882458442,4.0,-30,0.022190662283642887
1466,882458442,5.0,-50,0.018235155927637674
1467,882458442,6.0,-70,0.015155576282567213
1468,882458442,7.0,-90,0.01619714037616776
1469,882458442,8.0,-110,0.014815701295090671
1470,882458442,17.0,30,0.04038480910308594
1471,742023028,4.0,-30,0.01322558744134324
1472,742023028,5.0,-50,0.011407422427976448
1473,742023028,6.0,-70,0.010544680199511982
1474,742023028,15.0,70,0.029393878193915344
1475,948318130,5.0,-30,0.013372341639063166
1476,948318130,6.0,-50,0.012081008691748638
1477,948318130,7.0,-70,0.011921171151451342
1478,948318130,8.0,-90,0.01193258183478689
1479,948318130,9.0,-110,0.010969259590713881
1480,948318130,17.0,170,0.02662043507897533
1481,969301940,6.0,-30,0.03341146618787114
1482,969301940,7.0,-50,0.029927138457097775
1483,969301940,8.0,-70,0.02668348298498
1484,969301940,9.0,-90,0.02318312579760503
1485,969301940,10.0,-110,0.022592749663307998
1486,969301940,18.0,20,0.07177530621341689
1487,969301940,20.0,20,0.06438682263257343
1488,910864371,10.0,-30,0.01588576362024255
1489,910864371,11.0,-50,0.01734522537999499
1490,910864371,13.0,-50,0.017607231704032552
1491,910864371,14.0,-70,0.01637530927355679
1492,910864371,15.0,-90,0.015587513678270328
1493,910864371,16.0,-110,0.014317207287738021
1494,910864371,21.0,60,0.034292144460067765
