sample_id,x,y
LS-15058_S20_E1-50,12.992099,0.47756478
LS-15058_S21_E1-50,14.205644,1.0644331
LS-15058_S22_E1-50,-0.4279385,9.899133
LS-15058_S23_E1-50,-4.4258842,10.87878
LS-15058_S24_E1-50,2.8998394,7.6169906
LS-15058_S25_E1-50,13.167777,-0.07424234
LS-15058_S26_E1-50,-0.23562169,7.608788
LS-15058_S27_E1-50,-1.2210685,11.683943
LS-15058_S28_E1-50,-2.5942698,7.813008
LS-15058_S29_E1-50,14.457986,2.6480427
LS-15058_S30_E1-50,-3.1544423,14.927973
LS-15058_S31_E1-50,10.825295,-0.026935188
LS-15058_S32_E1-50,10.12559,-7.7794223
LS-15058_S35_E1-50,3.527202,-10.043181
LS-15058_S37_E1-50,4.7675896,-7.104402
LS-15058_S38_E1-50,1.9954888,-8.836669
LS-15058_S42_E1-50,-3.640869,-6.327409
LS-15058_S43_E1-50,1.8147612,-10.225639
LS-15058_S45_E1-50,4.3736963,-9.125163
LS-15058_S46_E1-50,4.170344,-8.176296
LS-15058_S47_E1-50,-4.422271,-6.881539
LS-15058_S48_E1-50,1.1019756,-10.296383
LS-15058_S49_E1-50,3.7150435,-9.539928
LS-15058_S52_E1-50,3.1339974,-9.939804
LS-15058_S54_E1-50,-1.9680694,-6.5582128
LS-15058_S55_E1-50,2.9266968,-9.146223
LS-15058_S56_E1-50,2.1329281,-9.868428
LS-15058_S57_E1-50,-4.93557,-6.6843905
LS-15058_S58_E1-50,-5.8614507,-3.4377375
LS-15058_S59_E1-50,-5.350156,-5.28746
LS-15058_S62_E1-50,-6.7132454,-3.0112743
LS-15058_S63_E1-50,-1.2991256,-2.8719
LS-15058_S64_E1-50,-7.6140637,-5.239324
LS-15058_S65_E1-50,-6.9685373,-2.9952154
LS-15058_S66_E1-50,-7.0052743,-2.1259546
LS-15058_S67_E1-50,-3.5763967,-7.245599
LS-15058_S68_E1-50,-2.782196,-6.0093436
LS-15058_S69_E1-50,-4.01424,-6.3053074
LS-15058_S70_E1-50,-1.6004498,-3.0186477
LS-15058_S71_E1-50,-2.9306738,-7.3345656
LS-15058_S72_E1-50,-2.9848049,-6.77096
LS-15058_S73_E1-50,-0.10558061,8.47591
LS-15058_S74_E1-50,16.248331,0.7139474
LS-15058_S75_E1-50,-2.4992347,12.672057
LS-15058_S76_E1-50,-2.303408,11.131209
LS-15058_S77_E1-50,-0.72984785,7.056726
LS-15058_S78_E1-50,-3.468333,13.940996
LS-15058_S79_E1-50,14.612156,2.439203
LS-15058_S81_E1-50,0.11165906,7.978271
LS-15058_S82_E1-50,12.172686,0.902633
LS-15058_S83_E1-50,0.56528825,8.357118
LS-15058_S84_E1-50,-3.0247846,10.751076
LS-15058_S85_E1-50,-0.37167478,6.7807374
LS-15058_S86_E1-50,15.823159,4.178966
LS-15058_S87_E1-50,-0.1888792,9.147144
LS-15058_S88_E1-50,-0.7696188,14.62044
LS-15059_S01_E1-50,16.09544,0.5250143
LS-15059_S02_E1-50,-0.058228582,8.132957
LS-15059_S03_E1-50,12.671847,-0.45274803
LS-15059_S04_E1-50,-1.642815,14.592358
LS-15059_S05_E1-50,-10.324336,11.607121
LS-15059_S06_E1-50,-1.8717252,10.112485
LS-15059_S07_E1-50,-3.1413867,11.997673
LS-15059_S08_E1-50,-1.499571,10.462851
LS-15059_S17_E1-50,15.510719,0.48466483
LS-15059_S18_E1-50,-1.0623997,9.999101
LS-15059_S19_E1-50,16.072231,0.9621073
LS-15059_S20_E1-50,14.581263,2.3509924
LS-15059_S21_E1-50,-0.3514728,7.4951496
LS-15059_S22_E1-50,11.789305,-0.27848312
LS-15059_S23_E1-50,-2.4914124,11.38824
LS-15059_S24_E1-50,-10.810381,11.43776
LS-15059_S25_E1-50,-9.981734,10.9499855
LS-15059_S26_E1-50,13.186328,1.7011005
LS-15059_S27_E1-50,11.594824,0.35354018
LS-15059_S28_E1-50,-0.5931767,10.977136
LS-15059_S29_E1-50,-0.13673426,10.860637
LS-15059_S30_E1-50,16.260426,0.4222834
LS-15059_S31_E1-50,-2.271245,11.758066
LS-15059_S32_E1-50,-1.5684115,13.198309
LS-15059_S33_E1-50,-5.8331995,-1.6243715
LS-15059_S34_E1-50,-7.4624434,-3.5951045
LS-15059_S35_E1-50,-7.0019174,-5.0641685
LS-15059_S36_E1-50,-4.1530743,-4.3117027
LS-15059_S37_E1-50,-7.433217,-3.38133
LS-15059_S38_E1-50,-6.858861,-5.7984734
LS-15059_S39_E1-50,-7.605025,-1.7227943
LS-15059_S40_E1-50,-4.9324045,-4.1234536
LS-15059_S41_E1-50,-3.5142317,-6.2900486
LS-15059_S42_E1-50,-7.518814,-5.708965
LS-15059_S44_E1-50,-2.6803439,-5.547633
LS-15059_S45_E1-50,-3.298913,-5.0477386
LS-15059_S46_E1-50,-2.6879706,-5.8231945
LS-15059_S47_E1-50,-6.5183187,-5.4172845
LS-15059_S48_E1-50,-4.948728,-4.2130017
LS-15059_S49_E1-50,-6.8841085,-6.345961
LS-15059_S50_E1-50,-4.401202,-4.476634
LS-15059_S51_E1-50,-6.255774,-5.7371435
LS-15059_S52_E1-50,-3.4416249,-3.916231
LS-15059_S53_E1-50,-3.845907,-4.884304
LS-15059_S54_E1-50,-6.6523347,-3.8774197
LS-15059_S55_E1-50,-6.2802005,-4.231188
LS-15059_S56_E1-50,-4.927603,-3.0740051
LS-15059_S57_E1-50,4.2628,-9.21603
LS-15059_S60_E1-50,3.6918206,-8.98049
LS-15059_S62_E1-50,4.596503,-8.782288
LS-15059_S63_E1-50,3.163575,-7.4055967
LS-15059_S64_E1-50,-2.2755642,-6.48415
LS-15059_S65_E1-50,3.6429527,-7.19982
LS-15059_S66_E1-50,4.9814434,-7.825057
LS-15059_S67_E1-50,3.137683,-6.402024
LS-15059_S68_E1-50,4.659416,-9.641608
LS-15059_S69_E1-50,4.928549,-8.499418
LS-15059_S70_E1-50,4.904764,-8.26969
LS-15059_S71_E1-50,2.206355,-9.726481
LS-15059_S72_E1-50,4.383333,-8.158332
LS-15059_S73_E1-50,3.330886,-8.190298
LS-15059_S74_E1-50,3.5177517,-10.0609865
LS-15059_S75_E1-50,4.000062,-9.488845
LS-15059_S76_E1-50,3.7109978,-9.908847
LS-15059_S77_E1-50,4.0979776,-10.367216
LS-15059_S78_E1-50,0.25675258,-7.141735
LS-15059_S79_E1-50,4.205039,-10.404579
LS-15059_S80_E1-50,3.1701598,-9.139477
LS-15059_S81_E1-50,-0.65661615,9.43766
LS-15059_S82_E1-50,15.2730665,1.0482063
LS-15059_S83_E1-50,-2.6540294,9.372869
LS-15059_S84_E1-50,-4.7374587,12.423222
LS-15059_S86_E1-50,14.2925,1.5154516
LS-15059_S87_E1-50,14.054351,0.8542086
LS-15059_S88_E1-50,-4.9128966,13.0625925
LS-15059_S89_E1-50,15.056582,1.8885989
LS-15059_S90_E1-50,0.24499983,11.041849
LS-15059_S91_E1-50,-0.4155401,10.058995
LS-15059_S92_E1-50,15.390653,2.1199021
LS-15059_S93_E1-50,14.654187,1.5362407
LS-15059_S94_E1-50,10.086341,2.8597715
LS-15059_S95_E1-50,14.744085,2.6383867
LS-15059_S96_E1-50,15.0837145,1.6547999
LS-15060_S01_E1-50,13.864799,-0.40560028
LS-15060_S02_E1-50,15.1234,0.20016426
LS-15060_S04_E1-50,9.705804,-1.2696744
LS-15060_S05_E1-50,13.871768,0.24520192
LS-15060_S06_E1-50,14.646608,2.4206252
LS-15060_S07_E1-50,15.609939,1.614923
LS-15060_S08_E1-50,14.37163,-0.008332016
LS-15060_S09_E1-50,-0.789205,7.0590515
LS-15060_S10_E1-50,-1.9436878,11.232418
LS-15060_S11_E1-50,15.275737,1.1857538
LS-15060_S13_E1-50,-2.352628,11.507408
LS-15060_S14_E1-50,10.178341,2.8936062
LS-15060_S15_E1-50,10.58841,-0.24198997
LS-15060_S16_E1-50,12.015882,0.44147572
LS-15060_S25_E1-50,5.0505786,-8.73982
LS-15060_S26_E1-50,3.4957867,-9.188531
LS-15060_S27_E1-50,3.401211,-7.5304184
LS-15060_S28_E1-50,4.198287,-4.4505606
LS-15060_S29_E1-50,0.8274264,-9.428279
LS-15060_S30_E1-50,1.336597,-6.0648723
LS-15060_S32_E1-50,2.348454,-8.870712
LS-15060_S34_E1-50,2.1327016,-7.593418
LS-15060_S35_E1-50,2.8273652,-10.169316
LS-15060_S37_E1-50,4.2753963,-9.725701
LS-15060_S38_E1-50,3.94842,-4.6864576
LS-15060_S39_E1-50,3.9874134,-8.847484
LS-15060_S40_E1-50,1.0704488,-9.204198
LS-15060_S41_E1-50,-4.541928,-5.1941323
LS-15060_S42_E1-50,1.3240095,-9.323971
LS-15060_S43_E1-50,3.5859075,-8.01013
LS-15060_S44_E1-50,3.226424,-5.7446847
LS-15060_S45_E1-50,-1.6529924,-6.876022
LS-15060_S46_E1-50,4.269019,-10.093344
LS-15060_S48_E1-50,0.3609083,-7.296321
LS-15060_S93_E1-50,1.6954122,-10.200791
LS-15061_S01_E1-50,4.4694686,-9.974741
LS-15061_S05_E1-50,4.135519,-5.4284587
LS-15061_S06_E1-50,3.6151993,-8.956677
LS-15061_S07_E1-50,4.487836,-9.900887
LS-15061_S12_E1-50,3.856339,-9.4266205
LS-15061_S13_E1-50,1.510157,-9.891945
LS-15061_S14_E1-50,0.31106427,-7.2537045
LS-15061_S15_E1-50,4.918023,-9.931465
LS-15061_S16_E1-50,-2.4146526,-6.5481906
LS-15061_S17_E1-50,16.177296,0.8185616
LS-15061_S18_E1-50,0.7081686,7.265654
LS-15061_S19_E1-50,-3.2556753,11.452437
LS-15061_S20_E1-50,15.323566,3.7011342
LS-15061_S21_E1-50,14.7642565,0.36312625
LS-15061_S22_E1-50,-0.014089357,9.164651
LS-15061_S23_E1-50,-9.921421,11.829705
LS-15061_S24_E1-50,-2.7535424,11.967444
LS-15061_S33_E1-50,15.29029,2.8518915
LS-15061_S35_E1-50,16.591736,1.2613925
LS-15061_S36_E1-50,-1.7665614,6.851136
LS-15061_S37_E1-50,-1.9077033,11.076375
LS-15061_S38_E1-50,14.195141,0.1557267
LS-15061_S39_E1-50,-2.922658,9.157905
LS-15061_S40_E1-50,16.311844,0.9409993
LS-15061_S41_E1-50,13.587222,0.7265941
LS-15061_S42_E1-50,16.232082,4.5105357
LS-15061_S43_E1-50,13.500834,1.3427422
LS-15061_S44_E1-50,-1.6171129,9.993007
LS-15061_S45_E1-50,-1.5893761,8.41623
LS-15061_S46_E1-50,14.980637,0.068609364
LS-15061_S47_E1-50,0.55922484,7.1371493
LS-15061_S48_E1-50,-0.22462904,7.5817895
LS-15062_S01_E1-50,0.8923599,9.087671
LS-15062_S02_E1-50,-10.490065,11.673792
LS-15062_S03_E1-50,-3.2124238,9.01142
LS-15062_S04_E1-50,-0.11360152,9.014976
LS-15062_S05_E1-50,0.59882975,6.7863197
LS-15062_S06_E1-50,-0.75377333,7.0680785
LS-15062_S07_E1-50,13.508703,0.65562534
LS-15062_S08_E1-50,-0.5827989,8.514533
LS-15062_S09_E1-50,-3.8665848,13.220931
LS-15062_S10_E1-50,0.8572657,7.635663
LS-15062_S11_E1-50,15.522828,4.068321
LS-15062_S12_E1-50,-2.1264868,9.333127
LS-15062_S13_E1-50,0.4141643,7.8061233
LS-15062_S14_E1-50,-0.12205305,9.760534
LS-15062_S16_E1-50,14.124613,1.8688368
LS-15062_S17_E1-50,-1.8873421,11.607861
LS-15062_S18_E1-50,-4.116933,10.445483
LS-15062_S19_E1-50,-1.0882123,7.629288
LS-15062_S21_E1-50,-3.5961108,11.653126
LS-15062_S22_E1-50,-0.32266474,11.634796
LS-15062_S23_E1-50,10.379426,3.3501873
LS-15062_S24_E1-50,-2.4733655,13.844199
LS-15062_S26_E1-50,12.753896,1.4012529
LS-15062_S27_E1-50,16.175709,1.9440824
LS-15062_S28_E1-50,0.27602506,13.402624
LS-15062_S29_E1-50,-2.6900742,8.639207
LS-15062_S31_E1-50,12.513267,0.6440549
LS-15062_S32_E1-50,13.900393,0.25933844
LS-15062_S41_E1-50,11.774495,1.205822
LS-15062_S42_E1-50,-0.121450625,11.439635
LS-15062_S43_E1-50,14.619533,0.54626167
LS-15062_S44_E1-50,0.19169243,10.864816
LS-15062_S45_E1-50,16.480892,1.9150398
LS-15062_S46_E1-50,13.821652,0.9824332
LS-15062_S48_E1-50,-0.7356711,7.435142
LS-15062_S49_E1-50,11.005708,0.7674618
LS-15062_S50_E1-50,15.612964,2.226701
LS-15062_S51_E1-50,12.932623,0.7845781
LS-15062_S52_E1-50,15.349519,0.32750297
LS-15062_S54_E1-50,9.614477,-0.29738888
LS-15062_S55_E1-50,-3.2978334,12.141489
LS-15063_S50_E1-50,5.1309233,-8.205379
LS-15063_S55_E1-50,4.590975,-4.7138705
LS-15064_S32_E1-50,5.3072777,-5.2677073
LS-15065_S03_E1-50,4.231158,-6.219756
LS-15066_S04_E1-50,1.1337848,-9.895002
LS-15066_S05_E1-50,-2.6297882,-7.0267982
LS-15066_S08_E1-50,-3.5336595,-5.914349
LS-15066_S38_E1-50,1.2573372,-5.6918845
LS-15067_S01_E1-50,4.3359528,-8.201705
LS-15067_S02_E1-50,2.9449298,-9.2476845
LS-15067_S09_E1-50,-1.6147996,-6.8440337
LS-15067_S10_E1-50,3.193771,-10.229371
LS-15067_S11_E1-50,5.1713095,-9.071258
LS-15067_S17_E1-50,3.3500671,-7.086304
LS-15067_S34_E1-50,3.4308143,-6.8766613
LS-15067_S35_E1-50,3.252047,-10.298425
LS-15067_S81_E1-50,4.810786,-4.987035
LS-15068_S01_E1-50,-1.6603576,13.069618
LS-15068_S05_E1-50,-2.4093611,13.772847
LS-15068_S06_E1-50,-1.0144671,9.630037
LS-15068_S07_E1-50,-0.51371706,6.963028
LS-15068_S08_E1-50,-0.81354016,12.342339
LS-15068_S09_E1-50,-1.2454098,10.049474
LS-15068_S10_E1-50,0.19711533,10.818481
LS-15068_S11_E1-50,-3.6051824,11.143084
LS-15068_S12_E1-50,-2.4214025,14.006431
LS-15068_S13_E1-50,0.89394826,8.106057
LS-15068_S14_E1-50,0.20332678,8.827004
LS-15068_S15_E1-50,10.758121,3.3892817
LS-15068_S16_E1-50,-2.3470254,8.844369
LS-15068_S17_E1-50,-3.9223003,10.040919
LS-15068_S18_E1-50,-2.1420758,8.331609
LS-15068_S20_E1-50,-0.19089547,6.982371
LS-15068_S21_E1-50,-4.341218,11.9544325
LS-15068_S22_E1-50,-4.515491,10.789446
LS-15068_S23_E1-50,-2.2693288,7.867478
LS-15068_S25_E1-50,-4.4451027,-2.6736057
LS-15068_S26_E1-50,-5.794226,-5.1797204
LS-15068_S27_E1-50,-2.7884994,-3.2306318
LS-15068_S28_E1-50,-2.5031586,-2.1201968
LS-15068_S29_E1-50,-5.9780474,-1.7436752
LS-15068_S30_E1-50,-0.33665094,-1.8162255
LS-15068_S31_E1-50,-7.5484486,-3.8689728
LS-15068_S32_E1-50,-4.1206503,-5.8751683
LS-15068_S33_E1-50,-6.741982,-5.180025
LS-15068_S34_E1-50,-4.381781,-3.9330897
LS-15068_S35_E1-50,-5.8199954,-4.6953835
LS-15068_S37_E1-50,-1.8942447,-3.232817
LS-15068_S38_E1-50,-5.818822,-5.8448234
LS-15068_S39_E1-50,-5.6316724,-6.0463905
LS-15068_S40_E1-50,16.25678,12.179291
LS-15068_S43_E1-50,-3.886565,-5.135074
LS-15068_S44_E1-50,-5.2868085,-3.4705772
LS-15068_S45_E1-50,-7.392123,-5.6293807
LS-15068_S46_E1-50,-6.9530916,-1.7768854
LS-15068_S47_E1-50,-4.205375,-7.0067177
LS-15068_S48_E1-50,16.342733,8.461679
LS-15068_S77_E1-50,3.960991,-10.179764
LS-15069_S01_E1-50,-7.6902156,-2.3060038
LS-15069_S02_E1-50,-4.127248,-4.01573
LS-15069_S03_E1-50,-2.6306877,-6.264024
LS-15069_S05_E1-50,-7.555389,-1.8952239
LS-15069_S07_E1-50,-5.659221,-4.818631
LS-15069_S08_E1-50,-6.205162,-3.4588416
LS-15069_S09_E1-50,-3.5819836,-5.3065143
LS-15069_S10_E1-50,-3.6623528,-5.153271
LS-15069_S11_E1-50,-2.4544892,-6.0278296
LS-15069_S13_E1-50,-4.876269,-4.6530175
LS-15069_S14_E1-50,-7.770433,-4.4201865
LS-15069_S15_E1-50,-7.359583,-5.272592
LS-15069_S16_E1-50,-6.1976547,-3.8490374
LS-15069_S17_E1-50,-6.6556816,-4.2736025
LS-15069_S18_E1-50,-7.289664,-6.10137
LS-15069_S19_E1-50,-3.839297,-4.8488984
LS-15069_S20_E1-50,-6.2047615,-4.3685446
LS-15069_S21_E1-50,-6.724562,-5.687215
LS-15069_S22_E1-50,-4.5908303,-4.104266
LS-15069_S23_E1-50,-4.6261153,-3.4788008
LS-15069_S24_E1-50,-5.9042645,-5.962804
LS-15069_S25_E1-50,-3.8704226,-5.8525233
LS-15069_S26_E1-50,-6.68955,-6.1346555
LS-15069_S27_E1-50,-6.945122,-2.380978
LS-15069_S29_E1-50,-6.893921,-1.9744731
LS-15069_S31_E1-50,-7.473069,-1.4154316
LS-15069_S32_E1-50,-6.6367164,-5.982976
LS-15069_S33_E1-50,-6.1232557,-5.660119
LS-15069_S34_E1-50,-2.646184,-6.396151
LS-15069_S36_E1-50,-7.94462,-3.2341743
LS-15069_S37_E1-50,-7.4705367,-3.806104
LS-15069_S39_E1-50,-7.3185663,-5.7941566
LS-15069_S40_E1-50,-5.641773,-6.031941
LS-15069_S43_E1-50,-4.700812,-4.273908
LS-15069_S45_E1-50,-4.293146,-5.93587
LS-15069_S46_E1-50,-7.47733,-3.7226975
LS-15069_S47_E1-50,-5.629868,-3.9172359
LS-15069_S48_E1-50,-7.543713,-3.305239
LS-15069_S49_E1-50,-6.375498,-4.436748
LS-15069_S52_E1-50,-3.588582,-3.5300446
LS-15069_S54_E1-50,-4.46216,-5.3014092
LS-15069_S55_E1-50,11.324964,10.739103
LS-15069_S56_E1-50,-7.1146355,-5.4568753
LS-15070_S09_E1-50,-6.480985,-5.193009
LS-15070_S10_E1-50,-4.4948096,-4.229676
LS-15070_S11_E1-50,2.9200215,-0.49153483
LS-15070_S12_E1-50,-5.8901663,-2.8940864
LS-15070_S14_E1-50,-3.617335,-3.0948734
LS-15070_S16_E1-50,-4.7214913,-6.109077
LS-15070_S17_E1-50,-5.9274654,-2.1316347
LS-15070_S18_E1-50,-5.51267,-2.6061485
LS-15070_S20_E1-50,-5.923417,-4.910044
LS-15070_S21_E1-50,-2.4108686,-6.744561
LS-15070_S22_E1-50,-4.3778315,-4.508147
LS-15070_S24_E1-50,16.289896,9.466841
LS-15070_S26_E1-50,0.745073,11.540704
LS-15070_S27_E1-50,0.72278374,9.028826
LS-15070_S28_E1-50,10.865709,1.9817941
LS-15070_S29_E1-50,15.629782,3.9207337
LS-15070_S30_E1-50,1.65374,9.693439
LS-15070_S31_E1-50,-0.7867092,8.923557
LS-15070_S32_E1-50,15.75616,1.7862281
LS-15070_S33_E1-50,10.373307,0.21560755
LS-15070_S34_E1-50,13.240894,-1.0074836
LS-15070_S37_E1-50,10.628078,0.111213796
LS-15070_S38_E1-50,-0.8953813,12.767796
LS-15070_S39_E1-50,13.256534,1.1260716
LS-15070_S40_E1-50,15.857957,4.3925214
LS-15070_S42_E1-50,0.83844393,7.3964553
LS-15070_S45_E1-50,-2.9511368,13.847204
LS-15070_S47_E1-50,0.59102255,10.608505
LS-15070_S48_E1-50,1.3712823,10.587095
LS-15070_S49_E1-50,-0.2718144,7.9303555
LS-15070_S50_E1-50,13.916468,1.7456176
LS-15070_S51_E1-50,16.027782,0.42748317
LS-15070_S52_E1-50,12.920681,1.095395
LS-15070_S53_E1-50,-0.8975916,8.211142
LS-15070_S54_E1-50,15.864042,2.6878958
LS-15070_S55_E1-50,-2.9191744,11.562415
LS-15070_S56_E1-50,16.745173,1.7154167
LS-15070_S57_E1-50,0.22293052,8.644489
LS-15070_S58_E1-50,3.7142127,-0.02440014
LS-15070_S59_E1-50,-0.61614585,9.860764
LS-15070_S60_E1-50,-4.0599127,11.68166
LS-15070_S61_E1-50,17.117832,10.710637
LS-15070_S62_E1-50,-1.4968047,9.050802
LS-15070_S63_E1-50,0.7129577,6.605315
LS-15070_S64_E1-50,6.9274135,14.083402
LS-15070_S73_E1-50,-5.9132457,-5.9623704
LS-15070_S74_E1-50,-5.6083655,-5.9321685
LS-15070_S75_E1-50,-4.7160783,-5.8289723
LS-15070_S76_E1-50,-5.3996964,-5.80059
LS-15070_S78_E1-50,-6.6372457,-2.7115183
LS-15070_S79_E1-50,-3.4503157,-6.6531754
LS-15070_S80_E1-50,-4.3086658,-6.022349
LS-15070_S81_E1-50,-7.5326686,-3.865736
LS-15070_S82_E1-50,-5.1686893,-3.426268
LS-15070_S83_E1-50,-6.878199,-3.381439
LS-15070_S84_E1-50,-4.4615693,-6.4702215
LS-15070_S86_E1-50,-7.7389674,-1.5018115
LS-15070_S87_E1-50,-4.739104,-3.244302
LS-15070_S88_E1-50,-4.7195168,-3.9522338
LS-15070_S89_E1-50,-6.7107124,-4.811378
LS-15070_S90_E1-50,-2.6487174,-6.060156
LS-15070_S91_E1-50,-5.9840994,-2.9809082
LS-15070_S93_E1-50,-4.1344066,-3.6131735
LS-15070_S94_E1-50,-4.2531996,-3.0051675
LS-15070_S95_E1-50,-6.507533,-2.1203766
LS-15070_S96_E1-50,-5.5279408,-3.676553
LS-15074_S03_E1-50,2.9181745,3.1950386
LS-15074_S12_E1-50,2.2943072,-0.17907386
LS-15080_S57_E1-50,-4.1231837,-7.1262608
LS-15080_S58_E1-50,-6.252372,-1.6929828
LS-15080_S59_E1-50,-6.387778,-2.898223
LS-15080_S60_E1-50,-3.2155108,-5.833475
LS-15080_S61_E1-50,-6.092577,-2.148507
LS-15080_S62_E1-50,-6.574002,-2.2353284
LS-15080_S63_E1-50,-7.516179,-4.702807
LS-15080_S64_E1-50,-5.994848,-2.5640597
LS-15080_S65_E1-50,-6.3311925,-3.1161063
LS-15080_S66_E1-50,-4.3262715,-4.4033403
LS-15080_S67_E1-50,-2.087642,-7.1233563
LS-15080_S68_E1-50,-7.654078,-3.2656844
LS-15080_S70_E1-50,-6.786883,-5.945105
LS-15080_S71_E1-50,-4.157971,-4.1700654
LS-15080_S72_E1-50,-4.8314414,-4.2071896
LS-15080_S73_E1-50,3.961367,-4.609912
LS-15080_S74_E1-50,3.4314363,-10.308712
LS-15080_S75_E1-50,3.5345652,-9.836784
LS-15080_S76_E1-50,1.7947749,-5.9448643
LS-15080_S77_E1-50,0.9060392,-6.1842823
LS-15080_S78_E1-50,1.376762,-9.715462
LS-15080_S80_E1-50,4.988624,-8.957523
LS-15080_S81_E1-50,1.8749163,-6.794342
LS-15080_S82_E1-50,1.7061322,-9.655304
LS-15080_S83_E1-50,4.4507494,-5.2694073
LS-15080_S84_E1-50,2.0254016,-10.384361
LS-15080_S85_E1-50,2.9492462,-8.149687
LS-15080_S86_E1-50,1.1786437,-6.204712
LS-15080_S88_E1-50,3.5147247,-7.7400146
LS-15080_S89_E1-50,10.0460825,3.233964
LS-15080_S90_E1-50,0.06317188,12.1826105
LS-15080_S91_E1-50,15.300683,1.0634257
LS-15080_S92_E1-50,-0.94144267,6.912692
LS-15080_S93_E1-50,14.037934,0.3834216
LS-15080_S94_E1-50,0.3547187,8.515583
LS-15080_S95_E1-50,-1.7799047,9.82317
LS-15080_S96_E1-50,-0.37685302,7.240685
LS-15081_S57_E1-50,4.3090076,-8.996318
LS-15081_S60_E1-50,4.137057,-8.259278
LS-15081_S61_E1-50,3.4504225,-10.126977
LS-15081_S62_E1-50,2.1387699,-8.067111
LS-15081_S63_E1-50,1.7025404,-10.205981
LS-15081_S65_E1-50,0.13128328,11.62262
LS-15081_S66_E1-50,0.39366543,6.8527775
LS-15081_S67_E1-50,13.780639,-0.100983836
LS-15081_S68_E1-50,-1.6383113,15.011697
LS-15081_S69_E1-50,-2.712637,10.194606
LS-15081_S70_E1-50,-0.7743678,6.837802
LS-15081_S71_E1-50,-3.8897402,13.166149
LS-15081_S72_E1-50,-2.590457,14.951736
LS-15081_S75_E1-50,15.412942,2.0231414
LS-15081_S76_E1-50,1.3713294,8.363645
LS-15081_S77_E1-50,-2.3510308,12.187997
LS-15081_S78_E1-50,-2.5385406,14.187447
LS-15081_S79_E1-50,12.677502,-0.6894102
LS-15081_S80_E1-50,12.321924,1.0472414
LS-15081_S81_E1-50,3.7847877,0.60711557
LS-15081_S82_E1-50,2.6141798,2.9301598
LS-15081_S84_E1-50,16.224842,9.717034
LS-15081_S85_E1-50,-2.4828277,9.6156845
LS-15081_S86_E1-50,-1.8704225,12.67757
LS-15081_S89_E1-50,0.69560933,10.817529
LS-15081_S90_E1-50,1.2489634,9.203037
LS-15081_S91_E1-50,1.6077677,7.78741
LS-15081_S94_E1-50,17.694899,10.884606
LS-15081_S96_E1-50,10.566732,10.872816
LS-15082_S01_E1-50,-3.2509177,15.048753
LS-15082_S02_E1-50,0.4768859,8.766924
LS-15082_S03_E1-50,-4.850437,12.613242
LS-15082_S04_E1-50,-2.0625677,15.044002
LS-15082_S05_E1-50,2.2598948,-1.2225226
LS-15082_S06_E1-50,-0.9983443,10.734332
LS-15082_S07_E1-50,3.126791,6.8764806
LS-15082_S08_E1-50,17.470894,9.888183
LS-15082_S09_E1-50,8.475833,12.978036
LS-15082_S10_E1-50,6.5943375,13.309143
LS-15082_S12_E1-50,17.084038,11.998582
LS-15082_S15_E1-50,-2.3806636,11.776931
LS-15082_S16_E1-50,2.900811,-0.29066914
LS-15082_S17_E1-50,-3.5269687,14.524247
LS-15082_S18_E1-50,-2.9363327,11.925938
LS-15082_S19_E1-50,12.229336,-0.8146716
LS-15082_S20_E1-50,-2.1032202,9.740675
LS-15082_S21_E1-50,-3.7593234,11.81902
LS-15082_S22_E1-50,-2.9261312,9.936897
LS-15082_S23_E1-50,9.59673,-0.8331806
LS-15082_S24_E1-50,-0.65247935,6.8162255
LS-15082_S25_E1-50,1.6374673,9.106331
LS-15082_S26_E1-50,-4.9128847,11.639472
LS-15082_S27_E1-50,0.85501546,9.658532
LS-15082_S28_E1-50,-1.741239,8.392739
LS-15082_S29_E1-50,-3.8416457,10.40985
LS-15082_S30_E1-50,10.027815,-3.3967893
LS-15082_S31_E1-50,14.106879,1.1718395
LS-15082_S32_E1-50,10.278396,-7.0573497
LS-15082_S33_E1-50,0.6162987,10.720256
LS-15082_S34_E1-50,0.12146771,13.71357
LS-15082_S35_E1-50,0.43111983,7.7238526
LS-15082_S36_E1-50,-1.9831649,7.77922
LS-15082_S37_E1-50,16.107422,1.01782
LS-15082_S38_E1-50,-2.0192986,10.376275
LS-15082_S39_E1-50,-4.807188,11.604846
LS-15082_S40_E1-50,0.92379034,6.4838595
LS-15082_S41_E1-50,0.7365269,-7.653242
LS-15082_S42_E1-50,1.1888885,-6.739553
LS-15082_S43_E1-50,1.9389467,-6.9096766
LS-15082_S44_E1-50,5.1771374,-7.052956
LS-15082_S45_E1-50,2.2445934,-9.471271
LS-15082_S46_E1-50,3.825742,-5.635198
LS-15082_S47_E1-50,1.6100451,-9.456166
LS-15082_S48_E1-50,3.1700077,-9.870078
LS-15082_S49_E1-50,4.7306447,-6.9583797
LS-15082_S50_E1-50,1.0529097,-9.301676
LS-15082_S51_E1-50,2.7011962,-8.949752
LS-15082_S52_E1-50,4.3027616,-4.7187147
LS-15082_S53_E1-50,1.0273631,-8.158766
LS-15082_S54_E1-50,4.144336,-8.139049
LS-15082_S55_E1-50,4.795028,-5.225357
LS-15082_S56_E1-50,3.80233,-7.888037
LS-15082_S65_E1-50,-2.7393665,-7.5093126
LS-15082_S66_E1-50,3.8338866,-8.639474
