"","x"
"LS-15379_S34_E1-50",3
"LS-15379_S35_E1-50",3
"LS-15379_S36_E1-50",3
"LS-15379_S37_E1-50",3
"LS-15379_S38_E1-50",3
"LS-15379_S39_E1-50",3
"LS-15379_S40_E1-50",3
"LS-15379_S41_E1-50",3
"LS-15379_S42_E1-50",3
"LS-15379_S43_E1-50",3
"LS-15379_S45_E1-50",3
"LS-15379_S46_E1-50",3
"LS-15379_S47_E1-50",3
"LS-15379_S49_E1-50",3
"LS-15379_S50_E1-50",3
"LS-15379_S51_E1-50",3
"LS-15379_S52_E1-50",3
"LS-15379_S53_E1-50",3
"LS-15379_S54_E1-50",3
"LS-15379_S55_E1-50",3
"LS-15379_S56_E1-50",3
"LS-15379_S58_E1-50",3
"LS-15379_S59_E1-50",3
"LS-15379_S60_E1-50",3
"LS-15379_S61_E1-50",3
"LS-15379_S62_E1-50",3
"LS-15379_S63_E1-50",3
"LS-15379_S64_E1-50",3
"LS-15380_S03_E1-50",3
"LS-15380_S13_E1-50",3
"LS-15380_S14_E1-50",3
"LS-15380_S38_E1-50",3
"LS-15380_S45_E1-50",3
"LS-15380_S54_E1-50",3
"LS-15380_S58_E1-50",3
"LS-15380_S59_E1-50",3
"LS-15380_S60_E1-50",3
"LS-15380_S61_E1-50",3
"LS-15380_S62_E1-50",3
"LS-15380_S65_E1-50",3
"LS-15380_S66_E1-50",3
"LS-15380_S67_E1-50",3
"LS-15380_S68_E1-50",3
"LS-15380_S69_E1-50",3
"LS-15380_S70_E1-50",3
"LS-15380_S72_E1-50",3
"LS-15380_S73_E1-50",3
"LS-15380_S74_E1-50",3
"LS-15380_S76_E1-50",3
"LS-15380_S78_E1-50",3
"LS-15380_S79_E1-50",3
"LS-15380_S80_E1-50",3
"LS-15380_S82_E1-50",3
"LS-15380_S84_E1-50",3
"LS-15380_S85_E1-50",3
"LS-15380_S86_E1-50",3
"LS-15380_S88_E1-50",3
"LS-15380_S89_E1-50",3
"LS-15380_S90_E1-50",3
"LS-15380_S91_E1-50",3
"LS-15380_S92_E1-50",3
"LS-15380_S93_E1-50",3
"LS-15380_S94_E1-50",3
"LS-15380_S95_E1-50",3
"LS-15380_S96_E1-50",3
"LS-15381_S01_E1-50",3
"LS-15381_S02_E1-50",3
"LS-15381_S03_E1-50",3
"LS-15381_S04_E1-50",3
"LS-15381_S06_E1-50",3
"LS-15381_S07_E1-50",3
"LS-15381_S08_E1-50",3
"LS-15381_S09_E1-50",3
"LS-15381_S11_E1-50",3
"LS-15381_S12_E1-50",3
"LS-15381_S13_E1-50",3
"LS-15381_S14_E1-50",3
"LS-15381_S15_E1-50",3
"LS-15381_S16_E1-50",3
"LS-15381_S18_E1-50",3
"LS-15381_S19_E1-50",3
"LS-15381_S20_E1-50",3
"LS-15381_S23_E1-50",3
"LS-15381_S24_E1-50",3
"LS-15381_S25_E1-50",3
"LS-15381_S26_E1-50",3
"LS-15381_S27_E1-50",3
"LS-15381_S30_E1-50",3
"LS-15381_S32_E1-50",3
"LS-15381_S41_E1-50",3
"LS-15381_S42_E1-50",3
"LS-15381_S43_E1-50",3
"LS-15381_S44_E1-50",3
"LS-15381_S45_E1-50",3
"LS-15381_S47_E1-50",3
"LS-15381_S48_E1-50",3
"LS-15381_S49_E1-50",3
"LS-15381_S50_E1-50",3
"LS-15381_S51_E1-50",3
"LS-15381_S52_E1-50",3
"LS-15381_S53_E1-50",3
"LS-15381_S54_E1-50",3
"LS-15381_S55_E1-50",3
"LS-15381_S56_E1-50",3
"LS-15382_S17_E1-50",3
"LS-15382_S18_E1-50",3
"LS-15382_S19_E1-50",3
"LS-15382_S20_E1-50",3
"LS-15382_S21_E1-50",3
"LS-15382_S22_E1-50",3
"LS-15382_S23_E1-50",3
"LS-15382_S24_E1-50",3
"LS-15382_S25_E1-50",3
"LS-15382_S26_E1-50",3
"LS-15382_S27_E1-50",3
"LS-15382_S28_E1-50",3
"LS-15382_S29_E1-50",3
"LS-15382_S30_E1-50",3
"LS-15382_S31_E1-50",3
"LS-15382_S32_E1-50",3
"LS-15382_S33_E1-50",3
"LS-15382_S34_E1-50",3
"LS-15382_S35_E1-50",3
"LS-15382_S36_E1-50",3
"LS-15382_S37_E1-50",3
"LS-15382_S38_E1-50",3
"LS-15382_S39_E1-50",3
"LS-15382_S40_E1-50",3
"LS-15382_S49_E1-50",3
"LS-15382_S51_E1-50",3
"LS-15382_S52_E1-50",3
"LS-15382_S53_E1-50",3
"LS-15382_S54_E1-50",3
"LS-15382_S55_E1-50",3
"LS-15382_S56_E1-50",3
"LS-15383_S10_E2-50",3
"LS-15384_S07_E2-50",3
"LS-15384_S17_E2-50",3
"LS-15384_S18_E2-50",3
"LS-15384_S19_E2-50",3
"LS-15384_S20_E2-50",3
"LS-15384_S21_E2-50",3
"LS-15384_S22_E2-50",3
"LS-15384_S23_E2-50",3
"LS-15384_S24_E2-50",3
"LS-15384_S26_E2-50",3
"LS-15384_S27_E2-50",3
"LS-15384_S28_E2-50",3
"LS-15384_S29_E2-50",3
"LS-15384_S30_E2-50",3
"LS-15384_S31_E2-50",3
"LS-15384_S32_E2-50",3
"LS-15384_S40_E2-50",3
"LS-15385_S18_E2-50",3
"LS-15389_S34_E1-50",3
"LS-15389_S35_E1-50",3
"LS-15389_S36_E1-50",3
"LS-15389_S37_E1-50",3
"LS-15389_S38_E1-50",3
"LS-15389_S39_E1-50",3
"LS-15389_S40_E1-50",3
"LS-15389_S41_E1-50",3
"LS-15389_S42_E1-50",3
"LS-15389_S43_E1-50",3
"LS-15389_S44_E1-50",3
"LS-15389_S45_E1-50",3
"LS-15389_S46_E1-50",3
"LS-15389_S47_E1-50",3
"LS-15389_S48_E1-50",3
"LS-15389_S49_E1-50",3
"LS-15389_S50_E1-50",3
"LS-15389_S51_E1-50",3
"LS-15389_S52_E1-50",3
"LS-15389_S53_E1-50",3
"LS-15389_S54_E1-50",3
"LS-15389_S55_E1-50",3
"LS-15389_S56_E1-50",3
"LS-15389_S57_E1-50",3
"LS-15389_S58_E1-50",3
"LS-15389_S59_E1-50",3
"LS-15389_S60_E1-50",3
"LS-15389_S61_E1-50",3
"LS-15389_S62_E1-50",3
"LS-15389_S63_E1-50",3
"LS-15389_S64_E1-50",3
"LS-15389_S65_E1-50",3
"LS-15389_S66_E1-50",3
"LS-15389_S68_E1-50",3
"LS-15389_S69_E1-50",3
"LS-15389_S70_E1-50",3
"LS-15389_S71_E1-50",3
"LS-15389_S72_E1-50",3
"LS-15389_S73_E1-50",3
"LS-15389_S74_E1-50",3
"LS-15389_S75_E1-50",3
"LS-15389_S76_E1-50",3
"LS-15389_S77_E1-50",3
"LS-15389_S78_E1-50",3
"LS-15389_S79_E1-50",3
"LS-15389_S80_E1-50",3
"LS-15389_S81_E1-50",3
"LS-15389_S82_E1-50",3
"LS-15389_S83_E1-50",3
"LS-15389_S84_E1-50",3
"LS-15389_S85_E1-50",3
"LS-15389_S86_E1-50",3
"LS-15389_S87_E1-50",3
"LS-15389_S88_E1-50",3
"LS-15389_S89_E1-50",3
"LS-15389_S90_E1-50",3
"LS-15389_S91_E1-50",3
"LS-15389_S92_E1-50",3
"LS-15389_S93_E1-50",3
"LS-15389_S95_E1-50",3
"LS-15389_S96_E1-50",3
"LS-15390_S57_E1-50",3
"LS-15390_S58_E1-50",3
"LS-15390_S59_E1-50",3
"LS-15390_S60_E1-50",3
"LS-15390_S61_E1-50",3
"LS-15390_S62_E1-50",3
"LS-15390_S63_E1-50",3
"LS-15390_S64_E1-50",3
"LS-15390_S69_E1-50",3
"LS-15390_S70_E1-50",3
"LS-15390_S71_E1-50",3
"LS-15390_S72_E1-50",3
"LS-15390_S73_E1-50",3
"LS-15390_S74_E1-50",3
"LS-15390_S75_E1-50",3
"LS-15390_S77_E1-50",3
"LS-15390_S78_E1-50",3
"LS-15390_S79_E1-50",3
"LS-15390_S80_E1-50",3
"LS-15390_S81_E1-50",3
"LS-15390_S83_E1-50",3
"LS-15390_S84_E1-50",3
"LS-15390_S85_E1-50",3
"LS-15390_S86_E1-50",3
"LS-15390_S87_E1-50",3
"LS-15390_S88_E1-50",3
"LS-15390_S89_E1-50",3
"LS-15390_S90_E1-50",3
"LS-15390_S91_E1-50",3
"LS-15390_S92_E1-50",3
"LS-15390_S93_E1-50",3
"LS-15390_S94_E1-50",3
"LS-15390_S95_E1-50",3
"LS-15390_S96_E1-50",3
"LS-15552_S45_E1-50",3
"LS-15552_S50_E1-50",3
"LS-15553_S18_E1-50",3
"LS-15553_S19_E1-50",3
"LS-15561_S44_E1-50",3
"LS-15561_S68_E1-50",3
"LS-15561_S69_E1-50",3
"LS-15561_S78_E1-50",3
"LS-15576_S05_E1-50",3
"LS-15576_S06_E1-50",3
"LS-15576_S25_E1-50",3
"LS-15576_S27_E1-50",3
"LS-15576_S28_E1-50",3
"LS-15576_S29_E1-50",3
"LS-15576_S30_E1-50",3
"LS-15576_S41_E1-50",3
"LS-15576_S43_E1-50",3
"LS-15576_S46_E1-50",3
"LS-15576_S47_E1-50",3
"LS-15576_S49_E1-50",3
"LS-15576_S51_E1-50",3
"LS-15576_S54_E1-50",3
"LS-15576_S55_E1-50",3
"LS-15577_S28_E1-50",3
"LS-15577_S31_E1-50",3
"LS-15577_S37_E1-50",3
"LS-15577_S39_E1-50",3
"LS-15577_S49_E1-50",3
"LS-15577_S51_E1-50",3
"LS-15577_S52_E1-50",3
"LS-15912_S81_E1-50",3
"LS-15912_S83_E1-50",3
"LS-15912_S84_E1-50",3
"LS-15912_S96_E1-50",3
"SM-D9CXY_S41_E1-50",3
"SM-D9CXY_S42_E1-50",3
"SM-D9CXY_S47_E1-50",3
"SM-D9CXY_S48_E1-50",3
"SM-D9CXY_S51_E1-50",3
"SM-D9CXY_S56_E1-50",3
"SM-D9CY7_S22_E1-50",3
"SM-D9CY7_S39_E1-50",3
"SM-D9CY7_S42_E1-50",3
"SM-D9CYA_S47_E1-50",3
"SM-D9CYB_S31_E1-50",3
"SM-D9CYB_S41_E1-50",3
"SM-D9CYB_S43_E1-50",3
"SM-D9CYB_S44_E1-50",3
"SM-D9CYB_S46_E1-50",3
"SM-D9CYB_S47_E1-50",3
"SM-D9CYB_S48_E1-50",3
"SM-D9CYH_S13_E1-50",3
"SM-D9CYH_S19_E1-50",3
"SM-D9CYP_S33_E1-50",3
"SM-D9CYP_S34_E1-50",3
"SM-D9CYP_S35_E1-50",3
"SM-D9CYP_S36_E1-50",3
"SM-D9CYP_S39_E1-50",3
"SM-D9CYP_S40_E1-50",3
"SM-D9CYP_S41_E1-50",3
"SM-D9CYP_S43_E1-50",3
"SM-D9CYP_S44_E1-50",3
"SM-D9CYP_S45_E1-50",3
"SM-D9CYP_S46_E1-50",3
"SM-D9CYP_S47_E1-50",3
"SM-D9CYP_S48_E1-50",3
"SM-D9CYP_S57_E1-50",3
"SM-D9CYP_S58_E1-50",3
"SM-D9CYP_S60_E1-50",3
"SM-D9CYP_S61_E1-50",3
"SM-D9CYP_S62_E1-50",3
"SM-D9CYP_S63_E1-50",3
"SM-D9CYP_S64_E1-50",3
"SM-D9CYT_S01_E1-50",3
"SM-D9CYT_S02_E1-50",3
"SM-D9CYT_S03_E1-50",3
"SM-D9CYT_S04_E1-50",3
"SM-D9CYT_S05_E1-50",3
"SM-D9CYT_S06_E1-50",3
"SM-D9CYT_S07_E1-50",3
"SM-D9CYT_S09_E1-50",3
"SM-D9CYT_S10_E1-50",3
"SM-D9CYT_S11_E1-50",3
"SM-D9CYT_S12_E1-50",3
"SM-D9CYT_S13_E1-50",3
"SM-D9CYT_S14_E1-50",3
"SM-D9CYT_S15_E1-50",3
"SM-D9CYT_S16_E1-50",3
"SM-D9CYT_S64_E1-50",3
"SM-D9CYT_S65_E1-50",3
"SM-D9CYT_S66_E1-50",3
"SM-D9CYT_S67_E1-50",3
"SM-D9CYT_S68_E1-50",3
"SM-D9CYT_S69_E1-50",3
"SM-D9CYT_S70_E1-50",3
"SM-D9CYT_S71_E1-50",3
"SM-D9CYT_S72_E1-50",3
"SM-D9CYT_S73_E1-50",3
"SM-D9CYT_S74_E1-50",3
"SM-D9CYT_S75_E1-50",3
"SM-D9CYT_S76_E1-50",3
"SM-D9CYT_S77_E1-50",3
"SM-D9CYT_S78_E1-50",3
"SM-D9CYT_S79_E1-50",3
"SM-D9CYT_S80_E1-50",3
"SM-D9CYT_S89_E1-50",3
"SM-D9CYT_S90_E1-50",3
"SM-D9CYT_S91_E1-50",3
"SM-D9CYT_S92_E1-50",3
"SM-D9CYT_S93_E1-50",3
"SM-D9CYT_S94_E1-50",3
"SM-D9CYT_S95_E1-50",3
"SM-D9CYT_S96_E1-50",3
"SM-D9CYV_S09_E1-50",3
"SM-D9CYV_S10_E1-50",3
"SM-D9CYV_S11_E1-50",3
"SM-D9CYV_S12_E1-50",3
"SM-D9CYV_S13_E1-50",3
"SM-D9CYV_S14_E1-50",3
"SM-D9CYV_S16_E1-50",3
"SM-D9CYV_S17_E1-50",3
"SM-D9CYV_S18_E1-50",3
"SM-D9CYV_S20_E1-50",3
"SM-D9CYV_S22_E1-50",3
"SM-D9CYV_S23_E1-50",3
"SM-D9CYV_S25_E1-50",3
"SM-D9CYV_S26_E1-50",3
"SM-D9CYV_S28_E1-50",3
"SM-D9CYV_S29_E1-50",3
"SM-D9CYV_S30_E1-50",3
"SM-D9CYV_S31_E1-50",3
"SM-D9CYV_S32_E1-50",3
"SM-D9CYV_S33_E1-50",3
"SM-D9CYV_S34_E1-50",3
"SM-D9CYV_S35_E1-50",3
"SM-D9CYV_S36_E1-50",3
"SM-D9CYV_S37_E1-50",3
"SM-D9CYV_S38_E1-50",3
"SM-D9CYV_S39_E1-50",3
"SM-D9CYV_S40_E1-50",3
"SM-D9CYV_S41_E1-50",3
"SM-D9CYV_S42_E1-50",3
"SM-D9CYV_S43_E1-50",3
"SM-D9CYV_S44_E1-50",3
"SM-D9CYV_S45_E1-50",3
"SM-D9CYV_S47_E1-50",3
"SM-D9CYV_S48_E1-50",3
"SM-D9CYV_S50_E1-50",3
"SM-D9CYV_S51_E1-50",3
"SM-D9CYV_S52_E1-50",3
"SM-D9CYV_S53_E1-50",3
"SM-D9CYV_S54_E1-50",3
"SM-D9CYV_S55_E1-50",3
"SM-D9CYV_S56_E1-50",3
"SM-D9CYV_S57_E1-50",3
"SM-D9CYV_S58_E1-50",3
"SM-D9CYV_S59_E1-50",3
"SM-D9CYV_S60_E1-50",3
"SM-D9CYV_S61_E1-50",3
"SM-D9CYV_S62_E1-50",3
"SM-D9CYV_S63_E1-50",3
"SM-D9CYV_S65_E1-50",3
"SM-D9CYV_S66_E1-50",3
"SM-D9CYV_S67_E1-50",3
"SM-D9CYV_S68_E1-50",3
"SM-D9CYV_S69_E1-50",3
"SM-D9CYV_S70_E1-50",3
"SM-D9CYV_S71_E1-50",3
"SM-D9CYV_S72_E1-50",3
"SM-D9CYV_S93_E1-50",3
"SM-D9CZ2_S02_E1-50",3
"SM-D9CZ2_S04_E1-50",3
"SM-D9CZ2_S05_E1-50",3
"SM-D9CZ2_S06_E1-50",3
"SM-D9CZ2_S07_E1-50",3
"SM-D9CZ2_S08_E1-50",3
"SM-D9CZ2_S10_E1-50",3
"SM-D9CZ2_S11_E1-50",3
"SM-D9CZ2_S12_E1-50",3
"SM-D9CZ2_S13_E1-50",3
"SM-D9CZ2_S14_E1-50",3
"SM-D9CZ2_S15_E1-50",3
"SM-D9CZ2_S16_E1-50",3
"SM-D9CZ6_S08_E1-50",3
"SM-D9CZ6_S18_E1-50",3
"SM-D9CZ6_S23_E1-50",3
"SM-D9CZ6_S26_E1-50",3
"SM-D9CZ6_S31_E1-50",3
"SM-D9CZ6_S38_E1-50",3
"SM-D9CZ6_S43_E1-50",3
"SM-D9CZ6_S44_E1-50",3
"SM-D9CZ6_S45_E1-50",3
"SM-D9CZ6_S46_E1-50",3
"SM-D9CZ6_S47_E1-50",3
"SM-D9CZ6_S48_E1-50",3
"SM-D9CZ6_S49_E1-50",3
"SM-D9CZ6_S50_E1-50",3
"SM-D9CZ6_S52_E1-50",3
"SM-D9CZ6_S55_E1-50",3
"SM-D9CZ6_S56_E1-50",3
"SM-D9CZ6_S57_E1-50",3
"SM-D9CZ6_S58_E1-50",3
"SM-D9CZ6_S59_E1-50",3
"SM-D9CZ6_S61_E1-50",3
"SM-D9CZ6_S62_E1-50",3
"SM-D9CZ6_S63_E1-50",3
"SM-D9CZ6_S65_E1-50",3
"SM-D9CZ6_S66_E1-50",3
"SM-D9CZ6_S67_E1-50",3
"SM-D9CZ6_S68_E1-50",3
"SM-D9CZ6_S69_E1-50",3
"SM-D9CZ6_S70_E1-50",3
"SM-D9CZ6_S71_E1-50",3
"SM-D9CZ6_S72_E1-50",3
"SM-D9CZ6_S73_E1-50",3
"SM-D9CZ6_S74_E1-50",3
"SM-D9CZ6_S75_E1-50",3
"SM-D9CZ6_S76_E1-50",3
"SM-D9CZ6_S77_E1-50",3
"SM-D9CZ6_S78_E1-50",3
"SM-D9CZ6_S79_E1-50",3
"SM-D9CZ6_S80_E1-50",3
"SM-D9CZE_S09_E1-50",3
"SM-D9CZE_S12_E1-50",3
"SM-D9CZE_S16_E1-50",3
"SM-D9CZE_S19_E1-50",3
"SM-D9CZE_S20_E1-50",3
"SM-D9CZE_S22_E1-50",3
"SM-D9CZE_S23_E1-50",3
"SM-D9CZE_S24_E1-50",3
"SM-D9CZE_S27_E1-50",3
"SM-D9CZE_S28_E1-50",3
"SM-D9CZE_S29_E1-50",3
"SM-D9CZE_S30_E1-50",3
"SM-D9CZE_S31_E1-50",3
"SM-D9CZE_S35_E1-50",3
"SM-D9CZE_S36_E1-50",3
"SM-D9CZE_S37_E1-50",3
"SM-D9CZE_S38_E1-50",3
"SM-D9CZE_S39_E1-50",3
"SM-D9CZE_S40_E1-50",3
"SM-D9CZE_S41_E1-50",3
"SM-D9CZE_S42_E1-50",3
"SM-D9CZE_S43_E1-50",3
"SM-D9CZE_S44_E1-50",3
"SM-D9CZE_S45_E1-50",3
"SM-D9CZE_S46_E1-50",3
"SM-D9CZE_S47_E1-50",3
"SM-D9CZE_S48_E1-50",3
"SM-D9CZF_S12_E1-50",3
"SM-D9CZF_S16_E1-50",3
"SM-D9CZF_S17_E1-50",3
"SM-D9CZF_S20_E1-50",3
"SM-D9CZF_S21_E1-50",3
"SM-D9CZF_S22_E1-50",3
"SM-D9CZF_S23_E1-50",3
"SM-D9CZF_S24_E1-50",3
"SM-D9CZF_S26_E1-50",3
"SM-D9CZF_S27_E1-50",3
"SM-D9CZF_S29_E1-50",3
"SM-D9CZF_S30_E1-50",3
"SM-D9CZF_S31_E1-50",3
"SM-D9CZF_S33_E1-50",3
"SM-D9CZF_S36_E1-50",3
"SM-D9CZF_S37_E1-50",3
"SM-D9CZF_S38_E1-50",3
"SM-D9CZF_S40_E1-50",3
"SM-D9CZF_S53_E1-50",3
"SM-D9CZK_S09_E1-50",3
"SM-D9CZK_S10_E1-50",3
"SM-D9CZK_S11_E1-50",3
"SM-D9CZK_S12_E1-50",3
"SM-D9CZK_S14_E1-50",3
"SM-D9CZK_S15_E1-50",3
"SM-D9CZK_S16_E1-50",3
"SM-D9CZK_S17_E1-50",3
"SM-D9CZK_S18_E1-50",3
"SM-D9CZK_S20_E1-50",3
"SM-D9CZK_S22_E1-50",3
"SM-D9CZL_S02_E1-50",3
"SM-D9CZL_S04_E1-50",3
"SM-D9CZL_S05_E1-50",3
"SM-D9CZL_S06_E1-50",3
"SM-D9CZL_S07_E1-50",3
"SM-D9CZL_S08_E1-50",3
"SM-D9CZL_S17_E1-50",3
"SM-D9CZL_S18_E1-50",3
"SM-D9CZL_S20_E1-50",3
"SM-D9CZL_S21_E1-50",3
"SM-D9CZL_S22_E1-50",3
"SM-D9CZL_S23_E1-50",3
"SM-D9CZL_S24_E1-50",3
"SM-D9CZM_S86_E1-50",3
"SM-D9CZP_S26_E1-50",3
"SM-D9CZP_S83_E1-50",3
"SM-D9CZP_S85_E1-50",3
"SM-D9CZP_S96_E1-50",3
"SM-D9CZQ_S04_E1-50",3
"SM-D9CZQ_S09_E1-50",3
"SM-D9CZQ_S12_E1-50",3
"SM-D9CZQ_S17_E1-50",3
"SM-D9CZQ_S18_E1-50",3
"SM-D9CZQ_S24_E1-50",3
"SM-D9CZQ_S27_E1-50",3
"SM-D9CZQ_S28_E1-50",3
"SM-D9CZQ_S30_E1-50",3
"SM-D9CZQ_S38_E1-50",3
"SM-D9CZQ_S46_E1-50",3
"SM-D9CZQ_S58_E1-50",3
"SM-D9CZQ_S65_E1-50",3
"SM-D9CZQ_S75_E1-50",3
"SM-D9CZT_S20_E1-50",3
"SM-D9CZT_S22_E1-50",3
"SM-D9CZT_S24_E1-50",3
"SM-D9CZT_S25_E1-50",3
"SM-D9CZT_S68_E1-50",3
"SM-D9CZT_S86_E1-50",3
"SM-D9D8F_S82_E1-50",3
"SM-D9D8H_S94_E1-50",3
"SM-D9D8J_S96_E1-50",3
"SM-D9EOS_S18_E1-50",3
"SM-D9EOS_S22_E1-50",3
"SM-D9EOS_S23_E1-50",3
"SM-D9EOS_S32_E1-50",3
"SM-D9EOT_S04_E1-50",3
"SM-D9EOT_S11_E1-50",3
"SM-D9EOT_S15_E1-50",3
"SM-D9EOT_S26_E1-50",3
"SM-D9EP5_S01_E1-50",3
"SM-D9EP5_S02_E1-50",3
"SM-D9EP5_S03_E1-50",3
"SM-D9EP5_S04_E1-50",3
"SM-D9EP5_S05_E1-50",3
"SM-D9EP5_S06_E1-50",3
"SM-D9EP5_S07_E1-50",3
"SM-D9EP5_S08_E1-50",3
"SM-D9EP5_S09_E1-50",3
"SM-D9EP5_S10_E1-50",3
"SM-D9EP5_S11_E1-50",3
"SM-D9EP5_S12_E1-50",3
"SM-D9EP5_S13_E1-50",3
"SM-D9EP5_S14_E1-50",3
"SM-D9EP5_S15_E1-50",3
"SM-D9EP5_S16_E1-50",3
"SM-D9EP5_S38_E1-50",3
"SM-D9EP5_S39_E1-50",3
"SM-D9EP5_S41_E1-50",3
"SM-D9EP5_S42_E1-50",3
"SM-D9EP5_S44_E1-50",3
"SM-D9EP5_S47_E1-50",3
"SM-D9EP5_S58_E1-50",3
"SM-D9EP5_S60_E1-50",3
"SM-D9EP5_S63_E1-50",3
"SM-D9EP5_S64_E1-50",3
"SM-D9EP8_S01_E1-50",3
"SM-D9EP8_S02_E1-50",3
"SM-D9EP8_S03_E1-50",3
"SM-D9EP8_S04_E1-50",3
"SM-D9EP8_S05_E1-50",3
"SM-D9EP8_S06_E1-50",3
"SM-D9EP8_S09_E1-50",3
"SM-D9EP8_S10_E1-50",3
"SM-D9EP8_S11_E1-50",3
"SM-D9EP8_S12_E1-50",3
"SM-D9EP8_S15_E1-50",3
"SM-D9EP8_S16_E1-50",3
"SM-D9EP8_S33_E1-50",3
"SM-D9EP8_S38_E1-50",3
"SM-D9EP8_S41_E1-50",3
"SM-D9EP8_S42_E1-50",3
"SM-D9EP8_S47_E1-50",3
"SM-D9EP8_S55_E1-50",3
"SM-D9EP8_S61_E1-50",3
"SM-D9EP8_S66_E1-50",3
"SM-D9EP8_S67_E1-50",3
"SM-D9EP8_S72_E1-50",3
"SM-D9EP8_S77_E1-50",3
"SM-D9EP8_S79_E1-50",3
"SM-D9EPN_S49_E1-50",3
"SM-D9EPN_S63_E1-50",3
"SM-D9EQH_S73_E1-50",3
"SM-D9EQH_S74_E1-50",3
"SM-D9EQH_S75_E1-50",3
"SM-D9EQH_S76_E1-50",3
"SM-D9EQH_S78_E1-50",3
"SM-D9EQH_S79_E1-50",3
"SM-D9EQH_S80_E1-50",3
"SM-D9EQH_S81_E1-50",3
"SM-D9EQH_S82_E1-50",3
"SM-D9EQH_S83_E1-50",3
"SM-D9EQH_S84_E1-50",3
"SM-D9EQH_S85_E1-50",3
"SM-D9EQH_S86_E1-50",3
"SM-D9EQH_S87_E1-50",3
"SM-D9EQH_S88_E1-50",3
"SM-D9EQH_S89_E1-50",3
"SM-D9EQH_S90_E1-50",3
"SM-D9EQH_S91_E1-50",3
"SM-D9EQH_S92_E1-50",3
"SM-D9EQH_S93_E1-50",3
"SM-D9EQH_S94_E1-50",3
"SM-D9EQH_S95_E1-50",3
"SM-D9EQH_S96_E1-50",3
"SM-D9EQI_S65_E1-50",3
"SM-D9EQI_S66_E1-50",3
"SM-D9EQI_S67_E1-50",3
"SM-D9EQI_S68_E1-50",3
"SM-D9EQI_S69_E1-50",3
"SM-D9EQI_S70_E1-50",3
"SM-D9EQI_S71_E1-50",3
"SM-D9EQI_S72_E1-50",3
"SM-D9EQI_S81_E1-50",3
"SM-D9EQI_S82_E1-50",3
"SM-D9EQI_S83_E1-50",3
"SM-D9EQI_S85_E1-50",3
"SM-D9EQI_S86_E1-50",3
"SM-D9EQI_S87_E1-50",3
"SM-D9EQI_S88_E1-50",3
"SM-D9EQI_S89_E1-50",3
"SM-D9EQI_S90_E1-50",3
"SM-D9EQI_S91_E1-50",3
"SM-D9EQI_S93_E1-50",3
"SM-D9EQI_S94_E1-50",3
"SM-D9EQI_S96_E1-50",3
"SM-D9EQJ_S65_E1-50",3
"SM-D9EQJ_S66_E1-50",3
"SM-D9EQJ_S68_E1-50",3
"SM-D9EQJ_S69_E1-50",3
"SM-D9EQJ_S70_E1-50",3
"SM-D9EQJ_S72_E1-50",3
"SM-D9EQJ_S73_E1-50",3
"SM-D9EQJ_S74_E1-50",3
"SM-D9EQJ_S75_E1-50",3
"SM-D9EQJ_S76_E1-50",3
"SM-D9EQJ_S77_E1-50",3
"SM-D9EQJ_S78_E1-50",3
"SM-D9EQJ_S79_E1-50",3
"SM-D9EQJ_S80_E1-50",3
"SM-D9EQJ_S89_E1-50",3
"SM-D9EQJ_S90_E1-50",3
"SM-D9EQJ_S92_E1-50",3
"SM-D9EQJ_S93_E1-50",3
"SM-D9EQJ_S94_E1-50",3
"SM-D9EQJ_S95_E1-50",3
"SM-D9EQJ_S96_E1-50",3
"SM-D9EQK_S65_E1-50",3
"SM-D9EQK_S66_E1-50",3
"SM-D9EQK_S67_E1-50",3
"SM-D9EQK_S69_E1-50",3
"SM-D9EQK_S71_E1-50",3
"SM-D9EQK_S72_E1-50",3
"SM-D9EQK_S73_E1-50",3
"SM-D9EQK_S74_E1-50",3
"SM-D9EQK_S75_E1-50",3
"SM-D9EQK_S76_E1-50",3
"SM-D9EQK_S77_E1-50",3
"SM-D9EQK_S79_E1-50",3
"SM-D9EQK_S80_E1-50",3
"SM-D9EQK_S81_E1-50",3
"SM-D9EQK_S82_E1-50",3
"SM-D9EQK_S83_E1-50",3
"SM-D9EQK_S84_E1-50",3
"SM-D9EQK_S85_E1-50",3
"SM-D9EQK_S86_E1-50",3
"SM-D9EQK_S87_E1-50",3
"SM-D9EQL_S73_E1-50",3
"SM-D9EQL_S74_E1-50",3
"SM-D9EQL_S75_E1-50",3
"SM-D9EQL_S76_E1-50",3
"SM-D9EQL_S77_E1-50",3
"SM-D9EQL_S78_E1-50",3
"SM-D9EQL_S80_E1-50",3
"SM-D9EQL_S89_E1-50",3
"SM-D9EQL_S90_E1-50",3
"SM-DD43V_S89_E1-50",3
"SM-GE635_S137_E1-50",3
"SM-GE65Y_S077_E1-50",3
"SM-GE65Z_S110_E1-50",3
"SM-GE666_S124_E1-50",3
"SM-GE667_S132_E1-50",3
"SM-GE667_S133_E1-50",3
"SM-GE667_S135_E1-50",3
"SM-GE667_S138_E1-50",3
"SM-GE667_S139_E1-50",3
"SM-GE667_S140_E1-50",3
"SM-GE668_S025_E1-50",3
"SM-GE668_S026_E1-50",3
"SM-GE668_S030_E1-50",3
"SM-GE668_S032_E1-50",3
"SM-GE668_S033_E1-50",3
