"","log2Gene","ME4 Habp4"
"SM-D9CZT_S26_E1-50",0.207486343314732,1.01925068416478
"SM-D9CZT_S27_E1-50",0.233597856014848,2.61286548109144
"SM-D9CZT_S28_E1-50",0.182852363358577,2.29027029761195
"SM-D9CZT_S29_E1-50",0.27684614680936,2.61651753711637
"SM-D9CZT_S30_E1-50",0.230541760066108,2.14098147205095
"SM-D9CZT_S31_E1-50",0.172576498947413,2.90252871375973
"SM-D9CZT_S32_E1-50",0.20970507811543,2.15164306512158
"SM-D9CZT_S33_E1-50",0.306864110141992,2.23155394251867
"SM-D9CZT_S34_E1-50",0.318013170857206,2.33796641374414
"SM-D9CZT_S35_E1-50",0.119283164879322,-2.22111017764834
"SM-D9CZT_S36_E1-50",0.125250563346302,1.64644468237142
"SM-D9CZT_S37_E1-50",0.259245162553619,-0.929376925247672
"SM-D9CZT_S38_E1-50",0.218105287488465,3.96481032291279
"SM-D9CZT_S39_E1-50",0.10505060906031,0.471542133263316
"SM-D9CZT_S40_E1-50",0.157024150687175,2.53421143041419
"SM-D9CZT_S41_E1-50",0.11597477185332,-2.00653887243638
"SM-D9CZT_S42_E1-50",0.257530390116136,2.41564785984787
"SM-D9CZT_S43_E1-50",-0.00401776187898051,-0.72158048406481
"SM-D9CZT_S44_E1-50",0.0719354862841257,-3.25697747598618
"SM-D9CZT_S45_E1-50",0.0496489770422688,-1.90523833379253
"SM-D9CZT_S46_E1-50",0.178780997593682,1.83750518138651
"SM-D9CZT_S47_E1-50",0.0905157229053977,1.84863672999746
"SM-D9CZT_S48_E1-50",0.0534422899953402,2.01050908187988
"SM-D9CZT_S49_E1-50",0.113764954071984,1.90504588218103
"SM-D9CZT_S50_E1-50",0.134311374111652,1.30442113334507
"SM-D9CZT_S51_E1-50",0.190960787305499,1.91553498157828
"SM-D9CZT_S53_E1-50",0.0793963204363202,-0.109473875951073
"SM-D9CZT_S54_E1-50",0.20185022927355,1.38848347331356
"SM-D9CZT_S55_E1-50",0.139751700165313,1.25596257024476
"SM-D9CZT_S56_E1-50",0.0953236423992649,1.5481884077048
"SM-D9CZT_S57_E1-50",0.349075073434783,1.39187541855668
"SM-D9CZT_S58_E1-50",0.226895089500861,1.78515922517551
"SM-D9CZT_S59_E1-50",0.0038452874291437,2.352068915236
"SM-D9CZT_S60_E1-50",0.244315647805939,0.647801336043123
"SM-D9CZT_S61_E1-50",0.175152334919721,1.58509823509764
"SM-D9CZT_S62_E1-50",0.0945234343578445,-1.82564621522181
"SM-D9CZT_S63_E1-50",0.269207582812523,2.18693266122074
"SM-D9CZT_S64_E1-50",0.163143108183103,2.52913177033269
"SM-D9CZT_S65_E1-50",0.142231889951416,1.32595372500964
"SM-D9CZT_S66_E1-50",0.270766870161541,3.13001860413475
"SM-D9CZT_S67_E1-50",0.12791221863435,3.10560491046014
"SM-D9CZT_S68_E1-50",0.00979946443570334,2.93750096234858
"SM-D9CZT_S69_E1-50",0.266226073523384,4.73216405097125
"SM-D9CZT_S70_E1-50",0.129006768655554,2.14145238104812
"SM-D9CZT_S71_E1-50",0.0623093258990366,1.85464303455
"SM-D9CZT_S72_E1-50",0.257959274340934,2.02702993373683
"SM-D9CZT_S81_E1-50",0.109968802229105,-0.0976276225542543
"SM-D9CZT_S82_E1-50",0.152571621618398,3.01660206284024
"SM-D9CZT_S83_E1-50",0.218399145324472,-0.423802798806493
"SM-D9CZT_S84_E1-50",0.237372646440789,3.72215250158107
"SM-D9CZT_S85_E1-50",0.0367099213347704,4.29355028355567
"SM-D9CZT_S86_E1-50",0.123211861389395,-1.45242812349609
"SM-D9CZT_S87_E1-50",0.0603435778385055,0.599118676520952
"SM-D9CZT_S88_E1-50",0.234905632240572,2.9952878901691
"SM-D9CZT_S89_E1-50",-0.18221518153876,3.79562140824319
"SM-D9CZT_S90_E1-50",-0.416486511519214,-3.03311643869324
"SM-D9CZT_S91_E1-50",-0.294915314288124,-8.94548846537257
"SM-D9CZT_S92_E1-50",-0.42977910950653,0.729693597161077
"SM-D9CZT_S93_E1-50",-1.23093085836314,-18.2478418230687
"SM-D9CZT_S94_E1-50",-1.14337362152007,-20.6538476093144
"SM-D9CZT_S95_E1-50",-1.03397937433833,-20.822590960657
"SM-D9CZT_S96_E1-50",0.0283541986790397,-0.793351108429522
"SM-D9D13_S17_E1-50",-0.893361044372902,-8.91585901770125
"SM-D9D13_S18_E1-50",-0.993940291505414,-13.0790347016542
"SM-D9D13_S19_E1-50",-0.805898203122561,-7.85094322658024
"SM-D9D13_S20_E1-50",0.0869797038781535,5.35412486093939
"SM-D9D13_S21_E1-50",-0.268115254944409,-6.12597506018094
"SM-D9D13_S23_E1-50",-0.0164118296276232,2.66101460745834
"SM-D9D13_S24_E1-50",-0.278236573141493,2.92600738533191
"SM-D9D13_S25_E1-50",-1.00968516234013,-15.4656749228555
"SM-D9D13_S26_E1-50",-0.312425756400787,-14.4158515414377
"SM-D9D13_S27_E1-50",-0.0183147791750358,4.85465892702102
"SM-D9D13_S28_E1-50",0.215016161061339,2.33658636970167
"SM-D9D13_S29_E1-50",-0.617629976232255,-12.0765047169596
"SM-D9D13_S30_E1-50",-0.190578654473388,3.63847401654267
"SM-D9D13_S31_E1-50",-0.982074562196471,-14.6644687343553
"SM-D9D13_S32_E1-50",-1.08528060304384,-13.1800530887487
"SM-D9D13_S33_E1-50",-1.10757475092684,-15.4524389098998
"SM-D9D13_S34_E1-50",0.324443096338536,5.16119735171578
"SM-D9D13_S35_E1-50",-1.21061367954147,-17.4521617591969
"SM-D9D13_S36_E1-50",-1.26010995495717,-12.1776808356539
"SM-D9D13_S37_E1-50",-0.765239617700743,-13.6604783549708
"SM-D9D13_S38_E1-50",-0.922222321089794,-19.034809232348
"SM-D9D13_S39_E1-50",-0.00830920130031565,3.91402053418226
"SM-D9D13_S40_E1-50",-1.28405222471741,-22.4536032399442
"SM-D9D13_S41_E1-50",0.0742102621324197,6.58085473207271
"SM-D9D13_S42_E1-50",-0.122755308462503,3.64323354499953
"SM-D9D13_S43_E1-50",-0.0601145891832733,4.31394460277414
"SM-D9D13_S44_E1-50",-0.375109628205056,-1.16809935697061
"SM-D9D13_S45_E1-50",0.137888755702138,3.48655597520905
"SM-D9D13_S46_E1-50",-0.0840118215956167,4.57369285603159
"SM-D9D13_S47_E1-50",-0.171780427743576,2.59265089448484
"SM-D9D13_S48_E1-50",-0.0360808969836146,3.63616586440864
"SM-D9D13_S57_E1-50",-0.142241355896836,0.53201000409359
"SM-D9D13_S58_E1-50",-0.0717442395156489,4.4852680596643
"SM-D9D13_S59_E1-50",-0.147911591314244,3.09798390110214
"SM-D9D13_S60_E1-50",-0.0809351327678751,0.497931583762704
"SM-D9D13_S61_E1-50",-0.0214341210192135,-0.256455705007327
"SM-D9D13_S62_E1-50",0.0985200434872109,3.32537938246587
"SM-D9D13_S63_E1-50",-0.220537332927416,-1.97934578203242
"SM-D9D13_S64_E1-50",0.0962833065416717,-1.29393086098795
"SM-D9D13_S65_E1-50",-0.300377687358409,3.46960911806947
"SM-D9D13_S66_E1-50",0.141612242120184,4.98855683513675
"SM-D9D13_S67_E1-50",-0.0301345155030432,1.83866852129449
"SM-D9D13_S68_E1-50",0.199917019116571,2.79722241528444
"SM-D9D13_S69_E1-50",0.00657024640880977,-1.99335021896257
"SM-D9D13_S70_E1-50",-0.00899701778099171,3.44140851463584
"SM-D9D13_S71_E1-50",-0.123872377849237,1.80792909619508
"SM-D9D13_S72_E1-50",0.0681905503806775,5.20449652925846
"SM-D9D13_S73_E1-50",0.106797694147463,3.29607982627834
"SM-D9D13_S74_E1-50",-0.0172764955455573,5.35880968051984
"SM-D9D13_S75_E1-50",-0.0993113442787941,2.05686318144529
"SM-D9D13_S76_E1-50",-0.136405431416787,-1.81103077101572
"SM-D9D13_S77_E1-50",0.169540203938668,4.26431475623327
"SM-D9D13_S78_E1-50",0.151494811280385,4.09374400940159
"SM-D9D13_S79_E1-50",-0.171202926218397,-0.536914508332634
"SM-D9D13_S80_E1-50",0.224995171733337,4.06411368402966
"SM-D9D13_S81_E1-50",0.00418618890542,2.73374254867671
"SM-D9D13_S82_E1-50",0.0982007218743775,3.89985565835753
"SM-D9D13_S83_E1-50",0.0524536912534437,3.90319571312369
"SM-D9D13_S84_E1-50",0.0164053000561406,4.02060721864295
"SM-D9D13_S85_E1-50",0.0412019697201718,5.86904829818449
"SM-D9D13_S86_E1-50",0.0698199779775273,5.27332005340417
"SM-D9D13_S87_E1-50",-0.133215080107542,2.79485904814803
"SM-D9D13_S88_E1-50",0.0104783797615902,2.89860267526671
"SM-D9D13_S89_E1-50",0.102664805571514,5.24020015686724
"SM-D9D13_S90_E1-50",0.0451831934702334,3.62619109542558
"SM-D9D13_S91_E1-50",-0.00848112468023565,3.18901545797508
"SM-D9D13_S92_E1-50",0.142696451230874,-0.608832558599485
"SM-D9D13_S93_E1-50",0.0614905896867857,3.2865226748529
"SM-D9D13_S94_E1-50",0.150263185943913,1.96457078554368
"SM-D9D13_S95_E1-50",0.0893915657509261,3.18517686230153
"SM-D9D13_S96_E1-50",0.0924408138716437,-0.460951358349188
"SM-D9D14_S01_E1-50",-0.157030579004489,-1.96865270940446
"SM-D9D14_S02_E1-50",-0.279480812149956,-3.06682474737027
"SM-D9D14_S03_E1-50",0.191709267239741,4.99396113487069
"SM-D9D14_S04_E1-50",0.0835963089656069,5.05686919039436
"SM-D9D14_S05_E1-50",0.0135295512356173,2.73570755747049
"SM-D9D14_S06_E1-50",-0.286551841353496,-2.42608630251042
"SM-D9D14_S07_E1-50",0.046011234037584,2.84814566059885
"SM-D9D14_S08_E1-50",0.329484869263162,3.22581971703505
"SM-D9D14_S09_E1-50",0.330028871924544,1.87334746932348
"SM-D9D14_S10_E1-50",0.352693707512163,2.10897885917544
"SM-D9D14_S11_E1-50",0.0626366903299598,3.02808406351755
"SM-D9D14_S12_E1-50",-0.087821518353115,-3.99026934322813
"SM-D9D14_S13_E1-50",0.204226014151144,2.16250623633918
"SM-D9D14_S14_E1-50",0.00962968567223577,5.38819934065064
"SM-D9D14_S15_E1-50",0.031033298874922,2.0521208384578
"SM-D9D14_S16_E1-50",-0.195463520794263,-1.00397768937252
"SM-D9D14_S17_E1-50",-1.10426370641141,-11.3856367065531
"SM-D9D14_S18_E1-50",-0.239380637324469,-5.57624807334122
"SM-D9D14_S19_E1-50",-0.297433839875449,-13.3895661417536
"SM-D9D14_S20_E1-50",-0.775443626376465,-6.30701914238116
"SM-D9D14_S21_E1-50",-0.931320428076573,-13.97435438099
"SM-D9D14_S22_E1-50",-0.214178336226098,2.64460531943783
"SM-D9D14_S24_E1-50",0.0323709856104326,2.95772469451328
"SM-D9D14_S25_E1-50",-0.20528315468089,-1.33461945337683
"SM-D9D14_S26_E1-50",-0.40399360069817,-10.4009545528863
"SM-D9D14_S27_E1-50",-1.08709508578949,-16.9773137488307
"SM-D9D14_S28_E1-50",-1.02178113125321,-17.4795262073892
"SM-D9D14_S29_E1-50",-0.428398319762376,-11.8890456639692
"SM-D9D14_S30_E1-50",-0.00110685759845097,2.76776900844222
"SM-D9D14_S31_E1-50",-0.997348502494901,-18.6135207707575
"SM-D9D14_S33_E1-50",-0.890506419858385,-17.0776103393183
"SM-D9D14_S34_E1-50",-1.02629987619103,-18.1889157735986
"SM-D9D14_S35_E1-50",-0.868182481376905,-20.2179752711283
"SM-D9D14_S36_E1-50",-0.793698378608456,-17.8291133343244
"SM-D9D14_S37_E1-50",-0.171780427743576,-7.93227006851063
"SM-D9D14_S38_E1-50",-0.952334109236833,-16.0388339015758
"SM-D9D14_S39_E1-50",-0.777200154646483,-18.0861588604222
"SM-D9D14_S40_E1-50",0.0889095158358018,-0.364010550441275
"SM-D9D14_S41_E1-50",-8.0880283036322e-05,3.03575947534282
"SM-D9D14_S42_E1-50",0.0476658907631666,1.75394450398382
"SM-D9D14_S43_E1-50",0.0224762641839185,4.81293318560664
"SM-D9D14_S44_E1-50",-0.0280416306472926,1.54002073110705
"SM-D9D14_S45_E1-50",0.261528359929686,2.14950227158598
"SM-D9D14_S46_E1-50",0.00128595548087063,-1.31528020416305
"SM-D9D14_S47_E1-50",-0.0184878991177513,3.51966097608854
"SM-D9D14_S48_E1-50",-0.0373082003676171,1.98329864930937
"SM-D9D14_S49_E1-50",-0.0117515676218751,1.0614293150566
"SM-D9D14_S50_E1-50",0.165126194462205,4.35028884757471
"SM-D9D14_S51_E1-50",-0.102060557537003,-0.577066499020757
"SM-D9D14_S52_E1-50",0.117551143339799,2.64681420864579
"SM-D9D14_S53_E1-50",-0.0892754817323027,1.30292423538563
"SM-D9D14_S54_E1-50",0.0901946245197198,3.96072710925035
"SM-D9D14_S55_E1-50",0.258959508648935,4.26561891541532
"SM-D9D14_S56_E1-50",-0.0114069611372809,2.44732833647572
"SM-D9D14_S65_E1-50",0.163143108183103,3.02609671522382
"SM-D9D14_S66_E1-50",-0.0468112271902097,-0.015798153453237
"SM-D9D14_S67_E1-50",0.097561866537518,6.1913770555941
"SM-D9D14_S68_E1-50",0.171969750945244,-1.91355849271166
"SM-D9D14_S69_E1-50",0.160545721652014,1.7356091403212
"SM-D9D14_S70_E1-50",0.108384119467743,3.12096275231193
"SM-D9D14_S71_E1-50",0.0873015185216666,-2.19469283748809
"SM-D9D14_S72_E1-50",-0.0100293577469639,2.55042601191171
"SM-D9D14_S73_E1-50",-0.332086547085748,5.98786981473596
"SM-D9D14_S74_E1-50",0.165735826857031,2.055017480889
"SM-D9D14_S75_E1-50",0.0328722985387024,1.09410891882148
"SM-D9D14_S76_E1-50",0.0781015525317006,4.80958722746282
"SM-D9D14_S77_E1-50",-0.32714617362244,-0.501839725336475
"SM-D9D14_S78_E1-50",-0.0757017595658134,1.73900177186165
"SM-D9D14_S79_E1-50",0.207634365173057,5.02725710012386
"SM-D9D14_S80_E1-50",0.0701456427736922,3.6405354096888
"SM-D9D14_S81_E1-50",-0.100593658538344,0.763251431855273
"SM-D9D14_S82_E1-50",-0.261543536633257,-4.63842241841637
"SM-D9D14_S83_E1-50",-0.133777570870748,4.92222892304295
"SM-D9D14_S84_E1-50",-0.279480812149956,-3.03662281023829
"SM-D9D14_S85_E1-50",0.0246622935702394,4.09965544718849
"SM-D9D14_S86_E1-50",9.00450226417604e-05,-0.130408834017382
"SM-D9D14_S87_E1-50",-0.0677975458208522,0.717235433142484
"SM-D9D14_S88_E1-50",0.175152334919721,3.78765771588802
"SM-D9D14_S89_E1-50",0.372765616586355,2.70798643516984
"SM-D9D14_S90_E1-50",-0.206860517189684,1.28493910013805
"SM-D9D14_S91_E1-50",-0.242814905654166,0.468053874903413
"SM-D9D14_S92_E1-50",0.318972637453419,1.18212820445873
"SM-D9D14_S93_E1-50",0.0696571180077328,0.908512780945931
"SM-D9D14_S94_E1-50",0.163600985481066,0.629196544800555
"SM-D9D14_S95_E1-50",-0.111262623693911,3.0650877896028
"SM-D9D14_S96_E1-50",0.0509695217943218,3.04248122432364
"SM-D9D6R_S89_E1-50",0.417347732432052,2.88581837214151
"SM-D9D6R_S90_E1-50",0.375930290278458,1.10795351066015
"SM-D9D6R_S91_E1-50",0.429201899827627,2.85867306682096
"SM-D9D6R_S92_E1-50",0.335999401683566,1.46477459499032
"SM-D9D6R_S93_E1-50",0.400612436778994,2.16593744459845
"SM-D9D6R_S94_E1-50",0.347195165259956,3.2009555329366
"SM-D9D6R_S95_E1-50",0.364292390191062,2.42581997293782
"SM-D9D71_S65_E1-50",0.31581770527713,2.05169692908607
"SM-D9D71_S66_E1-50",0.282337843118381,2.25547766492742
"SM-D9D71_S67_E1-50",0.260244506048748,1.20791078363672
"SM-D9D71_S68_E1-50",0.373161580645624,3.59486851072152
"SM-D9D71_S69_E1-50",0.313206243050537,1.75412137404347
"SM-D9D71_S70_E1-50",0.323487262193854,2.0064043646085
"SM-D9D71_S72_E1-50",0.2979936352165,4.19563284233844
"SM-D9D71_S73_E1-50",0.272890458750975,1.84296476812104
"SM-D9D71_S74_E1-50",0.27458708188758,3.02927526352316
"SM-D9D71_S75_E1-50",0.238387250921873,2.8561952535945
"SM-D9D71_S76_E1-50",0.273031920244533,2.25503491666279
"SM-D9D71_S78_E1-50",0.437050909406912,3.58032523101254
"SM-D9D71_S79_E1-50",0.257101378354768,2.38030491927908
"SM-D9D71_S80_E1-50",0.286688174343118,3.42063318064085
"SM-D9D71_S82_E1-50",0.294234983396466,2.8707522253652
"SM-D9D71_S83_E1-50",0.284444480203657,0.985445002501264
"SM-D9D71_S84_E1-50",0.293258917512212,2.35971432886642
"SM-D9D71_S85_E1-50",0.327987803381948,1.98138955653762
"SM-D9D71_S86_E1-50",0.360303369103452,3.06527335788893
"SM-D9D71_S87_E1-50",0.4327519025983,2.73747679514655
"SM-D9D71_S88_E1-50",0.319109652035495,2.53828343888932
"SM-D9D71_S89_E1-50",0.298688608514246,3.10852003305747
"SM-D9D71_S90_E1-50",0.243449597730374,-1.19861745314413
"SM-D9D71_S91_E1-50",0.220161036495078,2.86010816359812
"SM-D9D71_S93_E1-50",0.402424055150728,3.25674168276266
"SM-D9D71_S94_E1-50",0.375535085498315,2.4959488177985
"SM-D9D71_S95_E1-50",0.406943173396462,4.13114277804084
"SM-D9D71_S96_E1-50",0.332610086961886,2.41771883014965
"SM-D9D72_S73_E1-50",0.278679035942439,2.97483675568449
"SM-D9D72_S74_E1-50",0.469508859777957,3.38958954602187
"SM-D9D72_S75_E1-50",0.47012594992847,4.409447413019
"SM-D9D72_S77_E1-50",0.340731104976872,3.06125118899547
"SM-D9D72_S78_E1-50",0.436166866372622,2.65036295704601
"SM-D9D72_S79_E1-50",0.429582675365197,4.2987900109912
"SM-D9D72_S80_E1-50",0.461586704940634,3.59210326792319
"SM-D9D72_S81_E1-50",0.263380800851049,2.63086665865192
"SM-D9D72_S82_E1-50",0.368932350674067,1.39710364814043
"SM-D9D72_S83_E1-50",0.366945623197985,2.43134035160336
"SM-D9D72_S84_E1-50",0.356303287869286,3.07741341649099
"SM-D9D72_S85_E1-50",0.370123075246957,3.9331766197663
"SM-D9D72_S86_E1-50",0.366813077372095,2.80324302864947
"SM-D9D72_S88_E1-50",0.350416366801097,2.78335738251393
"SM-D9D72_S90_E1-50",0.378299248184941,2.32986727133805
"SM-D9D72_S91_E1-50",0.411576688082562,2.50895178080023
"SM-D9D72_S92_E1-50",0.293398395932671,1.96954750819069
"SM-D9D72_S93_E1-50",0.274021762506958,2.04428230360636
"SM-D9D72_S94_E1-50",0.354566469070685,1.77342489143149
"SM-D9D72_S95_E1-50",0.337758703578949,3.41684214918166
"SM-D9D72_S96_E1-50",0.387997634365053,1.22668982332586
"SM-D9D77_S25_E1-50",0.0126826506883209,2.70190513948878
"SM-D9D77_S26_E1-50",0.0575541751276152,-1.6334545266978
"SM-D9D77_S27_E1-50",0.116605527155045,-0.950737999989346
"SM-D9D77_S28_E1-50",0.0451831934702334,3.12265912671677
"SM-D9D77_S29_E1-50",0.275999411947399,-1.21461478640908
"SM-D9D77_S30_E1-50",0.232288893238627,2.5398854787943
"SM-D9D77_S31_E1-50",-0.0622545574978481,-5.45696304288331
"SM-D9D77_S32_E1-50",0.251225395794245,4.03471242312507
"SM-D9D77_S33_E1-50",0.173334575282908,3.69440420775807
"SM-D9D77_S34_E1-50",0.277551379770994,0.526024005893919
"SM-D9D77_S35_E1-50",0.0806899273742712,0.863111451024042
"SM-D9D77_S36_E1-50",0.392952665587515,3.97007887711163
"SM-D9D77_S37_E1-50",0.3339667684996,3.66288259256724
"SM-D9D77_S38_E1-50",0.0777776789102056,-0.97761421614908
"SM-D9D77_S39_E1-50",0.266936515769922,0.595879191869997
"SM-D9D77_S40_E1-50",0.464934170551421,4.06626013677738
"SM-D9D77_S49_E1-50",-1.08057360036631,-17.3769750062042
"SM-D9D77_S50_E1-50",-1.09437592405797,-14.5220871162468
"SM-D9D77_S51_E1-50",0.35403164235802,3.79150158750042
"SM-D9D77_S52_E1-50",0.0790727373821696,1.06877254321338
"SM-D9D77_S53_E1-50",0.247486724204988,4.85768896292017
"SM-D9D77_S54_E1-50",0.0239900218708016,2.59102187952286
"SM-D9D77_S55_E1-50",-0.00333231464390238,-0.0721311389714652
"SM-D9D77_S56_E1-50",0.260387212912793,3.20499957623486
"SM-D9D77_S57_E1-50",-0.149048317603562,2.31362773478301
"SM-D9D77_S58_E1-50",0.284865438736301,3.08408270980203
"SM-D9D77_S59_E1-50",-1.44831704578832,-16.7534684059982
"SM-D9D77_S60_E1-50",-1.02699632565707,-15.1941369054238
"SM-D9D77_S61_E1-50",-1.09364618451743,-15.9629469993202
"SM-D9D77_S62_E1-50",0.290885718883777,5.1901769134081
"SM-D9D77_S63_E1-50",-1.17737489302582,-16.685940290434
"SM-D9D77_S64_E1-50",-0.933603948120577,-21.3814968437701
"SM-D9D77_S65_E1-50",0.323896982944719,2.25976175252354
"SM-D9D77_S66_E1-50",0.231124372912346,3.2799880337524
"SM-D9D77_S67_E1-50",0.155643801316153,1.62116804653684
"SM-D9D77_S68_E1-50",0.149955115252824,0.322169214087713
"SM-D9D77_S69_E1-50",0.082466745093102,2.76603167474137
"SM-D9D77_S70_E1-50",-1.47182954536299,-11.7964705352503
"SM-D9D77_S71_E1-50",0.25452462526493,2.12439143016805
"SM-D9D77_S89_E1-50",0.187962978349676,3.3037675650606
"SM-D9D77_S90_E1-50",0.260244506048748,-0.680815261316468
"SM-D9D77_S91_E1-50",0.124780349303066,-0.0479110462732173
"SM-D9D77_S92_E1-50",0.262526123669128,4.2829557846774
"SM-D9D77_S93_E1-50",-1.19526780824687,-18.9729807563061
"SM-D9D77_S96_E1-50",0.297020109823004,2.43566311203492
"SM-D9D78_S01_E1-50",0.325671096163754,4.10983040532982
"SM-D9D78_S02_E1-50",-1.31263802669336,-17.6792072125853
"SM-D9D78_S03_E1-50",0.100753317990275,1.45142652194415
"SM-D9D78_S04_E1-50",0.12791221863435,0.025926596559612
"SM-D9D78_S05_E1-50",0.0103086808799162,3.85844914698074
"SM-D9D78_S06_E1-50",0.0537716724261976,-1.10862535045442
"SM-D9D78_S07_E1-50",0.304097941063537,3.00775385986886
"SM-D9D78_S09_E1-50",0.445736182579752,3.59156379567562
"SM-D9D78_S11_E1-50",-0.0055612099154061,1.91977249879535
"SM-D9D78_S12_E1-50",0.23519608825945,3.29971327549646
"SM-D9D78_S13_E1-50",0.0549239190829436,-3.84504265092692
"SM-D9D78_S14_E1-50",0.161004423910413,2.30006234574707
"SM-D9D78_S15_E1-50",0.047004255786705,-0.427301948323374
"SM-D9D78_S16_E1-50",0.345850872355305,2.56743147732313
"SM-D9D78_S17_E1-50",-0.0217811312532117,4.16980020492194
"SM-D9D78_S18_E1-50",0.171969750945244,2.04762321665543
"SM-D9D78_S19_E1-50",-0.188629329705954,-6.88421360246134
"SM-D9D78_S20_E1-50",0.0352094583384783,0.18177096812193
"SM-D9D78_S21_E1-50",0.00196888805735718,-3.32438953712749
"SM-D9D78_S22_E1-50",0.120698728401775,-3.33013198725373
"SM-D9D78_S23_E1-50",-0.464263772319381,-4.07831872245846
"SM-D9D78_S24_E1-50",-1.50734678589093,-17.8408334986848
"SM-D9D78_S89_E1-50",0.204522712361115,2.75075741379404
"SM-D9D7A_S01_E1-50",-1.0441652124345,-16.7533359657654
"SM-D9D7A_S02_E1-50",-1.44925022501936,-21.1146676790931
"SM-D9D7A_S03_E1-50",0.0583751476876913,2.66893649242356
"SM-D9D7A_S04_E1-50",-2.12947073582848,-20.2766051241641
"SM-D9D7A_S05_E1-50",-0.872557128560883,-18.517978073734
"SM-D9D7A_S06_E1-50",0.156104064532974,1.18907904299066
"SM-D9D7A_S07_E1-50",-0.992919396281149,-21.6896777456191
"SM-D9D7A_S08_E1-50",0.388128248193478,4.19176870664768
"SM-D9D7A_S09_E1-50",0.316778632596183,3.30656715543348
"SM-D9D7A_S10_E1-50",0.0982007218743775,2.67716444686514
"SM-D9D7A_S11_E1-50",0.106956415203886,0.984338525291913
"SM-D9D7A_S12_E1-50",-1.17004861621611,-17.4770978342472
"SM-D9D7A_S13_E1-50",-1.17235816053147,-18.902917369857
"SM-D9D7A_S14_E1-50",-1.42747852690949,-9.94798105257029
"SM-D9D7A_S15_E1-50",0.144707823268993,3.13620523240171
"SM-D9D7A_S16_E1-50",0.310038661620499,3.99409239805688
"SM-D9D7M_S17_E1-50",0.328532370734225,4.66523223727506
"SM-D9D7M_S18_E1-50",0.377246858211484,4.25058926400809
"SM-D9D7M_S19_E1-50",0.244027022209121,6.01984513226503
"SM-D9D7M_S20_E1-50",-0.0769632505319819,4.70393176129424
"SM-D9D7M_S21_E1-50",-0.146208179457709,1.30315587199117
"SM-D9D7M_S22_E1-50",0.135245459635309,2.78257779257286
"SM-D9D7M_S23_E1-50",0.082628165517427,4.39988504770116
"SM-D9D7M_S24_E1-50",0.132129486413453,4.20536240262802
"SM-D9D7M_S25_E1-50",0.082466745093102,3.91180665796263
"SM-D9D7M_S26_E1-50",0.110760491345657,1.91516707481486
"SM-D9D7M_S27_E1-50",0.109018201464936,3.1220779115532
"SM-D9D7M_S28_E1-50",0.113606980347118,4.98709888797233
"SM-D9D7M_S29_E1-50",-0.116626839911184,1.74959352684495
"SM-D9D7M_S30_E1-50",-0.048401168619483,4.20272388360877
"SM-D9D7M_S31_E1-50",0.165888194712787,4.5408890719024
"SM-D9D7M_S32_E1-50",0.150571190864145,2.95313589689731
"SM-D9D7M_S33_E1-50",0.184357365624093,3.75535227507788
"SM-D9D7M_S34_E1-50",-0.133027631911229,4.21652858917705
"SM-D9D7M_S35_E1-50",-0.124990312845812,1.42795974670451
"SM-D9D7M_S36_E1-50",-0.142996100900127,1.81546927570723
"SM-D9D7M_S37_E1-50",0.0322038425828595,4.12053123890305
"SM-D9D7M_S38_E1-50",-0.127602201645653,2.88152260898416
"SM-D9D7M_S39_E1-50",0.18886297528522,2.34695044879314
"SM-D9D7M_S40_E1-50",-0.0660071571064744,1.72132944813675
"SM-D9D7N_S25_E1-50",0.121641666370564,3.59406190710955
"SM-D9D7N_S26_E1-50",-0.0856433170723729,2.63105437429234
"SM-D9D7N_S27_E1-50",0.186161298389154,2.65203588885841
"SM-D9D7N_S28_E1-50",-0.0832873042968298,3.3438731825919
"SM-D9D7N_S29_E1-50",0.179988526470112,5.0816717283816
"SM-D9D7N_S30_E1-50",0.204819349566002,5.02593304157049
"SM-D9D7N_S31_E1-50",0.195445853221015,1.05133004004167
"SM-D9D7N_S32_E1-50",0.113764954071984,1.04602151716168
"SM-D9D7N_S33_E1-50",0.0234856124346674,1.62660151512604
"SM-D9D7N_S34_E1-50",0.166192882156558,3.51211886824171
"SM-D9D7N_S35_E1-50",0.251225395794245,3.36434690196604
"SM-D9D7N_S36_E1-50",0.0578826202151781,3.03416741351144
"SM-D9D7N_S37_E1-50",0.0777776789102056,3.7492900544342
"SM-D9D7N_S38_E1-50",0.106956415203886,2.90105914669393
"SM-D9D7N_S39_E1-50",-0.374223179611336,-4.71279210954074
"SM-D9D7N_S40_E1-50",-0.122755308462503,3.15249101342553
"SM-D9D7N_S41_E1-50",-0.0818393603379892,3.3259646297799
"SM-D9D7N_S42_E1-50",0.0954836307599365,5.51965468130146
"SM-D9D7N_S43_E1-50",0.181797926842183,3.54610139181992
"SM-D9D7N_S44_E1-50",0.10584500093154,5.1911969983105
"SM-D9D7N_S45_E1-50",0.0993180384413961,4.82971061792817
"SM-D9D7N_S46_E1-50",0.165735826857031,4.77302047316712
"SM-D9D7N_S47_E1-50",-0.292191863899509,3.33457532051246
"SM-D9D7N_S48_E1-50",0.0395398784754022,4.06542727296925
"SM-D9D7O_S17_E1-50",-0.0221282249733719,1.60584901380062
