Cell ID,Genotype,Reporter,MET-type,Morphology (manual),Morphology (auto)
935203809,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
937706533,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
941635300,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
942307202,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
985868742,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
990527437,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
853713858,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
863535837,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904709898,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
932730547,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
863440707,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
972492789,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
764498318,Scnn1a-Tg1-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
907336873,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
965795941,Pvalb-IRES-Cre/wt;Th-P2A-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L6 CT-1,False,False
904819001,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
985832380,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
902029302,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
927797864,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
902323416,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
971575743,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,False
913701146,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,False
910354863,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,False
966592282,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
653196313,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
647401222,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
863418322,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
972489317,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
910892791,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,False
902297243,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
941552661,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
932678695,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
906706222,Calb2-IRES-Cre/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L6 CT-1,False,False
908894436,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
926930912,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
834055407,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
834088038,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
831254527,Ctxn3-IRES2-FlpO-neo/wt;Ai65F/wt,tdt+,L6 CT-1,True,False
863431930,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
902105412,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
902043499,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
903807880,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
882752472,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
886474771,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
903864968,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
834071129,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
898558730,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,False
920016093,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
927810884,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
907460164,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,True,False
906739413,Calb2-IRES-Cre/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L6 CT-1,False,False
904725260,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
907417958,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
902284440,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
910287738,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,True,False
914230662,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,True
903814839,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
966610848,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904626210,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
904948028,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
912117029,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,False
834060016,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
908894026,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
908858797,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
902380826,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
907485112,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,True
903951413,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
811387807,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
967338509,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
849667636,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
834908547,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
920615063,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,False
929406559,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
929406809,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,True,False
965771797,Pvalb-IRES-Cre/wt;Th-P2A-FlpO/wt;Ai65(RCFL-tdT)/wt,tdt-,L6 CT-2,True,False
864030679,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,True,False
913837549,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-2,False,False
907337101,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-2,True,False
831195067,Gpr139-IRES2-FlpO-WPRE-neo/wt;Ai65F/Ai65F,tdt+,L6 CT-2,False,False
742717602,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,True,False
1010970495,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-2,True,False
978652582,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1035105719,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
989382305,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1036061965,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
907353172,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1006181229,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
984034203,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
1010687072,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
970079895,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
977029946,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
1039273993,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
1034933710,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1039862978,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
893354404,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
982582806,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
983928133,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
1036070294,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
701075123,Slc17a8-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1006178551,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1035989877,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
1036055775,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,True
1039564816,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
764497316,Scnn1a-Tg1-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
984104403,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1036259470,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
912340803,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
914265453,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6b,True,False
914432180,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6b,True,False
982658324,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
1035458483,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1038805463,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
610440978,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
978677202,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1010976652,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
650331035,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
1010665186,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1036070797,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
650346437,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
989393925,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1006384552,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1010996263,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
929962825,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1010692386,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
978669806,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
863483123,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
1010965806,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1039550499,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
978607419,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
978138552,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1006389773,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
610400799,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
839584863,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
970090146,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
989351643,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
1010970692,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
984104151,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
1036043483,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1039503078,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
983850521,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1006163964,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1036212166,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,True
1010978844,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1010989582,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1043809804,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
1006380866,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
988957754,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
983975050,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
1010677295,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
717094565,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
988945595,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1035970888,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
1034926679,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
1034933680,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
733620016,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
982558622,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,True,False
982589904,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
970084701,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
984004103,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6b,False,False
716853454,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904941454,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904955725,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
935194956,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
646553705,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
728498232,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
834039060,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
851700690,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
891469307,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
767362340,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
912589594,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,False
763943332,Scnn1a-Tg1-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
811341605,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
811375643,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
902140767,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,True,False
902352680,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904886485,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,True
912322706,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
937732972,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
902067954,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
902349213,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
864012426,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
834891776,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
834083607,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
646828468,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
987063752,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
920826071,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
927927945,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904893806,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,False
920594987,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 CT-1,False,False
966658997,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
882711263,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
902158010,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
904942307,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
941579967,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,True
907432789,Ntsr1-Cre_GN220/wt;Ai14(RCL-tdT)/wt,tdt+,L6 CT-1,False,False
908644527,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
915690724,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
951696740,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
993993470,Sncg-IRES2-FlpO-neo/wt;Ai65F/wt,tdt-,L5 ET-3,False,False
742521771,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
742538397,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
898485751,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
908682883,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
926761275,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-2,False,True
947396671,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
957104091,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
990236615,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
994889056,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
681897314,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,True
912589058,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-2,False,False
947162577,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
973388326,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
990282326,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
995574011,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
950322658,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
972517935,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-2,False,False
978652336,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
742596680,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
951683418,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
957120771,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
965719385,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
973374623,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
989467159,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
991968323,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
647764362,Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
982745652,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
901433799,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
695440507,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,True,False
915788289,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,False
972461300,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L5 ET-3,False,True
972560174,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt-,L5 ET-3,False,False
901086894,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,L6 IT-1,False,True
921710929,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
962004183,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
990548306,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-2,True,False
740410280,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-3,True,False
908948756,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,,False,False
837673842,Calb1-IRES2-Cre-neo/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-2,True,False
884596365,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-1,True,False
969238479,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
972537876,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,tdt-,,False,False
645451222,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
935795108,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
741213831,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-2,True,False
963093741,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
922562221,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-1,True,False
915515705,Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,,False,False
661513942,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-1,True,False
896701648,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,tdt-,,False,False
841882659,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-2,True,False
740318831,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-1,True,False
922742835,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,tdt+,L6 IT-2,True,False
908565354,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,False
939652621,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,True
947183968,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,tdt+,L4/L5 IT,False,False
