specimen_id,apical_dendrite_bias_x,apical_dendrite_bias_y,apical_dendrite_depth_pc_0,apical_dendrite_depth_pc_1,apical_dendrite_depth_pc_2,apical_dendrite_depth_pc_3,apical_dendrite_early_branch_path,apical_dendrite_emd_with_basal_dendrite,apical_dendrite_extent_x,apical_dendrite_extent_y,apical_dendrite_frac_above_basal_dendrite,apical_dendrite_frac_below_basal_dendrite,apical_dendrite_frac_intersect_basal_dendrite,apical_dendrite_max_branch_order,apical_dendrite_max_euclidean_distance,apical_dendrite_max_path_distance,apical_dendrite_mean_contraction,apical_dendrite_mean_diameter,apical_dendrite_mean_moments_along_max_distance_projection,apical_dendrite_num_branches,apical_dendrite_num_outer_bifurcations,apical_dendrite_soma_percentile_x,apical_dendrite_soma_percentile_y,apical_dendrite_std_moments_along_max_distance_projection,apical_dendrite_total_length,apical_dendrite_total_surface_area,axon_exit_distance,axon_exit_theta,basal_dendrite_bias_x,basal_dendrite_bias_y,basal_dendrite_calculate_number_of_stems,basal_dendrite_extent_x,basal_dendrite_extent_y,basal_dendrite_frac_above_apical_dendrite,basal_dendrite_frac_below_apical_dendrite,basal_dendrite_frac_intersect_apical_dendrite,basal_dendrite_max_branch_order,basal_dendrite_max_euclidean_distance,basal_dendrite_max_path_distance,basal_dendrite_mean_contraction,basal_dendrite_mean_diameter,basal_dendrite_num_branches,basal_dendrite_soma_percentile_x,basal_dendrite_soma_percentile_y,basal_dendrite_stem_exit_down,basal_dendrite_stem_exit_side,basal_dendrite_stem_exit_up,basal_dendrite_total_length,basal_dendrite_total_surface_area,soma_aligned_dist_from_pia,soma_surface_area
18453_6748-X28152-Y3578_reg,58.8917835382872,182.75695612495247,183.19207672600183,110.91196073947336,-49.60510599894026,51.02866148826884,0.7669448263511495,17.86206290743805,272.6891320835275,173.87070381847116,0.4442162902121834,0.0,0.5557837097878165,10.0,250.9909782442407,341.98173632070257,0.8622357068252207,2.0,0.2443812558627146,39.0,0.9542425094393249,0.4818617385352498,0.0,0.2508517993852724,1958.9086458387003,12308.186021640771,0.0,0.8319200479619011,30.207545520781423,23.40336752079611,5.0,231.56383735300915,203.9247988200391,0.0,0.5855582524271845,0.4144417475728155,5.0,131.30314752510762,183.6931325939161,0.8690062646376815,1.9939320388349515,45.0,0.4757281553398058,0.5533980582524272,0.0,0.8,0.2,2198.247921494503,13779.90196631705,171.6513485990062,0.0
18453_6846-X11548-Y2831_reg,6.911820006003836,121.8975970226611,329.8721248631604,168.20870101182706,-12.110742390686545,136.00520906707817,0.8439099556473482,17.55688335753896,563.6021947207191,186.3253782929833,0.6779840848806366,0.0,0.3220159151193634,10.0,315.70568671628337,415.4180955068605,0.8579324054779376,2.0000000000000004,0.089151077144021,41.0,0.6020599913279624,0.453050397877984,0.0233421750663129,0.2348679231669713,2498.3260589427923,15697.445586093256,0.0,0.9261363604016384,35.944689837519945,-12.76790136415093,4.0,241.05451656351124,174.97236783571225,0.0,0.1945467943994104,0.8054532056005895,4.0,139.78643242818916,167.17707670995628,0.8710529186158257,2.0000000000000004,32.0,0.4546794399410464,0.4915254237288136,0.0,1.0,0.0,1801.695033197347,11320.383760604022,153.53049639051872,0.0
18453_7007-X11486-Y3611_reg,0.055975474851948,399.2761227450428,20.264317865503557,6.508329769972255,4.261769922859252,-15.86245852530287,0.3365878748579978,15.694524745605918,166.7861570146888,398.04232752759617,0.3029891304347826,0.0,0.6970108695652174,4.0,399.8682383560863,436.76110253386463,0.8880498025675857,2.0,0.0750413014349289,11.0,0.0,0.2853260869565217,0.0,0.0235484315467027,1002.6614281360968,6299.907553340416,0.0,0.8289699055515701,13.96239840067119,71.71870825998849,5.0,287.0751774451446,169.060512814689,0.0,0.1636995223621363,0.8363004776378636,6.0,172.50568121079348,206.69469136156707,0.870801487075052,2.0,45.0,0.2522796352583586,0.3343465045592705,0.0,1.0,0.0,3123.699797669304,19626.78467275562,392.2980183159125,0.0
18453_7010-X8769-Y4509_reg,2.798824645999048,178.54902947158325,206.3220711276052,222.5500330313128,26.75432427009782,30.80978012933017,0.8181927671065673,27.89398615568828,243.3861120359525,171.38254416125892,0.7806873977086743,0.0,0.2193126022913257,11.0,305.5466769284196,357.6525511472232,0.8687784739414784,1.9825422804146209,0.13401408563,43.0,0.8450980400142568,0.2858701582105837,0.0,0.2274305098092521,2448.457980155003,15253.593826019036,0.0,0.8610276246489361,1.0088309139673584,-38.44969592926191,6.0,213.03120346411288,197.80018920183105,0.0,0.6727272727272727,0.3272727272727272,5.0,135.75858615571948,159.67683981486468,0.8756150701663851,1.89534025974026,62.0,0.4519480519480519,0.6731601731601732,0.0,1.0,0.0,3091.335934958633,18433.843040394047,221.2867863051256,0.0
18453_7024-X9012-Y4138_reg,163.52704489079588,55.28507155532998,518.4445595017261,606.2874163251954,38.09520066525495,34.73570006902712,0.6337767354058488,14.150860338827869,578.4453834901651,152.40013441857946,0.9233971690258118,0.0,0.0766028309741881,10.0,381.0334569785185,457.0934845308346,0.84722053979749,2.0,0.0130174738754613,90.0,0.6020599913279624,0.4762697751873438,0.0751457119067443,0.1288284638579798,6493.762533245189,40801.513337199394,0.0,0.5244426368405509,19.643927529500612,-70.04127683102752,3.0,214.8835948571641,67.28741726189855,0.0,0.0717131474103585,0.9282868525896414,3.0,144.25435206953202,167.18223164442176,0.8734542280358034,2.0,11.0,0.1772908366533864,1.0,0.0,1.0,0.0,667.9203746021309,4196.667484065991,133.64100485606232,0.0
18453_7112-X9089-Y4667_reg,12.246776974113343,274.3669056563699,69.92937739433414,67.9185181299508,17.32929485673795,-8.144080861326293,0.5665996991343011,29.62969442219984,268.1210924874804,311.34092537037805,0.5488188976377952,0.0,0.4511811023622047,9.0,329.99391033623743,431.9203753698045,0.8396213573536916,2.0,0.315928440037158,23.0,0.6020599913279624,0.3448818897637795,0.0307086614173228,0.2521144929953834,1727.9230817261073,10856.860919037934,0.0,0.6692089956033346,16.58944690989938,-20.55856344659924,4.0,250.50613760645592,184.0549395698822,0.0,0.2487996508075076,0.7512003491924923,6.0,160.5430800391476,199.56842882712027,0.8566099262926788,2.0,52.0,0.3832387603666521,0.5329550414666084,0.0,1.0,0.0,3071.2695186132387,19297.35551373926,356.95125318370856,0.0
18453_7132-X11495-Y3152_reg,56.95965397717009,168.67984844019202,195.9932415522298,94.11653085059436,-39.374211329222,68.85164381988737,0.5160839848549086,27.79677859251376,272.4062812559496,250.48182280071117,0.6785459729151817,0.0,0.3214540270848182,9.0,263.7948465155256,377.9396847317103,0.8540217168822813,2.0,0.4117353626267397,29.0,0.9030899869919435,0.2701354240912331,0.0363506771204561,0.2503255384188365,1877.0949317774464,11794.1352955253,0.0,0.8857681826989444,5.247899622544537,-87.5198020907851,6.0,219.72515369522895,248.414030353219,0.0,0.2520547945205479,0.7479452054794521,5.0,181.9540285923904,311.8006672995974,0.8505965260151055,2.0,42.0,0.4707762557077625,0.8123287671232877,0.0,0.8333333333333334,0.1666666666666666,2950.1603147102023,18536.40394321149,200.3059360740184,0.0
18453_7132-X31679-Y7308_reg,22.88507430259142,201.2485902230892,168.22549589736246,13.749873255272174,20.49876309330943,-30.609404944339804,0.68115305856668,36.57060958803194,223.759968062609,445.57706269729897,0.5208333333333334,0.0021929824561403,0.4769736842105263,10.0,339.97071769933365,415.00740887848,0.8578740016250255,1.9961622807017536,0.3769099796306996,33.0,0.9030899869919435,0.2817982456140351,0.2861842105263157,0.3829817797202455,2441.211682137669,15311.940832081636,0.0,0.6868315987729857,50.14052810725661,-51.56330593528765,8.0,350.3269430863147,161.07487225458863,0.0,0.0,1.0,7.0,200.84529498596737,477.61891125823007,0.8261251988884725,1.7496927488734122,42.0,0.4055714870954526,0.7480540761982793,0.0,0.625,0.375,3238.1957505882165,17798.755601844317,427.6566370951695,0.0
18453_7146-X8788-Y4552_reg,49.62881956550882,132.61019146709032,251.8854449847113,217.3882744979943,2.315641312809157,55.83716064617781,0.708620374211577,25.607287963433212,391.0145125351992,207.72449878725683,0.6918063314711359,0.0,0.308193668528864,11.0,303.3286734764782,440.3213584750741,0.8733346024370274,2.0000000000000004,0.0941761505730814,45.0,0.9030899869919435,0.4916201117318435,0.0223463687150838,0.1595069702913812,2862.226445926048,17983.89915086344,0.0,0.5949249451276739,9.81521127608812,-78.08899584610867,6.0,231.6723341599636,202.6382407890744,0.0,0.3554888507718696,0.6445111492281304,5.0,148.80766752086436,180.6620514270863,0.8793613567302636,2.0000000000000004,50.0,0.433533447684391,0.6578044596912521,0.0,0.8333333333333334,0.1666666666666666,3104.6033598303807,19506.798215106683,205.81790523331048,0.0
18453_7188-X11060-Y3637_reg,2.693259943778685,257.62745987469543,108.34352626179886,114.34654515608428,32.93206345148414,-6.8139640511556605,0.530350458714816,23.541068120728944,255.44635434891097,339.81389663443,0.4120819848975189,0.0,0.5879180151024811,9.0,315.1690744124495,413.6874851475464,0.8541440339157202,2.0,0.3050736373483935,41.0,0.8450980400142568,0.2977346278317152,0.0382955771305285,0.2666398280634897,2490.7340718745822,15649.743724493976,0.0,0.6745733534169258,5.558374072303195,-29.525110812046023,5.0,272.3225514634996,249.8655974883327,0.0,0.1537427162707306,0.8462572837292693,6.0,162.49745545700003,195.57950642797323,0.8495724595926448,2.0,51.0,0.4441954280591663,0.5656656207978485,0.0,0.8,0.2,2982.950799430224,18742.432635019555,307.7173037699905,0.0
18453_7223-X30215-Y5120_reg,86.56471297013559,77.08242702023563,347.0750939949252,347.99794059284187,54.344386404646926,64.15376714961741,0.4363182192255598,12.009102294680766,370.8865301228543,138.42451109641752,0.5863241405364563,0.0,0.4136758594635436,10.0,342.5122675292084,394.88333299011975,0.8706226636473748,2.0,0.0770217690605271,61.0,0.3010299956639812,0.4896108802417832,0.0918020400453343,0.1371223838892704,3540.188777159515,22243.662109290766,0.0,0.7436610170208077,3.883081403430879,-43.0429133916241,3.0,210.7036695800498,118.2862733322354,0.0,0.1414296694850115,0.8585703305149884,6.0,122.18192673632232,157.12780150505623,0.8749251215384976,2.0,41.0,0.4681014604150653,0.8109146810146042,0.0,0.3333333333333333,0.6666666666666666,1731.3964272207809,10878.684592416845,128.43720277409622,0.0
18453_7245-X12979-Y2864_reg,73.98077649052266,212.42258924093176,107.2959758462203,148.1559814999944,27.616557875692504,-1.947783650371114,0.6000546343266518,25.538506205995496,284.2843367051237,204.20745233513435,0.7287145242070117,0.0,0.2712854757929883,7.0,268.97019237454515,357.7372838193824,0.8414508779220182,2.000000000000001,0.2767547756312749,21.0,0.6020599913279624,0.2637729549248747,0.0,0.1811068389543667,1640.8423208883592,10309.71636200419,0.0,0.7848688661759653,34.65389967914689,-17.241042099180504,5.0,296.9613230127952,189.46689093288705,0.0,0.6047068209014759,0.3952931790985241,5.0,167.247143802219,189.36247365669303,0.867642315333678,2.000000000000001,51.0,0.4599122457120064,0.6178699641005185,0.0,0.8,0.2,3425.4179069357447,21522.53546380865,234.57273389491831,0.0
18453_7304-X11719-Y3749_reg,35.881565958216015,302.93373663277134,20.62870189047871,-19.389386079371608,0.812967465690229,-40.51978580841497,0.5144698774239577,8.915260269764925,198.07719519425336,325.21341901649475,0.1704180064308681,0.0,0.8295819935691319,5.0,314.30250880481333,339.07472005966,0.8754619288596552,2.0,0.0772739637304505,23.0,0.0,0.4766881028938907,0.0418006430868167,0.0237197478807519,1678.0728104073405,10543.642426728946,0.0,0.7218694083475254,5.939773768255691,41.15625058663363,5.0,262.01465345211363,91.81739750813767,0.0,0.0712661106899166,0.9287338893100834,4.0,135.95001858403646,165.86633097987587,0.8119838447147921,2.0,25.0,0.4935557240333585,0.379833206974981,0.0,1.0,0.0,1763.057074794909,11077.614308070386,400.3675650994702,0.0
18461_6043-X11080-Y1667_reg,136.31729779668194,108.4556297247509,186.6057636304695,370.6916070455327,24.558120502031567,-63.13833395228442,0.9490618897091952,9.1592401922765,342.69184158653707,144.13111895522707,0.4341861327400815,0.0,0.5658138672599184,9.0,312.22071908507286,364.2401517089205,0.8551154995121231,1.9977337782721545,0.071291868602166,51.0,0.3010299956639812,0.457174638487208,0.0526510938079347,0.1252191257640261,3652.961823188079,22929.37468892965,0.0,0.5747583209693596,8.59322769314258,-32.96800763496867,5.0,171.18508824480796,107.03084216565368,0.0,0.1954707985697258,0.8045292014302742,5.0,109.45872453121235,132.77803919858263,0.8902463085457544,2.0,23.0,0.4886769964243146,0.6507747318235996,0.0,0.8,0.2,1125.5587067077313,7072.093928354044,142.01529899002605,0.0
18461_7132-X6338-Y3287_reg,112.85491529705848,269.4098741217258,13.872985399064891,18.87255630305265,5.851637500454785,-14.278379188187523,0.4656032293146932,21.504348583218185,158.80046410361945,263.42027073992904,0.4,0.0,0.6,5.0,314.9850489197854,360.8522628416248,0.898732917750944,1.761739130434783,0.280667215431429,9.0,0.3010299956639812,0.3443478260869565,0.0,0.3428149740497426,781.0828735006743,4318.134231475266,0.0,0.8659467619109448,64.23505725177078,-17.79051594473094,5.0,257.3145777417392,154.20754946945272,0.0,0.521985198084458,0.478014801915542,6.0,167.8365474770021,219.7413046355192,0.8736304416915022,1.8672181105790164,51.0,0.3360905528950805,0.498476273400087,0.0,0.8,0.2,3087.35993356912,18107.98066897949,361.7934578810096,0.0
18469_5755-X6174-Y22049_reg,157.35372113624726,393.2176672905507,782.8003089241867,-101.65609905311511,-90.86475698862547,175.7784351372522,0.6062514849207905,60.76903645416874,438.3251359859951,532.7933357719639,0.8233638282899367,0.0,0.1766361717100633,27.0,631.9487839580045,871.9507742846652,0.8262783655158442,2.0,0.3079650532115517,103.0,1.3222192947339193,0.1980999296270232,0.0321956368754398,0.2271681647254758,7537.075037372406,47356.83913392837,0.0,0.6480025776429873,6.944961927155418,-71.14032000450607,8.0,294.85889571399184,176.7590198589569,0.0,0.0623926731539782,0.9376073268460218,5.0,176.27580677449754,209.0284610460266,0.8448195677931851,2.0,64.0,0.4642243846594161,0.8460217515741271,0.0,1.0,0.0,4612.928985617438,28983.88762549422,495.6406338199587,0.0
18469_5853-X6133-Y22657_reg,160.3389201313721,491.9004329887839,711.3730401019665,-292.94164509159003,-27.485305319943137,126.45702723674862,0.7049969251246806,53.68437423852356,392.1307845227993,540.7512864916362,0.6737899543378996,0.0,0.3262100456621004,25.0,600.8441633651776,830.6928053328795,0.8296504734714668,2.0000000000000004,0.3690674910970428,107.0,1.3010299956639813,0.2069406392694064,0.045662100456621,0.3281889534867486,7225.461331327895,45398.912474593686,0.0,0.8121255035789484,3.5412676261048546,-29.387848440925158,7.0,218.3028691445934,163.2488894461112,0.0,0.1693735498839907,0.8306264501160093,6.0,147.19103031435014,184.17910713815343,0.8375753711367494,2.0000000000000004,47.0,0.434338747099768,0.7248259860788863,0.0,1.0,0.0,2852.6638425230853,17923.815541663564,544.5022158761724,0.0
18469_5924-X6028-Y22963_reg,102.78470017028484,506.1046195540948,562.648268570267,-229.47031942271417,-8.241886253391556,137.4570772656122,0.4016594643826716,51.33468556365753,243.25846408409237,510.146825339094,0.6479750778816199,0.0,0.35202492211838,31.0,589.444546706474,807.8234926409064,0.8291005735706515,2.0,0.3837002604983021,107.0,1.3010299956639813,0.234124131320393,0.0023963575365444,0.3272845702631893,5489.260962775097,34490.04382858283,0.0,0.8906042695280846,14.662599428050273,4.778294790015934,7.0,217.3268681624204,173.5551262704812,0.0,0.1380952380952381,0.861904761904762,5.0,127.75474337182132,159.9386528356233,0.825449689713417,2.0,33.0,0.4398809523809524,0.5119047619047619,0.0,1.0,0.0,2212.1642966507507,13899.438205783224,545.8575773304997,0.0
18469_6120-X7370-Y17612_reg,57.72054650629934,634.8094867309765,64.42516942401097,-0.093026707053804,68.66582000931078,41.41273080808491,0.2594310380424788,55.32253681614284,252.30669246460343,630.0673385969703,0.5789473684210527,0.0,0.4210526315789473,10.0,677.3621053818957,849.8667188734191,0.8416947581868217,2.0,0.3899436267814424,25.0,0.6989700043360189,0.1521181001283697,0.0,0.4005588499174884,2065.0877792533124,12975.329192640564,0.0,0.710860313872145,26.916919194616185,-70.09917542227049,4.0,250.6230944910194,205.34132126532492,0.0,0.8,0.2,5.0,205.68726664283344,243.4441878398516,0.8092742039455768,2.0,28.0,0.4426966292134831,0.8056179775280898,0.0,0.75,0.25,2344.469357389632,14730.73541948331,661.5553024455728,0.0
18469_6185-X6027-Y36689_reg,215.40016828040552,562.8045174890364,683.241477799583,-11.714191747677477,180.81671178752836,176.15400708871516,0.5802859102520209,65.2530732344824,496.6500970021525,652.35318421047,0.6420657612580415,0.0,0.3579342387419585,25.0,665.7563742473669,868.1511287148181,0.8374106436000143,2.0,0.4337474090403881,105.0,1.3802112417116061,0.1906719085060757,0.0400285918513223,0.3366922569853495,7587.082241116598,47671.04366174681,0.0,0.6356748776403833,9.037215242172351,-40.3977706793238,6.0,306.7113458276572,272.61715292598194,0.0,0.1874659400544959,0.8125340599455041,5.0,227.35943966767573,262.2718915750269,0.8575651610810929,2.0,68.0,0.4741144414168937,0.7264305177111716,0.0,1.0,0.0,4936.771421735311,31018.64966195138,595.979935056101,0.0
18469_6420-X7388-Y41840_2_reg,123.55215361660794,508.5969875015817,188.8994947991231,60.28826300615352,31.640749080526916,37.79694915068554,0.3756932285725459,77.23785621877929,214.47349678799355,499.52733212405656,0.7306859205776173,0.0,0.2693140794223826,6.0,594.4889119108949,707.7552729177123,0.8655708170585685,1.6216606498194943,0.7033458673113758,21.0,1.0,0.1393501805054151,0.0,0.2216609607255927,1866.4390963160029,9467.882947694256,0.0,0.8938333026789048,6.619943918875492,-60.19611449747754,6.0,566.3935306034174,500.0081794395155,0.0,0.6509464228424767,0.3490535771575233,5.0,336.32843073698115,380.67522786824367,0.8276644148376819,1.666987487969201,30.0,0.4565287135065768,0.6634584536413218,0.0,1.0,0.0,4241.677106932504,22224.938036400592,553.534134302636,0.0
18469_6572-X5325-Y34608_reg,236.5971357049857,414.37524918495205,510.955016694996,54.26236919965249,213.5515406484742,24.800881556824397,0.4098691140957932,56.526190987472695,445.07198321658507,530.3341204314677,0.6787022501308215,0.0,0.3212977498691784,15.0,576.9569135230108,844.0732527037729,0.8182206935786511,2.0,0.3816623922799046,65.0,1.2041199826559248,0.216378859236002,0.0452642595499738,0.3328215720934548,5052.31701079443,31744.644009437136,0.0,0.6149827691954984,29.419973779960856,-66.39965478254362,6.0,235.53696546601896,177.92816659189975,0.0,0.1236193712829226,0.8763806287170773,4.0,161.33668017534043,193.65701101027332,0.8379927125096853,2.0,46.0,0.4817332200509771,0.7731520815632965,0.0,0.6666666666666666,0.3333333333333333,3104.9871104991626,19509.209391670374,528.8584231128358,0.0
18469_6590-X7059-Y41111_reg,217.9481590399082,513.7872530650584,716.8647300450258,-419.6820070895135,-107.7112336449764,5.7845960550328925,0.4348741186739527,55.83957411093346,567.9974149811351,612.9393170316071,0.6878487290762554,0.0,0.3121512709237445,22.0,692.7607594559609,988.9664108733588,0.8457373697892288,2.0,0.2996954295304807,97.0,1.2787536009528289,0.4000915890703709,0.0448786444817585,0.2925945502503165,8662.392603503073,54427.41793135156,74.33665059713114,0.8723969419166441,12.054506510633471,-78.64237968125059,7.0,276.3938458701132,202.92921399835632,0.0,0.0921052631578947,0.9078947368421052,6.0,201.2139609793513,233.2561802233466,0.8468874027336447,2.0,63.0,0.4669590643274854,0.6912280701754386,0.0,0.8571428571428571,0.1428571428571428,4506.031189380333,28312.22896280748,547.402556289268,0.0
18469_6673-X5500-Y35752_reg,1.7192219846501755,484.2694352545409,571.8340773837605,91.40448058009112,158.76563036389706,-142.38735676503575,0.3372255681520311,56.96643131496896,338.88845074186884,562.4465820852561,0.6185754755159855,0.0,0.3814245244840146,23.0,581.41227828829,917.91321001515,0.8108137649042552,2.0000000000000004,0.4562557981243884,109.0,1.462397997898956,0.47146904087414,0.0121408336705787,0.3317843129874773,6512.24444272584,40917.63859929696,0.0,0.646815113038351,9.31351496055504,-19.80161454152721,10.0,259.9915751669414,206.8508494292987,0.0,0.2107157137145142,0.7892842862854859,5.0,157.72367226259996,190.27343615858223,0.8322659725968069,2.0000000000000004,46.0,0.4118352658936425,0.6789284286285486,0.1,0.8,0.1,3307.072677117119,20778.950454637332,517.221924381013,0.0
18469_6680-X6305-Y38542_reg,219.68210970244763,563.0544635992051,647.7806404231369,-55.616316146505206,35.34817309713128,30.54713331095412,0.3929856913389027,60.49830731579166,441.4335721764001,597.8964505823456,0.7501075268817204,0.0,0.2498924731182795,23.0,650.712732273357,926.6585053083408,0.8230899128551539,2.0,0.407857441380019,113.0,1.3979400086720377,0.1658064516129032,0.0047311827956989,0.3286860616194687,6122.839976811187,38470.93818051189,0.0,0.8759108287013472,33.88489848854624,-71.0227202831934,7.0,249.58330903058413,200.72085717262007,0.0,0.417916845263609,0.5820831547363909,6.0,191.33714927164772,258.4959097066654,0.849780818503852,2.0,53.0,0.4899271324474925,0.6459494213459066,0.0,0.5714285714285714,0.4285714285714285,3076.215764843506,19328.433695378983,528.4985326289419,0.0
18469_6767-X5786-Y37391_reg,293.0605236862093,510.6982369661955,785.8407764532245,-140.9724328938595,-280.30340239832645,247.91514056613929,0.5875861782401391,62.55379286849875,519.3647215832452,527.2957529918831,0.7287644787644788,0.0,0.2712355212355212,23.0,657.7595311753378,933.9247266942768,0.8312556586295686,2.0,0.424697128634693,91.0,1.3979400086720377,0.2059845559845559,0.0131274131274131,0.3110115024466167,6955.355837067393,43701.7896016675,0.0,0.8530631717652465,43.0628647349904,-62.63588272454399,9.0,284.0045573481593,229.037570326308,0.0,0.6452040275569687,0.3547959724430313,5.0,226.67658610893173,259.6926368391946,0.8548537529835791,2.0,73.0,0.4859565447800742,0.7909379968203497,0.0,0.6666666666666666,0.3333333333333333,5056.20605966566,31769.07962416362,470.77720982039807,0.0
18469_6822-X8235-Y15661_reg,170.91540339839048,531.035499255243,755.2600208932683,-150.33955430027885,-29.0748390357718,354.2203077529929,0.3836644507252852,68.13340439263514,483.72745845658574,616.9851584161025,0.6585972475543028,0.0,0.3414027524456972,25.0,679.5552956515032,1041.7814831728126,0.8327941114340992,2.0,0.3549776308690588,91.0,1.3010299956639813,0.3636212900016581,0.025368927209418,0.3083881131021311,7941.654637499899,49898.88773303391,0.0,0.6538792200342678,30.37728253720616,-67.34678874597557,6.0,256.74408821586167,246.2622077486867,0.0,0.1965783294196578,0.8034216705803422,5.0,337.7349081069348,422.46865899560487,0.8494098419614529,2.0,48.0,0.4206642066420664,0.7752432069775244,0.0,0.6666666666666666,0.3333333333333333,3942.530538590998,24771.64995318177,594.0950054363655,0.0
18469_6907-X5348-Y34515_reg,175.43834550242354,496.5436660087462,471.0080066763277,65.91030055274535,310.70495194340964,156.66931904217455,0.4336185928167692,58.60682625222722,415.9844846102242,488.977581361185,0.5945115257958288,0.0,0.4054884742041712,24.0,560.6936976897467,817.7001576648972,0.8036995424900231,2.0,0.3614141264185583,93.0,1.2787536009528289,0.2897914379802415,0.0,0.3126933026191866,5974.455036327923,37538.60810266079,0.0,0.8287417345384526,1.3501065112577637,-27.984194863103767,6.0,265.0138075825562,165.95257193560064,0.0,0.2254853160776505,0.7745146839223495,4.0,143.81705513950666,180.92616513360755,0.820512891446671,2.0,40.0,0.430562468889995,0.6450970632155301,0.0,0.8333333333333334,0.1666666666666666,2629.8392775103,16523.767508696503,610.7347879398922,0.0
18469_6933-X5678-Y23165_reg,36.68645265744635,498.0796912072829,583.8954956128773,35.54552823025851,282.0843576813396,245.6884461155079,0.4079326847508517,59.07776540259752,394.47855723578687,518.7632583961686,0.5897504695465522,0.0,0.4102495304534478,19.0,549.6818024227434,878.9451629093674,0.8264016929041863,2.0,0.3085043891416364,69.0,1.1760912590556813,0.3324389589482157,0.0303192916554869,0.2578929907355552,4919.131175144932,30907.812723759656,0.0,0.7573959939272183,11.322708299364422,-29.136022988185687,6.0,179.45544706534474,164.21857242036185,0.0,0.1017897091722595,0.8982102908277405,7.0,132.89825444301536,237.0313686003207,0.7449877488605535,2.0,40.0,0.4574944071588367,0.7007829977628636,0.0,0.6666666666666666,0.3333333333333333,2340.461539827458,14705.553559062804,559.218229617637,0.0
18469_7024-X5427-Y35160_reg,213.9344757974832,428.1731668793154,600.967910074258,59.18326380186139,321.2562911218384,119.72863568735376,0.4649969887588085,61.23820516866842,400.7150681486328,544.193823370676,0.629416435093291,0.0,0.370583564906709,25.0,548.1538526837138,817.9195745172459,0.7963561451858381,2.0000000000000004,0.3998405216532288,119.0,1.414973347970818,0.1357681619690353,0.0303691941246526,0.3206895331772539,6595.916669797636,41443.36670705329,0.0,0.8757826439231708,25.275254052407945,28.155318158727823,7.0,227.98858689049572,263.3376526252196,0.0,0.4183229813664596,0.5816770186335404,6.0,205.31159720512323,267.2678199375294,0.8126946987845144,2.0000000000000004,69.0,0.3295031055900621,0.6636645962732919,0.0,0.8571428571428571,0.1428571428571428,4208.673828423266,26443.87756146033,587.6125384012242,0.0
18469_7048-X7499-Y17640_reg,78.95017424255457,517.63028439036,344.8282405590897,-98.38504028404446,302.39501529838617,-9.808694917592469,0.7123953077449424,38.1633201164898,270.8749866531143,645.5759631687329,0.5588655862726406,0.0,0.4411344137273594,25.0,591.5448769709901,734.350876305307,0.8370027693383907,2.000000000000001,0.312238290241627,109.0,1.2041199826559248,0.4771210676835081,0.0531458531935176,0.3268240390050765,5484.315409449183,34458.97000058964,0.0,0.8644392839213824,6.237017879735504,-23.190539079615974,4.0,289.78396374590375,175.1465906554863,0.0,0.0366300366300366,0.9633699633699634,6.0,168.67088432210167,218.7616468328009,0.8405704862057783,2.000000000000001,56.0,0.2532051282051282,0.6098901098901099,0.0,0.75,0.25,2846.9834386838825,17888.12451172216,557.4913891902991,0.0
18469_7066-X6108-Y38587_reg,129.29626405307044,479.027229978934,552.6498292104695,22.97713254410348,-44.33019039757373,91.14235278346013,0.6036915237778451,61.9676305715067,467.4574827947663,565.66836193983,0.7904312668463612,0.0,0.2095687331536388,22.0,586.2517172583631,833.9188193074607,0.8219416803502715,2.0000000000000004,0.4086694654471497,79.0,1.2304489213782739,0.2758310871518418,0.0208894878706199,0.2851027096906469,5868.46387736939,36872.646010001474,0.0,0.9196068559875878,15.90043519923256,-96.07498605886347,8.0,272.19654343485945,210.7760482181252,0.0,0.2732919254658385,0.7267080745341615,6.0,206.18679679358684,241.2380061455158,0.8485252276227514,2.0000000000000004,70.0,0.4655797101449275,0.8105590062111802,0.0,0.75,0.25,5075.818880608997,31892.310612547288,486.7044792282464,0.0
18469_7279-X7753-Y17170_reg,41.80372044051364,527.2480115690182,751.7399664929056,-333.4583208474514,-395.69992438932695,61.87080954161224,0.3981627072189418,59.50640252737803,432.9604469376827,529.0122970925777,0.7301672962763087,0.0,0.2698327037236913,25.0,602.2761829269018,858.856747695668,0.8405675583867115,2.0,0.4345494108523314,93.0,1.3979400086720377,0.4526070596667264,0.0007167174341515,0.3093693789560343,7368.6416608550335,46298.54101735578,0.0,0.9332510938262102,37.48635101517084,-59.71191646463672,8.0,283.2166690960248,210.81278581378612,0.0,0.3638832315003394,0.6361167684996606,5.0,174.9193114867543,219.86560067098432,0.8373408935184519,2.0,60.0,0.4134419551934827,0.6479972844534962,0.25,0.375,0.375,3851.262110923602,24198.193509452634,492.1547028300933,0.0
